participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt
aru899686,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,6.182947000022978,3.0,6.446978899999522
aru899686,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,10.571533799986357,2.0,2.563894699967932
aru899686,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,10.848952600033954,3.0,2.048414100019727
aru899686,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,5.30112050002208,4.0,2.6146563999936916
aru899686,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,1.0,4.396824499999639,5.0,1.4141662000329234
aru899686,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,3.7700089999707416,3.0,1.5309042000444606
aru899686,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,4.307758099981584,5.0,1.3471002000151202
aru899686,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,3.854221799992956,5.0,1.5151974000036716
aru899686,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,15.46267209999496,2.0,1.0975040000048466
aru899686,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,5.2447282000212,5.0,1.2461073999875223
aru899686,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,5.116612000041641,4.0,1.4474493999732658
aru899686,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,8.09170869999798,4.0,1.2314960000221618
aru899686,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,1.0,2.8024679999798536,4.0,1.2294421999831684
aru899686,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,3.991801099968143,2.0,1.1811529999831691
aru899686,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,3.6149345000158064,2.0,1.114041700027883
aru899686,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,0.0,8.228913299972191,3.0,1.7799694000277668
aru899686,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,3.068747900018934,4.0,1.245886899996549
aru899686,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,0.0,2.770470999996178,3.0,1.7306337999762036
aru899686,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,1.0,5.531943099980708,4.0,0.84860219998518
aru899686,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,2.527774700021837,5.0,1.4825207000249063
aru899686,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,1.0,9.259769900003448,3.0,0.9806849000160582
aru899686,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,3.558725000009872,4.0,1.164726499991957
aru899686,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,2.807176599977538,4.0,1.1321176000055857
aru899686,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,0.0,4.240886399988085,4.0,1.114658399950713
aru899686,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,3.773147500003688,4.0,1.2149738000007346
aru899686,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,3.2861099999863654,5.0,0.6488796000485308
aru899686,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,0.0,6.996335000032559,3.0,1.4816818999825043
aru899686,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,2.865049200016074,5.0,1.9985600999789312
aru899686,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,13.643413099984173,3.0,1.814248899987433
aru899686,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,3.8145761999767274,4.0,0.9635879999841565
aru899686,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,2.281505099963397,3.0,1.180948900000658
aru899686,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,2.943263199995272,5.0,1.4317904000054114
aru899686,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,r,1.0,3.555827300006058,5.0,0.8819171999930404
aru899686,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,2.0569803999969736,4.0,1.148604299989529
aru899686,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,2.136184500006493,5.0,1.0314702999894507
aru899686,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,0.0,2.3328971000155434,4.0,1.182252199971117
aru899686,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,r,1.0,2.755264099978376,4.0,1.098059199983254
aru899686,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,0.0,4.304110999975819,4.0,0.91225629998371
aru899686,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,3.636674499954097,4.0,1.013547300011851
aru899686,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,5.678176400018856,4.0,0.514803399972152
