participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub100_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,11.561114899988752,3.0,11.74889530002838,,,
sub100_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,0.0,8.696675899962429,5.0,1.5133333000121638,,,
sub100_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,7.486053800035734,4.0,1.7157134000444785,,,
sub100_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,5.233562699984759,5.0,1.082326700037811,,,
sub100_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,6.104383300000336,5.0,1.414581099990755,,,
sub100_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,0.0,8.12346960004652,3.0,1.54875409998931,,,
sub100_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,5.8367261000094,5.0,1.5149650999810549,,,
sub100_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,1.0,3.0640851000207476,5.0,1.047840599960182,,,
sub100_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,1.0,3.922192800033372,5.0,0.9819477000273764,,,
sub100_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,2.9339483000221662,5.0,1.04886759998044,,,
sub100_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,5.068874999997206,5.0,1.031829799991101,,,
sub100_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,4.966300899977796,5.0,0.7976473999442533,,,
sub100_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,0.0,14.772497199999634,3.0,1.5468605000060052,,,
sub100_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,4.443211600009818,5.0,0.9152220000396484,,,
sub100_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,10.955648200004362,2.0,1.3812293999944814,,,
sub100_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,6.184801700001117,5.0,0.7633998999954201,,,
sub100_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,1.0,8.630303899990395,5.0,1.0319278999813832,,,
sub100_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,3.889015599968843,5.0,1.464667099993676,,,
sub100_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,2.9168965000426397,5.0,1.082004199968651,,,
sub100_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,4.0431121999863535,5.0,1.0151349999941883,,,
sub100_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,4.1239318999578245,5.0,0.8640385000035167,,,
sub100_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,3.5684015000006184,5.0,0.678813699982129,,,
sub100_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,5.573224599997047,3.0,1.3311701999627985,,,
sub100_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,9.091807399992833,4.0,0.9303046999848448,,,
sub100_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,1.0,1.7564470000215806,5.0,0.6310272000264376,,,
sub100_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,6.514535500027705,2.0,1.3452932999935,,,
sub100_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,5.251256700023077,5.0,0.8123480000067502,,,
sub100_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,4.914896800008137,5.0,0.9649635999812743,,,
sub100_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,0.0,4.3421449000015855,4.0,1.0649213999859055,,,
sub100_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,0.0,7.677278899995144,4.0,0.7311962000094354,,,
sub100_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,5.650516599998809,5.0,0.7803956000134349,,,
sub100_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,1.0,4.548818200011738,2.0,0.6976715000346303,,,
sub100_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,5.306245499989018,5.0,1.0137759000062945,,,
sub100_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,0.0,9.887970700045116,1.0,1.232304400007706,,,
sub100_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,2.9528677000198513,5.0,0.8992994999862276,,,
sub100_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,2.509665799967479,5.0,0.9141172000090592,,,
sub100_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,7.315223499957938,5.0,0.881303200032562,,,
sub100_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,4.357731900003273,4.0,0.7977609999943525,,,
sub100_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,0.0,11.458000599988736,3.0,0.915368199988734,,,
sub100_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,1.0,4.440146799955983,3.0,0.8150849000085145,,,
