participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub131_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,7.855127500006347,4.0,9.68119139999908,,,
sub131_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,1.0,6.870200399993337,4.0,1.596849999987171,,,
sub131_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,3.686034700003802,4.0,1.584230699998443,,,
sub131_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,5.393751099996734,4.0,1.382268200002727,,,
sub131_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,1.0,3.383350400006748,4.0,1.0136698999995133,,,
sub131_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,2.9410405999951763,4.0,1.4299753999948734,,,
sub131_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,2.387348499993095,4.0,0.7827885000006063,,,
sub131_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,4.689775200007716,4.0,1.2317837000009604,,,
sub131_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,2.784386399987852,4.0,0.9644150999956764,,,
sub131_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,2.811687300010817,4.0,1.2138737999921432,,,
sub131_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,1.816343099999358,4.0,0.9822012999939034,,,
sub131_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,2.936674600001425,4.0,0.9643874000030336,,,
sub131_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,1.0,3.8978873000014578,4.0,1.2975310000038007,,,
sub131_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,3.015585600005579,5.0,1.164924200013047,,,
sub131_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,1.0,9.092749899995397,4.0,1.1149046000064118,,,
sub131_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,2.4935659999900963,4.0,0.6448976999963634,,,
sub131_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,3.2358314000011887,4.0,1.648687399996561,,,
sub131_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,2.863322100005462,4.0,0.8639320000074804,,,
sub131_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,2.2985867999959737,4.0,0.8500017000042135,,,
sub131_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,4.066441699993447,4.0,0.8978178999968804,,,
sub131_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,2.863245000000461,4.0,0.966725200007204,,,
sub131_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,2.585855299999821,4.0,0.9146371999959227,,,
sub131_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,1.0,3.724520100004156,4.0,1.1991344999987632,,,
sub131_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,3.769375999996555,4.0,0.8311572999955388,,,
sub131_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,2.6785365999967325,4.0,0.5986325999983819,,,
sub131_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,3.314243600005284,4.0,0.6797870000009425,,,
sub131_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,0.0,4.3507174999977,4.0,0.5634014000097523,,,
sub131_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,5.584721599996556,4.0,0.5802977999992436,,,
sub131_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,2.9883386000001337,4.0,0.6296156999887899,,,
sub131_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,4.791408000004594,4.0,1.149084300006507,,,
sub131_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,2.4637373000005027,4.0,0.530997900001239,,,
sub131_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,2.3501593000110006,4.0,0.5812645999976667,,,
sub131_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,3.852998699992895,4.0,0.5479150000028312,,,
sub131_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,0.0,3.4843364999978803,4.0,0.6125471999985166,,,
sub131_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,1.0,3.4989292999962345,4.0,0.7985263000009581,,,
sub131_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,2.403927699997439,4.0,0.5481662999955006,,,
sub131_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,2.3344867000123486,4.0,0.5476217000104953,,,
sub131_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,2.2964788999961456,4.0,0.5302383000089321,,,
sub131_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,2.5950668000004953,4.0,0.596274399998947,,,
sub131_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,1.7913640000042506,4.0,0.4979833999968832,,,
