participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub112_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,3.115168899996206,5.0,4.881187000020873,,,
sub112_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,0.0,4.135008199955337,4.0,3.0149810999864712,,,
sub112_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,1.0,8.0040932999691,4.0,1.913664299994707,,,
sub112_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,10.05318599997554,4.0,2.2635382000007667,,,
sub112_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,7.523379099962767,3.0,2.165516800014302,,,
sub112_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,0.0,7.855449000024237,2.0,2.113793500000611,,,
sub112_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,0.0,6.424074999988079,4.0,1.430821100017056,,,
sub112_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,3.241258599970024,5.0,1.1810626999940723,,,
sub112_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,3.779083899979014,4.0,1.5135250999592245,,,
sub112_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,3.744311499991454,5.0,1.4803313000011258,,,
sub112_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,7.3088388000032865,1.0,1.76456209999742,,,
sub112_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,2.030554500001017,5.0,1.1501581000047736,,,
sub112_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,1.0,3.404667299997527,4.0,1.4812370999716222,,,
sub112_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,5.256080299965106,4.0,1.4819057999993674,,,
sub112_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,4.053800800000317,5.0,1.2486570999608375,,,
sub112_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,0.0,16.392214599996805,2.0,2.848790599964559,,,
sub112_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,2.6663971999660134,5.0,1.0480702000204474,,,
sub112_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,8.932739099953324,3.0,3.182040599989705,,,
sub112_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,6.067929400014691,4.0,4.612975199997891,,,
sub112_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,3.7344429999939166,5.0,1.9466818000073545,,,
sub112_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,5.534054499992635,5.0,1.664885800040793,,,
sub112_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,0.0,8.396905299974605,4.0,1.4976309000048786,,,
sub112_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,7.865547100023832,3.0,0.931530500005465,,,
sub112_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,2.63775589998113,5.0,1.0154395999852568,,,
sub112_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,2.571105799986981,5.0,1.1496991000021808,,,
sub112_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,5.091917099955026,4.0,1.230763300030958,,,
sub112_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,4.883395600016229,4.0,0.697872799995821,,,
sub112_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,0.0,6.275930600007996,1.0,1.2297173999832012,,,
