participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub96_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,0.0,3.1186659000231884,3.0,8.613151099998504,,,
sub96_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,4.8541009000036865,4.0,3.982951799989678,,,
sub96_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,1.0,6.561187600018457,5.0,2.497161900042556,,,
sub96_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,0.0,5.326686999993399,5.0,5.0979219999862835,,,
sub96_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,6.827954200038221,5.0,4.097005399991758,,,
sub96_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,1.0,10.165855400031433,2.0,4.483059599995613,,,
sub96_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,3.437523400003556,4.0,1.7469266999978572,,,
sub96_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,1.0,3.330451399961021,5.0,2.049392499960959,,,
sub96_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,2.2734439999912865,5.0,1.7801575000048615,,,
sub96_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,r,0.0,17.92681849998189,1.0,2.3819880000082776,,,
sub96_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,0.0,9.64531590003753,1.0,2.09843740001088,,,
sub96_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,3.525413599971216,5.0,1.58240679994924,,,
sub96_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,5.481321100029163,3.0,2.2644063999759965,,,
sub96_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,1.0,4.689329000015277,2.0,2.8307491000159644,,,
sub96_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,0.0,4.7607414000085555,3.0,2.6318243000423536,,,
sub96_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,8.280536699981894,2.0,2.6305171999847516,,,
sub96_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,0.0,7.993425699998625,3.0,2.282639700046275,,,
sub96_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,l,1.0,3.1550404999870807,5.0,2.76494179997826,,,
sub96_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,4.204623900004663,5.0,2.514622800052166,,,
sub96_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,12.255000600009224,1.0,2.98261560004903,,,
sub96_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,4.744848300004378,5.0,2.348254700016696,,,
sub96_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,4.18413840001449,5.0,2.181959899957292,,,
sub96_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,1.0,4.338428699993528,5.0,2.065119099977892,,,
sub96_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,0.0,3.7163717999937944,5.0,1.7480336999869903,,,
sub96_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,3.954830000002403,3.0,2.3633359000086784,,,
sub96_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,3.649032499990426,3.0,2.6643275000387803,,,
sub96_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,0.0,25.339974300004545,2.0,2.3800871999701485,,,
sub96_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,11.050169499998448,1.0,2.548579599999357,,,
sub96_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,4.576977199991234,2.0,2.264485899999272,,,
sub96_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,2.27035349997459,5.0,2.230435799981933,,,
sub96_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,3.1959863000083715,5.0,1.9132157000130976,,,
sub96_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,6.505417299980763,3.0,2.1653104000142775,,,
sub96_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,6.571045199991204,4.0,2.3483608000096865,,,
sub96_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,0.0,2.435882300022058,5.0,2.1142428999883123,,,
sub96_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,3.416137400025036,2.0,1.8810971000348216,,,
sub96_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,7.430134000023827,2.0,3.098704200005159,,,
sub96_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,4.470447600004263,5.0,2.3801360999932513,,,
sub96_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,3.0085831999895163,5.0,2.2644436999689788,,,
sub96_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,2.9040143999736756,5.0,1.981007500027772,,,
sub96_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,4.360845699964557,3.0,2.063808400009293,,,
