participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt
aru5467598,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,16.41750109998975,3.0,6.978898300032597
aru5467598,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,6.086918799963314,4.0,6.296303000010084
aru5467598,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,6.306829399953131,4.0,2.5645711999968626
aru5467598,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,0.0,5.846604400023352,5.0,1.6299682999961078
aru5467598,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,4.533032400009688,5.0,2.182834300037939
aru5467598,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,13.499937399988994,4.0,1.8626338999602012
aru5467598,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,6.801644400053192,2.0,2.315173100039829
aru5467598,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,5.51074980001431,3.0,2.04699400003301
aru5467598,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,0.0,11.23407419997966,1.0,2.096072699991055
aru5467598,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,1.0,6.322706400009338,2.0,1.6823052000254393
aru5467598,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,5.2815115000121295,4.0,1.5150190999847837
aru5467598,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,8.56162970000878,1.0,1.6312605000566691
aru5467598,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,4.9034204999916255,4.0,1.5474655999569222
aru5467598,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,4.859053599997424,5.0,1.4970566999982111
aru5467598,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,3.552768900000956,5.0,1.797484099981375
aru5467598,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,4.6845994999748655,5.0,1.231479500012938
aru5467598,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,5.596511699957773,5.0,1.4993726999964565
aru5467598,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,1.0,5.437302100006491,3.0,1.014127100002952
aru5467598,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,5.212665400002152,4.0,1.5976825000252577
aru5467598,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,6.8560793999931775,5.0,1.4486533000017516
aru5467598,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,8.409763600036968,5.0,1.2821700000204146
aru5467598,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,4.886332999973092,3.0,1.381657299993094
aru5467598,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,2.951181699987501,5.0,0.9478907000157052
aru5467598,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,5.9057424000347964,5.0,1.3143950999947265
aru5467598,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,4.956747499993071,3.0,1.115534900047351
aru5467598,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,3.80833289999282,5.0,1.1148854999919422
aru5467598,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,1.0,8.526512100012042,5.0,1.529018700006418
aru5467598,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,2.733552699966822,5.0,0.948634599975776
aru5467598,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,3.7662205999949943,5.0,1.4992472999729216
aru5467598,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,6.270079999987502,4.0,1.3324045999906955
aru5467598,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,r,1.0,4.00040610000724,5.0,1.3315982000203803
aru5467598,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,6.583915299968794,5.0,2.0807786000077613
aru5467598,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,0.0,5.200391199963633,3.0,1.5322544000227936
aru5467598,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,2.9738076999783516,5.0,0.8312214000034146
aru5467598,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,1.0,4.659563400025945,4.0,1.183259500015993
aru5467598,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,2.5847802000353113,5.0,1.3309509999817235
aru5467598,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,3.76364790002117,5.0,0.6823168999981135
aru5467598,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,7.181954900035635,5.0,3.315436100005172
aru5467598,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,1.0,3.544675599958282,5.0,0.9962311999988742
aru5467598,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,2.7827201999607496,5.0,1.0807273999671452
