participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub142_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,0.0,4.799864400003571,4.0,3.0824853999947663,,,
sub142_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,3.057931200004532,5.0,2.016151899995748,,,
sub142_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,1.0,2.8181124000111595,5.0,2.0994520999956876,,,
sub142_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,r,0.0,2.4370226000028197,5.0,0.9813600000052248,,,
sub142_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,1.9455133000010392,5.0,1.5801505999988876,,,
sub142_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,6.433979800000088,5.0,1.1489340999978594,,,
sub142_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,4.463223399987328,3.0,2.3800740000006044,,,
sub142_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,0.0,5.260176600000705,5.0,1.5478911999962293,,,
sub142_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,4.7902446999942185,4.0,1.397396700005629,,,
sub142_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.8918482000008225,5.0,1.332320500005153,,,
sub142_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,0.0,2.9842499000078533,5.0,1.3816499000095064,,,
sub142_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,0.0,4.736525799991796,4.0,1.065148700014106,,,
sub142_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,4.187167500000214,5.0,1.6483915999997407,,,
sub142_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,0.0,4.976090299998759,5.0,1.2482290000043577,,,
sub142_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,0.0,1.978782100006356,4.0,1.3968775999965146,,,
sub142_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,5.540260699999635,4.0,1.0315370000025723,,,
sub142_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,0.0,4.040684100007638,3.0,1.3796968999959065,,,
sub142_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,4.556707800002187,5.0,1.2984375000087311,,,
sub142_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,2.151703499999712,5.0,1.0980240000062622,,,
sub142_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,0.0,3.8140265999973058,5.0,1.1803090000030352,,,
sub142_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,1.0,4.953931600000942,5.0,1.098698100002366,,,
sub142_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,4.994090799998958,3.0,1.5641831000102684,,,
sub142_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,4.942184700004873,4.0,0.880441699991934,,,
sub142_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,1.0,2.6090223000064725,4.0,0.7641723999986425,,,
