participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub31_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,13.671690899995156,5.0,6.696661000009044,,,
sub31_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,5.549666699997033,3.0,2.047196699990309,,,
sub31_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,1.0,16.41557019999891,5.0,1.7649520999984816,,,
sub31_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,4.460716500005219,5.0,1.3979238999891097,,,
sub31_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,0.0,9.899121000009472,5.0,1.5278775000042517,,,
sub31_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,1.0,4.692830499989213,5.0,2.098403199997847,,,
sub31_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,3.4073148999887053,5.0,0.8811370999901555,,,
sub31_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,1.0,4.338672700003372,4.0,1.4134181999979774,,,
sub31_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,5.535243499994976,5.0,1.9976762000005692,,,
sub31_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,8.03256569999212,3.0,1.632102899995516,,,
sub31_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,4.509432899998501,5.0,1.7152697000128685,,,
sub31_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,5.978338499990059,5.0,1.5649082000018095,,,
sub31_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,5.105593300002511,3.0,2.08159460000752,,,
