participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub130_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,2.85165290000441,5.0,10.147918799993931,,,
sub130_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,1.0,3.4878624999983003,5.0,11.265782300004505,,,
sub130_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,5.773633000004338,3.0,4.09723899999517,,,
sub130_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,1.0,6.445149999999558,4.0,3.5295224000001326,,,
sub130_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,4.836669399999664,3.0,2.630614699999569,,,
sub130_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,5.061663599990425,3.0,1.998104800004512,,,
sub130_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,1.0,2.1221546000015223,5.0,1.531620900001144,,,
sub130_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,l,0.0,9.77749139998923,1.0,2.5158835999900475,,,
sub130_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,2.88381759999902,5.0,1.815503899997566,,,
sub130_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,7.486515900003724,2.0,2.597308000011253,,,
sub130_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,4.638124999997672,3.0,1.59643020000658,,,
sub130_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,7.059450100001413,5.0,1.316127400001278,,,
sub130_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,0.0,7.072337499994319,1.0,2.147255399991991,,,
sub130_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,3.5192377000057604,4.0,1.8817656000028364,,,
sub130_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,0.0,6.211635300001944,3.0,1.2820231999940006,,,
sub130_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,2.9497209999972256,5.0,2.1148007000010693,,,
sub130_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,3.1095419000048423,5.0,2.0642666000057943,,,
sub130_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,5.578981400001794,2.0,1.747464300002321,,,
