participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub119_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,2.282513200000039,5.0,6.59875020000004,,,
sub119_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,2.300306399999954,5.0,3.6151589999999487,,,
sub119_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,2.0896883999998863,5.0,2.7819670000001224,,,
sub119_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,7.46489489999999,5.0,1.3806600000000344,,,
sub119_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,14.615522499999996,3.0,1.8479327000000012,,,
sub119_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,0.0,10.43080359999999,4.0,1.1312041999999565,,,
sub119_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,3.676632400000017,5.0,1.4162296999998034,,,
sub119_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,5.303092299999889,5.0,1.198356399999966,,,
sub119_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,3.051440100000036,5.0,0.9328479000000698,,,
sub119_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,3.223693800000092,5.0,0.8817711000001509,,,
sub119_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,1.0,5.063728299999866,5.0,1.249493699999903,,,
sub119_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,10.607368399999814,3.0,1.3323158000000603,,,
sub119_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,5.39835149999999,5.0,0.8822155999998813,,,
sub119_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,1.0,8.199440699999968,2.0,1.6302339000001211,,,
sub119_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,3.20071269999994,5.0,1.348400999999967,,,
sub119_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,11.277393800000027,4.0,2.0316583000001174,,,
sub119_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,3.167148700000098,5.0,0.9143192000001364,,,
sub119_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,0.0,3.033173799999986,5.0,0.7324257000000216,,,
sub119_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,5.342029700000012,5.0,0.6478956000000835,,,
sub119_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,9.41418379999982,3.0,0.7003833999999642,,,
sub119_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,3.623637900000176,2.0,1.1482119999998304,,,
sub119_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,5.2040700999998535,4.0,1.2140070000000378,,,
sub119_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,7.143188999999893,5.0,1.6958368999999038,,,
sub119_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,7.997041000000081,4.0,1.413725500000055,,,
