participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub105_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,r,0.0,8.176191400038078,3.0,10.31519130000379,,,
sub105_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,5.8586871000006795,4.0,4.997784799954388,,,
sub105_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,0.0,2.9714998999843374,5.0,2.964539300010074,,,
sub105_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,1.0,7.120879299996886,5.0,2.715017299982719,,,
sub105_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,5.599877499975264,2.0,3.1985822000424378,,,
sub105_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,16.99605860002339,4.0,2.3655753000057302,,,
sub105_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,5.767769000027329,4.0,5.064905700040981,,,
sub105_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,0.0,5.521053100004792,5.0,1.8635669000213968,,,
sub105_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,4.0541486000292934,3.0,2.233497000008356,,,
sub105_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,4.896480800001882,5.0,3.4136988999671303,,,
sub105_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,6.168662099982612,3.0,3.130502299987711,,,
sub105_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,7.415192699991167,2.0,3.4473767000017688,,,
sub105_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,l,0.0,11.08277849998558,3.0,1.4470887999632396,,,
sub105_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,4.621923499973491,4.0,1.3970026000170035,,,
sub105_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,5.752195000008214,3.0,3.3147252000053413,,,
