participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt
sub81_NB,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,5.546548399986932,4.0,9.764604199997848
sub81_NB,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,6.1791022999968845,5.0,2.3629262000031304
sub81_NB,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,r,1.0,7.593185900012031,3.0,2.382019599986961
sub81_NB,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,4.247513999987859,5.0,1.9990690000122413
sub81_NB,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,5.367837700003292,3.0,2.081627300009131
sub81_NB,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,5.028041600016877,3.0,2.5640917999844532
sub81_NB,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,4.5153924000042025,5.0,1.3478128999995531
sub81_NB,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,2.964898100006394,5.0,0.9817040999769232
sub81_NB,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,4.119597499986412,4.0,1.648032199998852
sub81_NB,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,2.4757640000025276,3.0,3.114982200000668
sub81_NB,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,4.331374000001233,3.0,2.4655793999845628
sub81_NB,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,5.135091999982251,5.0,1.9313676999881864
sub81_NB,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,4.363642400014214,3.0,1.297480799985351
sub81_NB,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,4.595311999990372,4.0,1.4638357000076212
sub81_NB,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,1.0,3.0824704999977257,5.0,1.115496999991592
sub81_NB,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,1.0,7.373941700003343,3.0,1.2307101000042169
sub81_NB,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,1.0,7.501956299995072,5.0,1.0143601000017952
sub81_NB,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,1.0,3.2068204000242986,5.0,1.3314362000091933
sub81_NB,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,0.0,6.997620700014522,2.0,1.6957560000009837
sub81_NB,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,6.599865299998783,3.0,1.4156199999852106
sub81_NB,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,r,1.0,10.657919199991738,3.0,1.0638202000118326
sub81_NB,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,0.0,10.139421800005948,2.0,1.197465800010832
sub81_NB,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,2.9975440000125673,4.0,1.6651245999964883
sub81_NB,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,0.0,5.767938099976163,2.0,1.465176400000928
sub81_NB,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,7.9205304000061005,4.0,1.350174599996535
sub81_NB,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,3.266123100009281,4.0,1.4982211999886204
sub81_NB,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,7.314938199997414,2.0,1.8143434000085108
sub81_NB,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,3.280301099992357,4.0,1.381641199986916
sub81_NB,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,6.832728699984727,3.0,2.3309917000005953
sub81_NB,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,6.222257999994326,4.0,1.2493127000052482
sub81_NB,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,1.0,3.9227667000086512,4.0,2.3314250000112224
sub81_NB,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,3.341116299998248,5.0,1.181150999997044
sub81_NB,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,4.465519199991832,4.0,1.7138401000120211
sub81_NB,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,9.551171799976146,1.0,2.1309071000141557
sub81_NB,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,4.7401336999901105,3.0,1.4138400999945588
sub81_NB,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,4.672464000002947,5.0,1.8317727000103332
sub81_NB,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,6.41766100001405,3.0,1.0985756999871228
sub81_NB,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,4.484477199992398,3.0,2.364605799986748
sub81_NB,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,2.6176249999844003,4.0,1.2983414999907836
sub81_NB,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,16.42719279997982,2.0,1.6156813999987207
