participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub118_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,0.0,10.017142899974717,5.0,5.864075099991169,,,
sub118_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,1.0,6.5547177999978885,4.0,1.16441870003473,,,
sub118_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,6.168097000045236,5.0,1.3805755999637768,,,
sub118_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,2.886407700018026,5.0,0.9829580999794416,,,
sub118_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,2.9638103999895975,4.0,1.0813643000437878,,,
sub118_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,2.7754295999766327,5.0,1.0152704000356607,,,
sub118_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,1.396429900021758,5.0,1.0637543000048026,,,
sub118_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,r,1.0,3.268737600010354,5.0,0.6476554999826476,,,
sub118_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,1.0,4.6446301999967545,5.0,1.0814762000227347,,,
sub118_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,1.0,2.588588900049217,5.0,0.7488632000167854,,,
sub118_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,l,1.0,7.376950600009877,4.0,0.7311370000243187,,,
sub118_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,r,1.0,2.256932099990081,5.0,1.16550369997276,,,
sub118_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,1.0,2.9998452000436373,5.0,0.715186299989,,,
sub118_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,4.111697599990293,4.0,0.9659004000131972,,,
sub118_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,r,1.0,2.900345699978061,5.0,1.146920599974692,,,
sub118_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,l,1.0,2.5430808000382967,5.0,0.9813756000366992,,,
sub118_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,1.0,1.273636500001885,5.0,0.5322407999774441,,,
sub118_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,1.6459558000206016,5.0,0.4977073000045493,,,
sub118_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,3.167469899985008,5.0,0.5812704000272788,,,
sub118_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,2.3744062000187114,5.0,0.5135974999866448,,,
sub118_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,1.0,2.188832499959972,5.0,1.2328520999872126,,,
sub118_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,4.296216899994761,5.0,0.8481949999695644,,,
sub118_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,1.8167284000082873,5.0,0.5810319000156596,,,
sub118_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,3.055526899988763,5.0,0.579734000028111,,,
sub118_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,2.036677199997939,5.0,0.3641219999990426,,,
sub118_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,2.2438876000232995,5.0,0.4810397999826818,,,
sub118_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,1.0,2.2911153999739327,5.0,0.7644987000385299,,,
