participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt
sub15_NB,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,7.521309100004146,5.0,9.01560199999949
sub15_NB,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,0.0,7.703713700000662,4.0,1.8476543000142556
sub15_NB,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,0.0,7.786475200002315,3.0,2.7652016999782063
sub15_NB,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,4.277976200013654,5.0,1.2987327000009827
sub15_NB,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,l,0.0,4.0984040000184905,5.0,1.5820702999772038
sub15_NB,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,13.595076500001596,3.0,2.3475512000150047
sub15_NB,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,4.716538199980278,4.0,1.2146342999767512
sub15_NB,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,0.0,4.309559399989666,3.0,1.1989121999940835
sub15_NB,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,5.65854100001161,4.0,1.08183629999985
sub15_NB,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,3.2905784000176936,5.0,1.3481482999923171
sub15_NB,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,4.704587099986384,5.0,1.2980100999993738
sub15_NB,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,4.762678500002949,2.0,1.6822046000161208
sub15_NB,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,l,1.0,3.0375771000108216,5.0,0.9648638000071514
sub15_NB,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,l,1.0,2.315148699999554,5.0,1.9315585999866016
sub15_NB,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,3.753486600005999,5.0,1.1821452000003774
sub15_NB,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,4.806526000000304,3.0,1.065257099980954
sub15_NB,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,0.0,3.536553800018737,5.0,0.7313327000010759
sub15_NB,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,l,1.0,4.766052199993283,5.0,1.0150461999874096
sub15_NB,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,r,1.0,4.515846399997827,4.0,1.0979511000041384
sub15_NB,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,5.370162699982757,5.0,2.194938300002832
sub15_NB,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,1.0,4.023191599990241,5.0,1.3649063000048045
sub15_NB,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,3.131092299998272,3.0,1.0976100000261797
sub15_NB,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,3.3532746999990195,5.0,0.9314469999808352
sub15_NB,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,4.868519500014372,5.0,2.1140423999750055
sub15_NB,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,1.0,2.4043299999902956,3.0,0.8324464000179432
sub15_NB,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,3.039890199986985,5.0,0.9986864999809768
sub15_NB,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,5.284348200017121,5.0,1.0280462999944575
sub15_NB,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,r,1.0,8.835935499984771,3.0,0.8133018999942578
sub15_NB,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,1.0,3.0924560999847017,5.0,0.8496369000058621
sub15_NB,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,3.5532525999879,5.0,0.9321005000092556
sub15_NB,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,l,1.0,7.194627100019716,5.0,0.7817437000048812
sub15_NB,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,4.1454306000086945,2.0,1.447114500013413
sub15_NB,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,3.158073800004786,3.0,0.9155036000011024
sub15_NB,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,6.885333800018998,3.0,0.9657927000080236
sub15_NB,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,5.296391000010772,5.0,0.8645803999970667
sub15_NB,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,l,0.0,1.8804536000243388,5.0,0.8309504999779165
sub15_NB,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,9.84242830000585,4.0,1.1168667000019925
sub15_NB,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,r,1.0,5.55581700001494,5.0,0.981598100013798
sub15_NB,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.258630500000436,5.0,0.8643987999821547
sub15_NB,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,0.0,4.207896999985678,5.0,0.7813888000091538
