participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt,is_repeat,vigilance_pressed,vigilance_correct
sub108_AB,AB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,1.0,5.312533299962524,5.0,6.232207300025038,,,
sub108_AB,AB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,0.0,15.048228100000417,3.0,3.564034500042908,,,
sub108_AB,AB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,1.0,3.371126700018067,5.0,1.6992328999913298,,,
sub108_AB,AB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,11.007472400029656,1.0,2.0130990000325255,,,
sub108_AB,AB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,1.0,6.291366500023287,2.0,1.9486899000476112,,,
sub108_AB,AB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,9.805828500015195,4.0,2.282290000002831,,,
sub108_AB,AB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,1.0,1.9213009999948552,5.0,1.6142959999851882,,,
sub108_AB,AB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,0.0,17.49500520003494,2.0,2.714309000002686,,,
sub108_AB,AB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,9.348502099979669,4.0,1.9812395999906585,,,
sub108_AB,AB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,0.0,5.619569099973887,1.0,1.564545699977316,,,
sub108_AB,AB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,r,1.0,3.026987100020051,5.0,1.4472962000290863,,,
sub108_AB,AB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,3.4836730000097305,5.0,1.1166475999634713,,,
sub108_AB,AB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,l,1.0,8.009666099969763,3.0,1.5977393999928609,,,
sub108_AB,AB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,l,1.0,3.817279100010637,5.0,2.0640556999715045,,,
sub108_AB,AB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,3.1387056999956258,5.0,3.299869399983436,,,
sub108_AB,AB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,0.0,16.20758600003319,2.0,3.9979368000058457,,,
sub108_AB,AB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,1.0,15.497466700035147,5.0,6.815072300028987,,,
sub108_AB,AB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,3.4340685000061058,1.0,1.2644413000089116,,,
sub108_AB,AB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,1.0,2.7655035000061616,1.0,0.7815877000102773,,,
sub108_AB,AB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,0.0,6.601824199955445,2.0,1.8993615999934264,,,
sub108_AB,AB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,4.382187600014731,5.0,1.430528199998662,,,
sub108_AB,AB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,r,1.0,8.711160300008487,3.0,6.080533999949694,,,
sub108_AB,AB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,r,0.0,4.788214000000153,3.0,0.765905299980659,,,
sub108_AB,AB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,2.204491099982988,5.0,1.330617200001143,,,
sub108_AB,AB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,3.823064099997282,1.0,1.581487100047525,,,
sub108_AB,AB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,l,1.0,4.347752500034403,3.0,2.180601700034458,,,
sub108_AB,AB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,r,1.0,4.226148399990052,3.0,7.6316088999737985,,,
sub108_AB,AB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,4.629944999993313,5.0,3.0653848000220023,,,
sub108_AB,AB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,r,0.0,4.501311999978498,1.0,1.397728600015398,,,
sub108_AB,AB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,l,1.0,3.9204437999869697,4.0,3.0981007000082172,,,
sub108_AB,AB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,5.175386599963531,5.0,3.1639330000034533,,,
sub108_AB,AB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,l,1.0,7.399006699968595,1.0,1.415377700002864,,,
sub108_AB,AB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,0.0,11.403374699992128,1.0,0.8647130999597721,,,
sub108_AB,AB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,3.6865786999696866,5.0,1.5830677999765612,,,
sub108_AB,AB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,2.2769447000464424,5.0,0.8806029999977909,,,
sub108_AB,AB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,r,1.0,2.492213300021831,5.0,0.5642949999892153,,,
sub108_AB,AB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,r,0.0,1.9834999999729916,1.0,1.665149600012228,,,
sub108_AB,AB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,3.2850663000135683,5.0,1.8776896999916064,,,
sub108_AB,AB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,r,1.0,4.875291600008495,1.0,5.814512899960391,,,
sub108_AB,AB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,0.0,2.571013600041624,2.0,1.33182239998132,,,
