participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt
SUB61_nb,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,14.8770624999961,4.0,6.915524300005927
SUB61_nb,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,r,1.0,4.945923700004641,4.0,1.8981956999996328
SUB61_nb,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,r,1.0,9.308865800005153,2.0,2.014379899999767
SUB61_nb,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,4.133125200001814,4.0,1.581839699996635
SUB61_nb,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,5.678353999996034,3.0,1.5647851999965496
SUB61_nb,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,l,1.0,1.9538033999997424,4.0,5.548178799996094
SUB61_nb,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,7.60226110000076,4.0,2.3309956999946735
SUB61_nb,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,l,0.0,10.128813600000283,2.0,1.6820903999978327
SUB61_nb,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,r,1.0,9.606974099995568,2.0,2.4142754999993485
SUB61_nb,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,l,1.0,6.554239800003415,4.0,1.7640779999928782
SUB61_nb,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,4.67439440000453,4.0,1.5482104000038817
SUB61_nb,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,r,1.0,3.188280800000939,4.0,1.2483027999987826
SUB61_nb,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,r,1.0,1.8304613000000245,4.0,0.8652470000015455
SUB61_nb,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,1.7629625999979908,4.0,1.2634880999976303
SUB61_nb,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,1.0,4.3756804000004195,3.0,1.3161794999978156
SUB61_nb,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,1.0,3.1275920000043698,3.0,2.6485513000006904
SUB61_nb,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,5.9396491999941645,2.0,1.6487886999966577
SUB61_nb,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,l,1.0,2.800450800001272,4.0,1.4153576999960933
SUB61_nb,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,7.42814240000007,3.0,1.581760499997472
SUB61_nb,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,l,1.0,2.924361700002919,4.0,1.282124600002135
