participant_id,condition,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,conf_radio.response,conf_radio.rt
sub69_NB,NB,1.0,frames/Vid1_EM_T.png,frames/Vid1_L.png,r,0.0,3.889704600005643,5.0,8.815528900013305
sub69_NB,NB,9.0,frames/Vid9_EM_T.png,frames/Vid9_L.png,r,1.0,5.505491900010384,3.0,2.646664400002919
sub69_NB,NB,40.0,frames/Vid40_EM_T.png,frames/Vid40_L.png,l,1.0,4.213256899995031,5.0,2.914027199993143
sub69_NB,NB,13.0,frames/Vid13_BB_T.png,frames/Vid13_L.png,r,0.0,5.527583699993556,3.0,3.098273600000539
sub69_NB,NB,38.0,frames/Vid38_EM_T.png,frames/Vid38_L.png,r,0.0,4.273675000004005,5.0,3.1800348999968264
sub69_NB,NB,4.0,frames/Vid4_EM_T.png,frames/Vid4_L.png,r,1.0,6.9579123000003165,5.0,2.8307493000029353
sub69_NB,NB,33.0,frames/Vid33_BB_T.png,frames/Vid33_L.png,r,1.0,7.777586299998802,4.0,2.429847100007464
sub69_NB,NB,34.0,frames/Vid34_BB_T.png,frames/Vid34_L.png,r,0.0,3.816628600005061,5.0,2.6307322999928147
sub69_NB,NB,32.0,frames/Vid32_EM_T.png,frames/Vid32_L.png,l,1.0,3.605896199995186,5.0,1.931647500008694
sub69_NB,NB,10.0,frames/Vid10_BB_T.png,frames/Vid10_L.png,l,1.0,3.4918655999936163,4.0,2.598413800005801
sub69_NB,NB,36.0,frames/Vid36_BB_T.png,frames/Vid36_L.png,l,1.0,3.347571499994956,5.0,1.8651556999975585
sub69_NB,NB,24.0,frames/Vid24_BB_T.png,frames/Vid24_L.png,r,1.0,2.9317317999957595,5.0,2.51532259999658
sub69_NB,NB,7.0,frames/Vid7_EM_T.png,frames/Vid7_L.png,l,1.0,3.9823743000015384,5.0,1.7968890000047395
sub69_NB,NB,28.0,frames/Vid28_EM_T.png,frames/Vid28_L.png,r,1.0,2.9370420999912312,4.0,3.398512700005085
sub69_NB,NB,29.0,frames/Vid29_BB_T.png,frames/Vid29_L.png,r,1.0,7.445646899999701,4.0,2.2979687999904854
sub69_NB,NB,27.0,frames/Vid27_BB_T.png,frames/Vid27_L.png,r,1.0,4.412311899999622,5.0,3.431580499993288
sub69_NB,NB,15.0,frames/Vid15_BB_T.png,frames/Vid15_L.png,l,1.0,9.62475170000107,1.0,2.3980505999934394
sub69_NB,NB,23.0,frames/Vid23_EM_T.png,frames/Vid23_L.png,r,1.0,4.931334099994274,2.0,2.446868600003654
sub69_NB,NB,25.0,frames/Vid25_BB_T.png,frames/Vid25_L.png,r,1.0,2.899104800002533,5.0,2.2310076000139816
sub69_NB,NB,30.0,frames/Vid30_EM_T.png,frames/Vid30_L.png,l,1.0,5.8459834000095725,2.0,2.364436799995019
sub69_NB,NB,8.0,frames/Vid8_BB_T.png,frames/Vid8_L.png,l,1.0,3.737907300004736,1.0,2.0142174000066007
sub69_NB,NB,35.0,frames/Vid35_EM_T.png,frames/Vid35_L.png,l,0.0,8.581985900003929,2.0,2.330851499995333
sub69_NB,NB,17.0,frames/Vid17_BB_T.png,frames/Vid17_L.png,l,1.0,3.651200500011328,5.0,2.01307000000088
sub69_NB,NB,19.0,frames/Vid19_BB_T.png,frames/Vid19_L.png,r,1.0,3.8453421000012895,2.0,2.064000099999248
sub69_NB,NB,18.0,frames/Vid18_EM_T.png,frames/Vid18_L.png,l,0.0,4.8063737000047695,2.0,1.815762700003688
sub69_NB,NB,39.0,frames/Vid39_BB_T.png,frames/Vid39_L.png,l,1.0,5.690824000004795,4.0,2.131847899989225
sub69_NB,NB,21.0,frames/Vid21_BB_T.png,frames/Vid21_L.png,r,1.0,5.114760900003603,5.0,2.130298499992932
sub69_NB,NB,6.0,frames/Vid6_BB_T.png,frames/Vid6_L.png,r,1.0,4.2772989999939455,5.0,2.681119100001524
sub69_NB,NB,16.0,frames/Vid16_EM_T.png,frames/Vid16_L.png,l,1.0,2.737020799992024,5.0,2.098014999995939
sub69_NB,NB,20.0,frames/Vid20_EM_T.png,frames/Vid20_L.png,r,1.0,2.516240500001004,4.0,2.2311824999924283
sub69_NB,NB,3.0,frames/Vid3_BB_T.png,frames/Vid3_L.png,l,0.0,2.663394100003643,5.0,3.58165249999729
sub69_NB,NB,22.0,frames/Vid22_EM_T.png,frames/Vid22_L.png,r,1.0,4.849477899988415,5.0,2.3466575000056764
sub69_NB,NB,37.0,frames/Vid37_BB_T.png,frames/Vid37_L.png,l,1.0,3.417086000001291,5.0,1.2986573000089263
sub69_NB,NB,31.0,frames/Vid31_EM_T.png,frames/Vid31_L.png,l,1.0,3.3051736000052188,3.0,2.463152100011939
sub69_NB,NB,14.0,frames/Vid14_BB_T.png,frames/Vid14_L.png,l,1.0,3.1520720000116853,1.0,2.5649042000004556
sub69_NB,NB,12.0,frames/Vid12_EM_T.png,frames/Vid12_L.png,r,1.0,7.892173899992485,1.0,1.283690199998091
sub69_NB,NB,2.0,frames/Vid2_BB_T.png,frames/Vid2_L.png,l,0.0,2.658647500007646,4.0,2.232276199996704
sub69_NB,NB,5.0,frames/Vid5_EM_T.png,frames/Vid5_L.png,l,1.0,4.61187730000529,5.0,2.1639227000123356
sub69_NB,NB,26.0,frames/Vid26_EM_T.png,frames/Vid26_L.png,l,1.0,2.0437991000071634,5.0,1.7470861000037985
sub69_NB,NB,11.0,frames/Vid11_EM_T.png,frames/Vid11_L.png,l,1.0,2.6267647000058787,5.0,1.0647559000062756
