path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013589799986220896,0.016036099987104535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01605770000605844,0.03261490000295453,0.03261490000295453,9.218329199997243,space,9.18266529997345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21839349999209,9.233680999983335,9.233680999983335,15.282433899992611,space,6.045072100008838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
Trimmed_videos/natural_33.mp4,56,0,44,44,0,,,,,,,,,,0,44,44,36,,,,,1480.132009699999,,,,,,,,,,,,,,,,,,,,,,,,1480.0917261999857,1480.132009699999,1480.132009699999,1536.9142933999829,1536.7608512000006,None,0,1,1536.8961661999929,1536.9142933999829,1539.4009596999967,1456.4646929999872,1.727122899988899,None,1539.401050799992,1539.4161462000047,1539.4161462000047,1564.5508608999953,space,25.126241899997694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,0,0,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],0,[10.305000599997584],[None],1,5.28042219998315,,,,,0,0,0,4,1564.5972349999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.588206299988,1564.5972349999938,1564.5972349999938,1564.5972349999938,1564.5972349999938,1564.5972349999938,1564.5972349999938,1574.9181068000034,['r'],0,[10.305000599997584],[None],1574.9193805000104,1574.9463625999924,1574.9463625999924,1574.9463625999924,1580.2154085999937,1,5.28042219998315,1,5.28042219998315,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,1,1,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[13.359059099981096],[None],3,1.9642514000006486,,,,,0,1,1,20,1580.2471739999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.2414713999897,1580.2471739999892,1580.2471739999892,1580.2471739999892,1580.2471739999892,1580.2471739999892,1580.2471739999892,1593.6179701999936,['r'],1,[13.359059099981096],[None],1593.61925779999,1593.6319823999947,1593.6319823999947,1593.6319823999947,1595.5994795000006,3,1.9642514000006486,3,1.9642514000006486,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,2,2,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[18.76493879998452],[None],1,2.48148869999568,,,,,0,2,2,8,1595.649253999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.6385627999844,1595.649253999989,1595.649253999989,1595.649253999989,1595.649253999989,1595.649253999989,1595.649253999989,1614.417148699984,['l'],1,[18.76493879998452],[None],1614.41820439999,1614.4321334999986,1614.4321334999986,1614.4321334999986,1616.91620159999,1,2.48148869999568,1,2.48148869999568,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,3,3,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[18.87012519998825],[None],1,1.9481820000219159,,,,,0,3,3,15,1616.96809509999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.9575542999955,1616.96809509999,1616.96809509999,1616.96809509999,1616.96809509999,1616.96809509999,1616.96809509999,1635.8505887000065,['l'],1,[18.87012519998825],[None],1635.851414899982,1635.8648280999914,1635.8648280999914,1635.8648280999914,1637.8164317999908,1,1.9481820000219159,1,1.9481820000219159,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,4,4,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[11.05923119999352],[None],3,1.6836774999974295,,,,,0,4,4,29,1637.8509720999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.828810600011,1637.8509720999864,1637.8509720999864,1637.8509720999864,1637.8509720999864,1637.8509720999864,1637.8509720999864,1648.9157911000075,['l'],1,[11.05923119999352],[None],1648.916413400002,1648.9323621999938,1648.9323621999938,1648.9323621999938,1650.6159923000087,3,1.6836774999974295,3,1.6836774999974295,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
,,,5,5,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[3.156511999986833],[None],4,1.6809562999987975,,,,,0,5,5,1,1650.6657272999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.6561317000014,1650.6657272999873,1650.6657272999873,1650.6657272999873,1650.6657272999873,1650.6657272999873,1650.6657272999873,1653.8344017000054,['l'],1,[3.156511999986833],[None],1653.8354751000006,1653.8488213999954,1653.8488213999954,1653.8488213999954,1655.532984999998,4,1.6809562999987975,4,1.6809562999987975,,,,,,sub176_NB,001,2026-02-04_11h03.08.463,recognitionstage,,2025.1.1,59.88070565606013,2026-02-04 11h04.00.975942 +0530,
