path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,8,8,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[6.942173699993873],[None],3,2.3298760000034235,,,,,0,8,8,23,1701.151602500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.1286143999896,1701.151602500002,1701.151602500002,1701.151602500002,1701.151602500002,1701.151602500002,1701.151602500002,1708.101870899991,['r'],1,[6.942173699993873],[None],1708.1029510999797,1708.1151630999811,1708.1151630999811,1708.1151630999811,1710.4488112999825,3,2.3298760000034235,3,2.3298760000034235,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,9,9,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],0,[5.380045400001109],[None],2,1.3811984999920242,,,,,0,9,9,34,1710.4816569999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.469131699996,1710.4816569999966,1710.4816569999966,1710.4816569999966,1710.4816569999966,1710.4816569999966,1710.4816569999966,1715.8673576999863,['l'],0,[5.380045400001109],[None],1715.868247299979,1715.8817292999884,1715.8817292999884,1715.8817292999884,1717.2661310999829,2,1.3811984999920242,2,1.3811984999920242,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,10,10,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[5.763275400007842],[None],5,2.1991465999744833,,,,,0,10,10,21,1717.298318199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.2926075999858,1717.298318199988,1717.298318199988,1717.298318199988,1717.298318199988,1717.298318199988,1717.298318199988,1723.0664815999917,['r'],1,[5.763275400007842],[None],1723.0672321999737,1723.0822633999924,1723.0822633999924,1723.0822633999924,1725.2834776999953,5,2.1991465999744833,5,2.1991465999744833,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,11,11,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],0,[6.6334938000072725],[None],5,1.4301375000213739,,,,,0,11,11,32,1725.3322242999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.3110325000016,1725.3322242999857,1725.3322242999857,1725.3322242999857,1725.3322242999857,1725.3322242999857,1725.3322242999857,1731.9679443999776,['r'],0,[6.6334938000072725],[None],1731.969299599994,1731.9820588000002,1731.9820588000002,1731.9820588000002,1733.416625599988,5,1.4301375000213739,5,1.4301375000213739,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,12,12,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],1,[3.8850966000172775],[None],5,1.6807504000025801,,,,,0,12,12,37,1733.4485514999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.4413304999762,1733.4485514999833,1733.4485514999833,1733.4485514999833,1733.4485514999833,1733.4485514999833,1733.4485514999833,1737.3344122999988,['l'],1,[3.8850966000172775],[None],1737.3353027999983,1737.3482629999926,1737.3482629999926,1737.3482629999926,1739.0331248999864,5,1.6807504000025801,5,1.6807504000025801,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,13,13,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[5.628595799993491],[None],5,1.4318305999913719,,,,,0,13,13,39,1739.0651096999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.05532449999,1739.0651096999936,1739.0651096999936,1739.0651096999936,1739.0651096999936,1739.0651096999936,1739.0651096999936,1744.7000803999836,['r'],1,[5.628595799993491],[None],1744.7009821999818,1744.7152713999967,1744.7152713999967,1744.7152713999967,1746.1501136999868,5,1.4318305999913719,5,1.4318305999913719,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,14,14,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[3.823811200010823],[None],5,3.1651987000077497,,,,,0,14,14,31,1746.181823699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.1757548000023,1746.181823699997,1746.181823699997,1746.181823699997,1746.181823699997,1746.181823699997,1746.181823699997,1750.016710099997,['r'],1,[3.823811200010823],[None],1750.0175578999915,1750.0319572000008,1750.0319572000008,1750.0319572000008,1753.1999337000016,5,3.1651987000077497,5,3.1651987000077497,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,15,15,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[5.252697899995837],[None],5,1.7994589999725576,,,,,0,15,15,25,1753.2488581999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.228941599984,1753.2488581999787,1753.2488581999787,1753.2488581999787,1753.2488581999787,1753.2488581999787,1753.2488581999787,1758.5164320999756,['r'],1,[5.252697899995837],[None],1758.5172456,1758.5321399999957,1758.5321399999957,1758.5321399999957,1760.3330597999739,5,1.7994589999725576,5,1.7994589999725576,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,16,16,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[5.216283599991584],[None],5,0.997425999987172,,,,,0,16,16,28,1760.3654419999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.3588784000021,1760.3654419999802,1760.3654419999802,1760.3654419999802,1760.3654419999802,1760.3654419999802,1760.3654419999802,1765.5847081999818,['r'],1,[5.216283599991584],[None],1765.5859372999985,1765.5984023999772,1765.5984023999772,1765.5984023999772,1766.599404699984,5,0.997425999987172,5,0.997425999987172,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,17,17,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[3.979671999986749],[None],4,1.7481543000030797,,,,,0,17,17,1,1766.666004300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.6502332999953,1766.666004300001,1766.666004300001,1766.666004300001,1766.666004300001,1766.666004300001,1766.666004300001,1770.6508128999849,['l'],1,[3.979671999986749],[None],1770.6516070999787,1770.664970199985,1770.664970199985,1770.664970199985,1772.4161289999902,4,1.7481543000030797,4,1.7481543000030797,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,18,18,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[4.448102599999402],[None],3,2.7805885999987368,,,,,0,18,18,15,1772.485564099974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.468828699988,1772.485564099974,1772.485564099974,1772.485564099974,1772.485564099974,1772.485564099974,1772.485564099974,1776.9349798999901,['l'],1,[4.448102599999402],[None],1776.9359855999937,1776.9486823999905,1776.9486823999905,1776.9486823999905,1779.7331484000024,3,2.7805885999987368,3,2.7805885999987368,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,19,19,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[3.0520602999895345],[None],3,0.9977356000163127,,,,,0,19,19,10,1779.8014613999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.789193399978,1779.8014613999985,1779.8014613999985,1779.8014613999985,1779.8014613999985,1779.8014613999985,1779.8014613999985,1782.8671892999846,['r'],1,[3.0520602999895345],[None],1782.8684562999988,1782.882065999991,1782.882065999991,1782.882065999991,1783.8833337999822,3,0.9977356000163127,3,0.9977356000163127,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,20,20,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[5.309405700012576],[None],4,3.0660827000101563,,,,,0,20,20,0,1783.968234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.9430537000007,1783.968234,1783.968234,1783.968234,1783.968234,1783.968234,1783.968234,1789.2832482999947,['l'],1,[5.309405700012576],[None],1789.284222999995,1789.2983875999926,1789.2983875999926,1789.2983875999926,1792.3660218000005,4,3.0660827000101563,4,3.0660827000101563,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,21,21,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[4.577329299994744],[None],5,1.4324200000264682,,,,,0,21,21,11,1792.4523673999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.4265060999896,1792.4523673999938,1792.4523673999938,1792.4523673999938,1792.4523673999938,1792.4523673999938,1792.4523673999938,1797.0345896999934,['r'],1,[4.577329299994744],[None],1797.0355289999861,1797.0486237999867,1797.0486237999867,1797.0486237999867,1798.4824433999893,5,1.4324200000264682,5,1.4324200000264682,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,22,22,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[4.798886400007177],[None],5,0.8650537999928929,,,,,0,22,22,22,1798.534940099984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.5115142999857,1798.534940099984,1798.534940099984,1798.534940099984,1798.534940099984,1798.534940099984,1798.534940099984,1803.3507651999826,['r'],1,[4.798886400007177],[None],1803.351563299977,1803.3654348999844,1803.3654348999844,1803.3654348999844,1804.2323606999998,5,0.8650537999928929,5,0.8650537999928929,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,23,23,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[4.580704699998023],[None],5,0.7635963000066113,,,,,0,23,23,20,1804.2651949999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.2595508999948,1804.2651949999854,1804.2651949999854,1804.2651949999854,1804.2651949999854,1804.2651949999854,1804.2651949999854,1808.8523446999898,['r'],1,[4.580704699998023],[None],1808.8528517999803,1808.8650538999937,1808.8650538999937,1808.8650538999937,1809.6329358999792,5,0.7635963000066113,5,0.7635963000066113,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,24,24,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['r'],1,[1.8679045000171755],[None],5,0.7825657000066712,,,,,0,24,24,35,1809.6818090000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.6596542999905,1809.6818090000015,1809.6818090000015,1809.6818090000015,1809.6818090000015,1809.6818090000015,1809.6818090000015,1811.5503641999967,['r'],1,[1.8679045000171755],[None],1811.5511956999835,1811.565327599994,1811.565327599994,1811.565327599994,1812.3490002999897,5,0.7825657000066712,5,0.7825657000066712,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,25,25,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],0,[3.9516078000015114],[None],3,2.031052699981956,,,,,0,25,25,17,1812.3821533999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.373646699998,1812.3821533999871,1812.3821533999871,1812.3821533999871,1812.3821533999871,1812.3821533999871,1812.3821533999871,1816.3347639999993,['l'],0,[3.9516078000015114],[None],1816.3359563999984,1816.348708399979,1816.348708399979,1816.348708399979,1818.3824191999738,3,2.031052699981956,3,2.031052699981956,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,26,26,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],0,[5.462477199995192],[None],1,1.0158568999904674,,,,,0,26,26,18,1818.4153645999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.4079932000022,1818.4153645999904,1818.4153645999904,1818.4153645999904,1818.4153645999904,1818.4153645999904,1818.4153645999904,1823.8839405999752,['r'],0,[5.462477199995192],[None],1823.8849025999953,1823.898885499977,1823.898885499977,1823.898885499977,1824.9159201000002,1,1.0158568999904674,1,1.0158568999904674,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,27,27,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['l'],1,[2.7207385000074282],[None],5,1.6814120000053663,,,,,0,27,27,36,1824.9488273999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.9427755999786,1824.9488273999887,1824.9488273999887,1824.9488273999887,1824.9488273999887,1824.9488273999887,1824.9488273999887,1827.6845387999783,['l'],1,[2.7207385000074282],[None],1827.6857327999896,1827.6989228999882,1827.6989228999882,1827.6989228999882,1829.382821199979,5,1.6814120000053663,5,1.6814120000053663,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,28,28,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],1,[6.238086099998327],[None],4,1.880474800011143,,,,,0,28,28,24,1829.415515599976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.4075500999752,1829.415515599976,1829.415515599976,1829.415515599976,1829.415515599976,1829.415515599976,1829.415515599976,1835.6677328999795,['l'],1,[6.238086099998327],[None],1835.6689356999996,1835.6817402000015,1835.6817402000015,1835.6817402000015,1837.5662195999757,4,1.880474800011143,4,1.880474800011143,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,29,29,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[2.791147300013108],[None],5,0.848775000020396,,,,,0,29,29,30,1837.5984645999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.5878221999737,1837.5984645999852,1837.5984645999852,1837.5984645999852,1837.5984645999852,1837.5984645999852,1837.5984645999852,1840.4001352999767,['r'],1,[2.791147300013108],[None],1840.4011056000018,1840.4154041000002,1840.4154041000002,1840.4154041000002,1841.2656407999748,5,0.848775000020396,5,0.848775000020396,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
,,,30,30,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],1,[4.145286699989811],[None],5,1.3972659999853931,,,,,0,30,30,8,1841.3324416999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.31532959998,1841.3324416999822,1841.3324416999822,1841.3324416999822,1841.3324416999822,1841.3324416999822,1841.3324416999822,1845.4846703999792,['r'],1,[4.145286699989811],[None],1845.4861835999764,1845.5133285999764,1845.5133285999764,1845.5133285999764,1846.898936099984,5,1.3972659999853931,5,1.3972659999853931,,,,,,,,sub84_NB,001,2026-01-28_22h42.26.016,recognitionstage,,2025.1.1,59.95710669080901,2026-01-28 22h43.35.223230 +0530,
