path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0041299000004073605,0.006500499999674503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006521699999211705,0.02342809999936435,0.02342809999936435,10.692885000000388,space,10.656050699999469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.692937100000563,10.707903700000315,10.707903700000315,19.592923500000325,space,8.867445100000623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
abrupt_videos\abrupt_28.mp4,48,1,44,44,0,,,,,,,,,,0,44,44,31,,,,,1536.1554923000003,,,,,,,,,,,,,,,,,,,,,,,,1536.1058415999996,1536.1554923000003,1536.1554923000003,1525.3049995000001,1537.9747141999997,space,1,1,1538.1062812,1538.1216494,1540.6080299999994,1495.8390130000007,1.803261899998688,None,1540.6081178000004,1540.6240349,1540.6240349,1577.3413074,space,36.70285310000145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,0,0,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['r'],1,[8.051470900001732],[None],5,8.547841300000073,,,,,0,0,0,35,1577.3712716999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.3623554000005,1577.3712716999999,1577.3712716999999,1577.3712716999999,1577.3712716999999,1577.3712716999999,1577.3712716999999,1585.4252706999996,['r'],1,[8.051470900001732],[None],1585.4262254000005,1585.4538673999996,1585.4538673999996,1585.4538673999996,1593.9901608,5,8.547841300000073,5,8.547841300000073,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,1,1,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[10.856662800000777],[None],1,2.2635761000001366,,,,,0,1,1,4,1594.0382663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.025146599999,1594.0382663,1594.0382663,1594.0382663,1594.0382663,1594.0382663,1594.0382663,1604.9082670000007,['l'],1,[10.856662800000777],[None],1604.909574199999,1604.9230057000004,1604.9230057000004,1604.9230057000004,1607.1898774000001,1,2.2635761000001366,1,2.2635761000001366,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,2,2,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],0,[4.86440279999988],[None],5,3.0801940000001196,,,,,0,2,2,12,1607.2547646999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.2338488999994,1607.2547646999992,1607.2547646999992,1607.2547646999992,1607.2547646999992,1607.2547646999992,1607.2547646999992,1612.1262148999995,['l'],0,[4.86440279999988],[None],1612.1277224000005,1612.1539874999999,1612.1539874999999,1612.1539874999999,1615.2234370999995,5,3.0801940000001196,5,3.0801940000001196,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,3,3,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[3.7873026999986905],[None],5,2.2644739000006666,,,,,0,3,3,15,1615.2755464000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.264989199999,1615.2755464000002,1615.2755464000002,1615.2755464000002,1615.2755464000002,1615.2755464000002,1615.2755464000002,1619.0748877000005,['l'],1,[3.7873026999986905],[None],1619.0759022999991,1619.0893299,1619.0893299,1619.0893299,1621.3572655000007,5,2.2644739000006666,5,2.2644739000006666,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,4,4,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[4.21505789999901],[None],5,1.5811161000001448,,,,,0,4,4,33,1621.3918126999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.3688514999994,1621.3918126999997,1621.3918126999997,1621.3918126999997,1621.3918126999997,1621.3918126999997,1621.3918126999997,1625.6078983999996,['r'],1,[4.21505789999901],[None],1625.6087601,1625.6224110000003,1625.6224110000003,1625.6224110000003,1627.2065497999993,5,1.5811161000001448,5,1.5811161000001448,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
,,,5,5,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],0,[9.663247200000114],[None],5,2.51496539999971,,,,,0,5,5,26,1627.2241183000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.2160234000003,1627.2241183000006,1627.2241183000006,1627.2241183000006,1627.2241183000006,1627.2241183000006,1627.2241183000006,1636.891189,['l'],0,[9.663247200000114],[None],1636.8920944000001,1636.9059266999993,1636.9059266999993,1636.9059266999993,1639.4235018,5,2.51496539999971,5,2.51496539999971,,,,,,,,sub123_AB,001,2026-02-01_17h40.48.829,recognitionstage,,2025.1.1,59.65981970832583,2026-02-01 17h41.55.693341 +0530,
