path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01203199999872595,0.014385199989192188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01440580002963543,0.03119670000160113,0.03119670000160113,12.983105499995872,space,12.949557900021318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98316750000231,12.99950400000671,12.99950400000671,36.601473800023086,space,23.58961470000213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
abrupt_videos\abrupt_30.mp4,36,0,44,44,0,,,,,,,,,,0,44,44,33,,,,,1550.030722800002,,,,,,,,,,,,,,,,,,,,,,,,1549.9781578000402,1550.030722800002,1550.030722800002,1586.6638927999884,1586.5132668000297,None,0,1,1586.6483181000222,1586.6638927999884,1589.149320400029,1490.6140441999887,3.754822899994906,None,1589.1494057000382,1589.165524000011,1589.165524000011,1624.0998259999906,space,34.91945429996122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,0,0,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[9.179420100001153],[None],4,11.414689800003543,,,,,0,0,0,24,1624.1296116000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.1184166000457,1624.1296116000158,1624.1296116000158,1624.1296116000158,1624.1296116000158,1624.1296116000158,1624.1296116000158,1633.3171491000103,['r'],1,[9.179420100001153],[None],1633.318304800021,1633.34566739999,1633.34566739999,1633.34566739999,1644.747942499991,4,11.414689800003543,4,11.414689800003543,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,1,1,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[9.511962500051595],[None],3,3.6650340000051074,,,,,0,1,1,15,1644.7968863000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.7905324000167,1644.7968863000278,1644.7968863000278,1644.7968863000278,1644.7968863000278,1644.7968863000278,1644.7968863000278,1654.316213400045,['l'],1,[9.511962500051595],[None],1654.317182000028,1654.3309526999947,1654.3309526999947,1654.3309526999947,1657.9984795000055,3,3.6650340000051074,3,3.6650340000051074,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,2,2,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[9.997490800044034],[None],3,1.8664687999989837,,,,,0,2,2,0,1658.0634519000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.0583464000374,1658.0634519000305,1658.0634519000305,1658.0634519000305,1658.0634519000305,1658.0634519000305,1658.0634519000305,1668.0656945999945,['l'],1,[9.997490800044034],[None],1668.0663002000074,1668.0813776000286,1668.0813776000286,1668.0813776000286,1669.9487823999953,3,1.8664687999989837,3,1.8664687999989837,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,3,3,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[5.707896700012498],[None],5,1.8302233999711461,,,,,0,3,3,30,1669.9691801000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.9575519000064,1669.9691801000154,1669.9691801000154,1669.9691801000154,1669.9691801000154,1669.9691801000154,1669.9691801000154,1675.6843619000283,['r'],1,[5.707896700012498],[None],1675.6856136000133,1675.697647700028,1675.697647700028,1675.697647700028,1677.5316691999906,5,1.8302233999711461,5,1.8302233999711461,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,4,4,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[4.560489700001199],[None],4,1.2645224999869242,,,,,0,4,4,25,1677.5644553999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.5462589000235,1677.5644553999882,1677.5644553999882,1677.5644553999882,1677.5644553999882,1677.5644553999882,1677.5644553999882,1682.1330827000202,['l'],1,[4.560489700001199],[None],1682.1340602000128,1682.1486148000113,1682.1486148000113,1682.1486148000113,1683.415891200013,4,1.2645224999869242,4,1.2645224999869242,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
,,,5,5,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[5.3470265999785624],[None],4,1.9311838999856263,,,,,0,5,5,3,1683.4818808000418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.462680800003,1683.4818808000418,1683.4818808000418,1683.4818808000418,1683.4818808000418,1683.4818808000418,1683.4818808000418,1688.8337782000308,['r'],1,[5.3470265999785624],[None],1688.8347816999885,1688.8474684000248,1688.8474684000248,1688.8474684000248,1690.781812100031,4,1.9311838999856263,4,1.9311838999856263,,,,,,sub107_AB,001,2026-01-31_12h53.33.313,recognitionstage,,2025.1.1,59.772255756560874,2026-01-31 12h54.07.890772 +0530,
