path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013448999990941957,0.0754564999951981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07548539999697823,0.0807453000015812,0.0807453000015812,13.717647500001476,space,13.632805499990354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71770789999573,13.733607000001939,13.733607000001939,30.01720590000332,space,16.267859300001874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
abrupt_videos\abrupt_19.mp4,36,0,44,44,0,,,,,,,,,,0,44,44,21,,,,,1516.8321609999985,,,,,,,,,,,,,,,,,,,,,,,,1516.7813842999894,1516.8321609999985,1516.8321609999985,1553.7981405000028,1553.648549199992,None,0,1,1553.783604199998,1553.7981405000028,1556.284540499997,1516.8321609999985,[5.546435099997325],[None],1556.2846456999978,1556.2999933999963,1556.2999933999963,1601.0846081999916,space,44.77391300001182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,0,0,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[6.703081500003464],[None],5,5.8319517000054475,,,,,0,0,0,22,1601.130922299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.123164699995,1601.130922299999,1601.130922299999,1601.130922299999,1601.130922299999,1601.130922299999,1601.130922299999,1607.8511115000001,['l'],1,[6.703081500003464],[None],1607.8523144999926,1607.8654998999991,1607.8654998999991,1607.8654998999991,1613.699859699991,5,5.8319517000054475,5,5.8319517000054475,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,1,1,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[6.685970200007432],[None],5,3.897049600011087,,,,,0,1,1,17,1613.747769099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.7298478000012,1613.747769099995,1613.747769099995,1613.747769099995,1613.747769099995,1613.747769099995,1613.747769099995,1620.435475899998,['r'],1,[6.685970200007432],[None],1620.436360599997,1620.4487037999934,1620.4487037999934,1620.4487037999934,1624.3500146000006,5,3.897049600011087,5,3.897049600011087,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,2,2,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[7.531287100006011],[None],3,2.8814244999957737,,,,,0,2,2,18,1624.3824778999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.3760107999988,1624.3824778999988,1624.3824778999988,1624.3824778999988,1624.3824778999988,1624.3824778999988,1624.3824778999988,1631.9179449999938,['l'],1,[7.531287100006011],[None],1631.9190299000038,1631.9324398000026,1631.9324398000026,1631.9324398000026,1634.816577199992,3,2.8814244999957737,3,2.8814244999957737,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,3,3,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[4.262668499999563],[None],5,3.731752299994696,,,,,0,3,3,4,1634.883206300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.8606593000004,1634.883206300001,1634.883206300001,1634.883206300001,1634.883206300001,1634.883206300001,1634.883206300001,1639.1506208999926,['r'],1,[4.262668499999563],[None],1639.1514350999933,1639.1659130999906,1639.1659130999906,1639.1659130999906,1642.8999821999896,5,3.731752299994696,5,3.731752299994696,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,4,4,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],0,[5.40552069999103],[None],3,1.6307852000027196,,,,,0,4,4,16,1642.964173100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.9467225999979,1642.964173100001,1642.964173100001,1642.964173100001,1642.964173100001,1642.964173100001,1642.964173100001,1648.3852898999903,['r'],0,[5.40552069999103],[None],1648.3866617000022,1648.39891969999,1648.39891969999,1648.39891969999,1650.0333987999911,3,1.6307852000027196,3,1.6307852000027196,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,5,5,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[3.590612999993027],[None],5,1.7977148000063607,,,,,0,5,5,36,1650.0671438999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0452806999965,1650.0671438999998,1650.0671438999998,1650.0671438999998,1650.0671438999998,1650.0671438999998,1650.0671438999998,1653.667767699997,['r'],1,[3.590612999993027],[None],1653.6688786000013,1653.682492299995,1653.682492299995,1653.682492299995,1655.4840608999948,5,1.7977148000063607,5,1.7977148000063607,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
,,,6,6,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[4.582072999997763],[None],5,1.148113299990655,,,,,0,6,6,39,1655.5156895999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.5060927000013,1655.5156895999971,1655.5156895999971,1655.5156895999971,1655.5156895999971,1655.5156895999971,1655.5156895999971,1660.1016095999948,['r'],1,[4.582072999997763],[None],1660.1024344999896,1660.1155457999994,1660.1155457999994,1660.1155457999994,1661.2672862000036,5,1.148113299990655,5,1.148113299990655,,,,,,sub37_AB,001,2026-01-19_15h32.27.853,recognitionstage,,2025.1.1,60.03536082595614,2026-01-19 15h34.09.292518 +0530,
