path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[3.5034584999957588],[None],5,0.7800364000140689,,,,,0,6,6,16,1652.3288083999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.319565599988,1652.3288083999942,1652.3288083999942,1652.3288083999942,1652.3288083999942,1652.3288083999942,1652.3288083999942,1655.8485464999976,['r'],1,[3.5034584999957588],[None],1655.8501894999936,1655.8617613999813,1655.8617613999813,1655.8617613999813,1656.6468976000033,5,0.7800364000140689,5,0.7800364000140689,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,7,7,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[3.1908957999839913],[None],5,0.6299882000021171,,,,,0,7,7,4,1656.713520899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.690748299996,1656.713520899997,1656.713520899997,1656.713520899997,1656.713520899997,1656.713520899997,1656.713520899997,1659.915078799997,['r'],1,[3.1908957999839913],[None],1659.9162278999866,1659.929012299981,1659.929012299981,1659.929012299981,1660.5630505000008,5,0.6299882000021171,5,0.6299882000021171,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,8,8,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[3.6099352999881376],[None],5,0.8144357000128366,,,,,0,8,8,23,1660.6144076999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.5916969999962,1660.6144076999917,1660.6144076999917,1660.6144076999917,1660.6144076999917,1660.6144076999917,1660.6144076999917,1664.230735899997,['l'],1,[3.6099352999881376],[None],1664.231653499999,1664.2454449999786,1664.2454449999786,1664.2454449999786,1665.063370799995,5,0.8144357000128366,5,0.8144357000128366,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,9,9,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[16.086561200005235],[None],3,3.8660761999781244,,,,,0,9,9,11,1665.129582900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.121216200001,1665.129582900001,1665.129582900001,1665.129582900001,1665.129582900001,1665.129582900001,1665.129582900001,1681.2298982999928,['l'],1,[16.086561200005235],[None],1681.2307497999864,1681.245722599997,1681.245722599997,1681.245722599997,1685.112276699976,3,3.8660761999781244,3,3.8660761999781244,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,10,10,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[7.132168599986471],[None],3,1.3811349000025075,,,,,0,10,10,18,1685.1481357000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.1369175,1685.1481357000011,1685.1481357000011,1685.1481357000011,1685.1481357000011,1685.1481357000011,1685.1481357000011,1692.280852900003,['r'],1,[7.132168599986471],[None],1692.2819538999756,1692.295536599995,1692.295536599995,1692.295536599995,1693.679092699982,3,1.3811349000025075,3,1.3811349000025075,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,11,11,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[3.0214151999971364],[None],5,2.147671499988064,,,,,0,11,11,3,1693.7627537999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.740365799982,1693.7627537999942,1693.7627537999942,1693.7627537999942,1693.7627537999942,1693.7627537999942,1693.7627537999942,1696.7978442999884,['r'],1,[3.0214151999971364],[None],1696.7989784999809,1696.8122363000002,1696.8122363000002,1696.8122363000002,1698.9624178999802,5,2.147671499988064,5,2.147671499988064,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,12,12,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[5.114314499980537],[None],5,1.0135636999912094,,,,,0,12,12,39,1698.9978639999754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.9841429999797,1698.9978639999754,1698.9978639999754,1698.9978639999754,1698.9978639999754,1698.9978639999754,1698.9978639999754,1704.1150490999862,['l'],1,[5.114314499980537],[None],1704.1157567999908,1704.1285649999918,1704.1285649999918,1704.1285649999918,1705.1461414999794,5,1.0135636999912094,5,1.0135636999912094,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,13,13,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['l'],1,[2.644755500019528],[None],5,1.598031000001356,,,,,0,13,13,36,1705.1954772000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.1731803999864,1705.1954772000026,1705.1954772000026,1705.1954772000026,1705.1954772000026,1705.1954772000026,1705.1954772000026,1707.8477095999988,['l'],1,[2.644755500019528],[None],1707.8483899999992,1707.862281299982,1707.862281299982,1707.862281299982,1709.4624058999761,5,1.598031000001356,5,1.598031000001356,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,14,14,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[3.0487885999900755],[None],5,0.6630488999944646,,,,,0,14,14,26,1709.4955290999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.4887384999893,1709.4955290999787,1709.4955290999787,1709.4955290999787,1709.4955290999787,1709.4955290999787,1709.4955290999787,1712.5495344999945,['r'],1,[3.0487885999900755],[None],1712.5507415999891,1712.561867099983,1712.561867099983,1712.561867099983,1713.2297648999956,5,0.6630488999944646,5,0.6630488999944646,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,15,15,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[3.879840999987209],[None],5,0.7463375999941491,,,,,0,15,15,0,1713.3126173999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.2905917000026,1713.3126173999917,1713.3126173999917,1713.3126173999917,1713.3126173999917,1713.3126173999917,1713.3126173999917,1717.198642000003,['l'],1,[3.879840999987209],[None],1717.1997487999906,1717.211731599993,1717.211731599993,1717.211731599993,1717.9627446999948,5,0.7463375999941491,5,0.7463375999941491,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,16,16,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[9.40993460000027],[None],5,0.6471472999837715,,,,,0,16,16,27,1717.9984981000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.9871800999972,1717.9984981000016,1717.9984981000016,1717.9984981000016,1717.9984981000016,1717.9984981000016,1717.9984981000016,1727.4146697999968,['l'],1,[9.40993460000027],[None],1727.4156749999966,1727.4286024999747,1727.4286024999747,1727.4286024999747,1728.0793848999892,5,0.6471472999837715,5,0.6471472999837715,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,17,17,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['l'],1,[2.936756000010064],[None],5,0.5470619999978226,,,,,0,17,17,31,1728.1120096999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.1052941999806,1728.1120096999803,1728.1120096999803,1728.1120096999803,1728.1120096999803,1728.1120096999803,1728.1120096999803,1731.0647320999997,['l'],1,[2.936756000010064],[None],1731.0657518999942,1731.0786183000018,1731.0786183000018,1731.0786183000018,1731.629854699975,5,0.5470619999978226,5,0.5470619999978226,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,18,18,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],0,[4.271971800015308],[None],5,0.5142551000171807,,,,,0,18,18,15,1731.6963223999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.683040999982,1731.6963223999774,1731.6963223999774,1731.6963223999774,1731.6963223999774,1731.6963223999774,1731.6963223999774,1735.9811649999756,['l'],0,[4.271971800015308],[None],1735.9821863999823,1735.995062299975,1735.995062299975,1735.995062299975,1736.5130723999755,5,0.5142551000171807,5,0.5142551000171807,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,19,19,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],0,[4.380034000001615],[None],5,0.4980488999863155,,,,,0,19,19,33,1736.5481566999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.5365206999995,1736.5481566999806,1736.5481566999806,1736.5481566999806,1736.5481566999806,1736.5481566999806,1736.5481566999806,1740.9311424999905,['r'],0,[4.380034000001615],[None],1740.9321264000027,1740.9451596,1740.9451596,1740.9451596,1741.445839299995,5,0.4980488999863155,5,0.4980488999863155,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,20,20,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[8.153496299986728],[None],5,0.5649282000085805,,,,,0,20,20,20,1741.4787109000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.4721414999804,1741.4787109000026,1741.4787109000026,1741.4787109000026,1741.4787109000026,1741.4787109000026,1741.4787109000026,1749.6471940999909,['r'],1,[8.153496299986728],[None],1749.6481094999763,1749.6626173999975,1749.6626173999975,1749.6626173999975,1750.2293524999986,5,0.5649282000085805,5,0.5649282000085805,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,21,21,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[4.71242809999967],[None],5,1.2469920000003185,,,,,0,21,21,5,1750.2960011999821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.2850600999955,1750.2960011999821,1750.2960011999821,1750.2960011999821,1750.2960011999821,1750.2960011999821,1750.2960011999821,1755.0148512999876,['l'],1,[4.71242809999967],[None],1755.0158250999812,1755.0284220999747,1755.0284220999747,1755.0284220999747,1756.2794899999863,5,1.2469920000003185,5,1.2469920000003185,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,22,22,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],0,[8.820680599979823],[None],3,2.1474006999924313,,,,,0,22,22,17,1756.3318839999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.3069694000005,1756.3318839999847,1756.3318839999847,1756.3318839999847,1756.3318839999847,1756.3318839999847,1756.3318839999847,1765.1645363999996,['r'],0,[8.820680599979823],[None],1765.1659382999933,1765.1789369999897,1765.1789369999897,1765.1789369999897,1767.329343099991,3,2.1474006999924313,3,2.1474006999924313,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,23,23,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[4.692161700018914],[None],3,1.1309882999921683,,,,,0,23,23,1,1767.3962073999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.381595999992,1767.3962073999865,1767.3962073999865,1767.3962073999865,1767.3962073999865,1767.3962073999865,1767.3962073999865,1772.0976563000004,['l'],1,[4.692161700018914],[None],1772.0986452999932,1772.1123222000024,1772.1123222000024,1772.1123222000024,1773.2466029999778,3,1.1309882999921683,3,1.1309882999921683,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,24,24,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],0,[14.605690700002015],[None],5,2.1813951000222005,,,,,0,24,24,25,1773.2984862999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.2756877999927,1773.2984862999874,1773.2984862999874,1773.2984862999874,1773.2984862999874,1773.2984862999874,1773.2984862999874,1787.914046699996,['l'],0,[14.605690700002015],[None],1787.9148245999822,1787.9284687999752,1787.9284687999752,1787.9284687999752,1790.112764199992,5,2.1813951000222005,5,2.1813951000222005,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,25,25,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[10.972736199997598],[None],5,1.0477854000055231,,,,,0,25,25,2,1790.179667599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.165949599992,1790.179667599994,1790.179667599994,1790.179667599994,1790.179667599994,1790.179667599994,1790.179667599994,1801.16406499999,['l'],1,[10.972736199997598],[None],1801.1648166999803,1801.1784697999828,1801.1784697999828,1801.1784697999828,1802.229313399992,5,1.0477854000055231,5,1.0477854000055231,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,26,26,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],1,[3.3979341000085697],[None],5,0.7974530000064988,,,,,0,26,26,8,1802.298347999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.279831199994,1802.298347999982,1802.298347999982,1802.298347999982,1802.298347999982,1802.298347999982,1802.298347999982,1805.6976839999843,['r'],1,[3.3979341000085697],[None],1805.6985492999956,1805.7122270999826,1805.7122270999826,1805.7122270999826,1806.5127214999811,5,0.7974530000064988,5,0.7974530000064988,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,27,27,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[5.012587100005476],[None],5,0.5463713999779429,,,,,0,27,27,28,1806.5477858999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.5378005999955,1806.5477858999802,1806.5477858999802,1806.5477858999802,1806.5477858999802,1806.5477858999802,1806.5477858999802,1811.565473900002,['l'],1,[5.012587100005476],[None],1811.5665776999958,1811.5789768999966,1811.5789768999966,1811.5789768999966,1812.1302100999746,5,0.5463713999779429,5,0.5463713999779429,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,28,28,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[2.7420705999829806],[None],5,0.5972895000013523,,,,,0,28,28,24,1812.1622186999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.1554090999998,1812.1622186999884,1812.1622186999884,1812.1622186999884,1812.1622186999884,1812.1622186999884,1812.1622186999884,1814.9149356999842,['r'],1,[2.7420705999829806],[None],1814.9159075999924,1814.9286945999775,1814.9286945999775,1814.9286945999775,1815.5298398000014,5,0.5972895000013523,5,0.5972895000013523,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,29,29,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[3.7895162999921013],[None],3,1.749132400000235,,,,,0,29,29,22,1815.5787787000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.5590678000008,1815.5787787000008,1815.5787787000008,1815.5787787000008,1815.5787787000008,1815.5787787000008,1815.5787787000008,1819.3803453999863,['l'],1,[3.7895162999921013],[None],1819.3811155000003,1819.3956121999945,1819.3956121999945,1819.3956121999945,1821.145860699995,3,1.749132400000235,3,1.749132400000235,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
,,,30,30,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[4.082803800003603],[None],5,1.6144896000041626,,,,,0,30,30,13,1821.2294565999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.2080520000018,1821.2294565999764,1821.2294565999764,1821.2294565999764,1821.2294565999764,1821.2294565999764,1821.2294565999764,1825.3141273999936,['l'],1,[4.082803800003603],[None],1825.3149775999773,1825.3286052999902,1825.3286052999902,1825.3286052999902,1826.9461350999773,5,1.6144896000041626,5,1.6144896000041626,,,,,,,,sub80_NB,001,2026-01-28_18h38.54.231,recognitionstage,,2025.1.1,59.896522770755624,2026-01-28 18h39.24.660253 +0530,
