path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01419910001277458,0.01652730000205338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01654870000493247,0.03353210000204854,0.03353210000204854,7.5361690999998245,space,7.500712900000508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.536226300013368,7.550700500010862,7.550700500010862,15.453085300003295,space,7.88752220000606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
Trimmed_videos/natural_12.mp4,48,0,44,44,0,,,,,,,,,,0,44,44,13,,,,,1506.7997901000053,,,,,,,,,,,,,,,,,,,,,,,,1506.7472740000085,1506.7997901000053,1506.7997901000053,1555.3989839000133,1555.2488928000093,None,0,1,1555.3842390000063,1555.3989839000133,1557.8859177000122,1409.6331737,17.07034500000009,None,1557.8860029000061,1557.900994399999,1557.900994399999,1578.1861549000023,space,20.273492199994507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,0,0,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],1,[6.0953919000021415],[None],5,6.015206000010949,,,,,0,0,0,19,1578.215097200009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.1998752000072,1578.215097200009,1578.215097200009,1578.215097200009,1578.215097200009,1578.215097200009,1578.215097200009,1584.3182615000114,['r'],1,[6.0953919000021415],[None],1584.3191803000082,1584.333639000004,1584.333639000004,1584.333639000004,1590.3505446000054,5,6.015206000010949,5,6.015206000010949,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,1,1,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[4.599067799994373],[None],5,2.0153565000073286,,,,,0,1,1,6,1590.415447300009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.3984830000118,1590.415447300009,1590.415447300009,1590.415447300009,1590.415447300009,1590.415447300009,1590.415447300009,1595.018172600001,['l'],1,[4.599067799994373],[None],1595.0190613000013,1595.0333167000063,1595.0333167000063,1595.0333167000063,1597.0502656000026,5,2.0153565000073286,5,2.0153565000073286,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,2,2,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[4.786885200010147],[None],5,1.3480607999954373,,,,,0,2,2,15,1597.1157873000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.1005500000028,1597.1157873000047,1597.1157873000047,1597.1157873000047,1597.1157873000047,1597.1157873000047,1597.1157873000047,1601.918523100001,['r'],1,[4.786885200010147],[None],1601.9199510000035,1601.93343070001,1601.93343070001,1601.93343070001,1603.2844086000114,5,1.3480607999954373,5,1.3480607999954373,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,3,3,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[4.373857400001725],[None],5,1.2982778000005055,,,,,0,3,3,39,1603.3047124000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.2926253000041,1603.3047124000004,1603.3047124000004,1603.3047124000004,1603.3047124000004,1603.3047124000004,1603.3047124000004,1607.6849498000083,['r'],1,[4.373857400001725],[None],1607.6859056000103,1607.7002554000064,1607.7002554000064,1607.7002554000064,1609.0012736000062,5,1.2982778000005055,5,1.2982778000005055,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,4,4,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['l'],1,[3.4294165000028443],[None],5,1.5483916999946814,,,,,0,4,4,32,1609.0331623000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.011049000008,1609.0331623000093,1609.0331623000093,1609.0331623000093,1609.0331623000093,1609.0331623000093,1609.0331623000093,1612.4683806000103,['l'],1,[3.4294165000028443],[None],1612.4692860000068,1612.483433500005,1612.483433500005,1612.483433500005,1614.0342319000047,5,1.5483916999946814,5,1.5483916999946814,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
,,,5,5,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[2.796187200001441],[None],5,1.1145461999985855,,,,,0,5,5,26,1614.066485800009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.0446530000045,1614.066485800009,1614.066485800009,1614.066485800009,1614.066485800009,1614.066485800009,1614.066485800009,1616.8691150000086,['r'],1,[2.796187200001441],[None],1616.8702479000058,1616.8984897000046,1616.8984897000046,1616.8984897000046,1618.0007417000015,5,1.1145461999985855,5,1.1145461999985855,,,,,,sub72_NB,001,2026-01-27_22h50.55.025,recognitionstage,,2025.1.1,59.83069110792377,2026-01-27 22h51.56.494719 +0530,
