path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.00513900000078138,0.007531799998105271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007553100000222912,0.023932399999466725,0.023932399999466725,8.276169100001425,space,8.25062109999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.276221500000247,8.292305200000555,8.292305200000555,17.26037290000022,space,8.958381799999188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
abrupt_videos\abrupt_18.mp4,24,1,44,44,0,,,,,,,,,,0,44,44,19,,,,,1530.6398891999997,,,,,,,,,,,,,,,,,,,,,,,,1530.5973133000007,1530.6398891999997,1530.6398891999997,1512.489054499998,1550.4250155000009,space,1,1,1550.5321798000004,1550.5391168999995,1553.0245613000006,1553.0405279000006,19.77012079999986,None,1553.0246045999993,1553.0405279000006,1553.0405279000006,1575.0418629999986,space,21.985766999998305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,0,0,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[4.346304800001235],[None],5,10.598878599997988,,,,,0,0,0,36,1575.0717526000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.0611065999983,1575.0717526000008,1575.0717526000008,1575.0717526000008,1575.0717526000008,1575.0717526000008,1575.0717526000008,1579.424831799999,['r'],1,[4.346304800001235],[None],1579.4257429999998,1579.4543250999996,1579.4543250999996,1579.4543250999996,1590.0405967000006,5,10.598878599997988,5,10.598878599997988,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,1,1,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[7.8007980000002135],[None],4,3.065043999999034,,,,,0,1,1,1,1590.105340099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.0846304000006,1590.105340099999,1590.105340099999,1590.105340099999,1590.105340099999,1590.105340099999,1590.105340099999,1597.9085661999998,['l'],1,[7.8007980000002135],[None],1597.9095266000004,1597.9235751999986,1597.9235751999986,1597.9235751999986,1600.990746399999,4,3.065043999999034,4,3.065043999999034,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,2,2,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[8.348044700000173],[None],3,1.996684900001128,,,,,0,2,2,20,1601.0220746999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.015102199999,1601.0220746999985,1601.0220746999985,1601.0220746999985,1601.0220746999985,1601.0220746999985,1601.0220746999985,1609.3765501999987,['r'],1,[8.348044700000173],[None],1609.3777683999979,1609.3900082,1609.3900082,1609.3900082,1611.3910748999988,3,1.996684900001128,3,1.996684900001128,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,3,3,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],0,[5.746616300002643],[None],2,2.531045700001414,,,,,0,3,3,28,1611.4233031000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.4033593999993,1611.4233031000003,1611.4233031000003,1611.4233031000003,1611.4233031000003,1611.4233031000003,1611.4233031000003,1617.1757825999994,['l'],0,[5.746616300002643],[None],1617.1766806999985,1617.189619599998,1617.189619599998,1617.189619599998,1619.724147599998,2,2.531045700001414,2,2.531045700001414,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,4,4,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[5.02110040000116],[None],5,3.2663238999994064,,,,,0,4,4,17,1619.7566469999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.737001999998,1619.7566469999983,1619.7566469999983,1619.7566469999983,1619.7566469999983,1619.7566469999983,1619.7566469999983,1624.7903168000012,['l'],1,[5.02110040000116],[None],1624.7908972000005,1624.806610399999,1624.806610399999,1624.806610399999,1628.0747876999994,5,3.2663238999994064,5,3.2663238999994064,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
,,,5,5,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[5.885949300001812],[None],5,2.280971199998021,,,,,0,5,5,8,1628.1239298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.111673899999,1628.1239298,1628.1239298,1628.1239298,1628.1239298,1628.1239298,1628.1239298,1634.025535599998,['l'],1,[5.885949300001812],[None],1634.0266665999989,1634.0400431999988,1634.0400431999988,1634.0400431999988,1636.3234094,5,2.280971199998021,5,2.280971199998021,,,,,,sub126_AB,001,2026-02-01_21h35.37.141,recognitionstage,,2025.1.1,59.64049899958291,2026-02-01 21h36.10.246357 +0530,
