path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01869789999909699,0.02151150000281632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021535900013986975,0.037400699977297336,0.037400699977297336,43.62213919998612,space,43.574457700015046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.622197600023355,43.6388768000179,43.6388768000179,60.60532269999385,space,16.956939499999862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
abrupt_videos\abrupt_17.mp4,27,0,44,44,0,,,,,,,,,,0,44,44,18,,,,,1551.7204012000002,,,,,,,,,,,,,,,,,,,,,,,,1551.6715864000143,1551.7204012000002,1551.7204012000002,1579.653333699971,1579.5078495999915,None,0,1,1579.6428677000222,1579.653333699971,1582.139156099991,1582.1548034999869,4.331876000040211,None,1582.1392305999761,1582.1548034999869,1582.1548034999869,1646.9900290999794,space,64.83338510000613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,0,0,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[11.561114899988752],[None],3,11.74889530002838,,,,,0,0,0,22,1647.0190968000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.01238249999,1647.0190968000097,1647.0190968000097,1647.0190968000097,1647.0190968000097,1647.0190968000097,1647.0190968000097,1658.5888668000116,['l'],1,[11.561114899988752],[None],1658.5896990000037,1658.6039909999818,1658.6039909999818,1658.6039909999818,1670.3545414999826,3,11.74889530002838,3,11.74889530002838,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,1,1,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],0,[8.696675899962429],[None],5,1.5133333000121638,,,,,0,1,1,1,1670.4195389000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.4019058999838,1670.4195389000233,1670.4195389000233,1670.4195389000233,1670.4195389000233,1670.4195389000233,1670.4195389000233,1679.1235097000026,['l'],0,[8.696675899962429],[None],1679.1252932000207,1679.152401099971,1679.152401099971,1679.152401099971,1680.654258399969,5,1.5133333000121638,5,1.5133333000121638,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,2,2,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[7.486053800035734],[None],4,1.7157134000444785,,,,,0,2,2,30,1680.6859344000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.6753867000225,1680.6859344000113,1680.6859344000113,1680.6859344000113,1680.6859344000113,1680.6859344000113,1680.6859344000113,1688.188686700014,['l'],1,[7.486053800035734],[None],1688.189487399999,1688.2039741000044,1688.2039741000044,1688.2039741000044,1689.9209766999702,4,1.7157134000444785,4,1.7157134000444785,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,3,3,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[5.233562699984759],[None],5,1.082326700037811,,,,,0,3,3,10,1689.9705561000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.9626311999746,1689.9705561000155,1689.9705561000155,1689.9705561000155,1689.9705561000155,1689.9705561000155,1689.9705561000155,1695.2052377000218,['r'],1,[5.233562699984759],[None],1695.2059734999784,1695.2209714999772,1695.2209714999772,1695.2209714999772,1696.304582200013,5,1.082326700037811,5,1.082326700037811,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,4,4,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],1,[6.104383300000336],[None],5,1.4145810999907553,,,,,0,4,4,35,1696.339627199981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.318747500016,1696.339627199981,1696.339627199981,1696.339627199981,1696.339627199981,1696.339627199981,1696.339627199981,1702.4558833999909,['l'],1,[6.104383300000336],[None],1702.456735100015,1702.4703304999857,1702.4703304999857,1702.4703304999857,1703.8883267000201,5,1.4145810999907553,5,1.4145810999907553,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
,,,5,5,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],0,[8.12346960004652],[None],3,1.54875409998931,,,,,0,5,5,33,1703.9205836000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.898197499977,1703.9205836000037,1703.9205836000037,1703.9205836000037,1703.9205836000037,1703.9205836000037,1703.9205836000037,1712.0553319000173,['r'],0,[8.12346960004652],[None],1712.056349600025,1712.0710492000217,1712.0710492000217,1712.0710492000217,1713.6211057999753,3,1.54875409998931,3,1.54875409998931,,,,,,,,sub100_AB,001,2026-01-30_19h01.11.471,recognitionstage,,2025.1.1,60.14563664723083,2026-01-30 19h01.53.164006 +0530,
