path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.007739499997114763,0.010114600008819252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010135999997146428,0.026986599987139925,0.026986599987139925,19.07858689999557,space,19.0440985999885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.078655599994818,19.09479219999048,19.09479219999048,41.362678900011815,space,22.264145299996017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
abrupt_videos\abrupt_27.mp4,50,0,44,44,0,,,,,,,,,,0,44,44,29,,,,,1510.943186599994,,,,,,,,,,,,,,,,,,,,,,,,1510.8978773999843,1510.943186599994,1510.943186599994,1561.3764892999898,1561.2331441999995,None,0,1,1561.3694381999958,1561.3764892999898,1563.8619047999964,1563.877917500009,2.7999806000152603,None,1563.8619791000092,1563.877917500009,1563.877917500009,1616.5297352999914,space,52.64147539998521,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,0,0,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[4.552402800007258],[None],5,7.714837699983036,,,,,0,0,0,30,1616.5588017000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.54603279999,1616.5588017000118,1616.5588017000118,1616.5588017000118,1616.5588017000118,1616.5588017000118,1616.5588017000118,1621.1131438000011,['l'],1,[4.552402800007258],[None],1621.1142772999883,1621.1415777000075,1621.1415777000075,1621.1415777000075,1628.844050899992,5,7.714837699983036,5,7.714837699983036,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,1,1,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[6.739476399990963],[None],5,2.680345100001432,,,,,0,1,1,21,1628.8756420999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.8608545000025,1628.8756420999998,1628.8756420999998,1628.8756420999998,1628.8756420999998,1628.8756420999998,1628.8756420999998,1635.6297377999872,['r'],1,[6.739476399990963],[None],1635.6307340000058,1635.6433800999948,1635.6433800999948,1635.6433800999948,1638.328111699986,5,2.680345100001432,5,2.680345100001432,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,2,2,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[15.276931100001093],[None],2,2.7159158999857027,,,,,0,2,2,3,1638.394165500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.3749503,1638.394165500009,1638.394165500009,1638.394165500009,1638.394165500009,1638.394165500009,1638.394165500009,1653.6786793000065,['r'],1,[15.276931100001093],[None],1653.679299499985,1653.693499999994,1653.693499999994,1653.693499999994,1656.4115249000024,2,2.7159158999857027,2,2.7159158999857027,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,3,3,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[5.939487099996768],[None],3,4.280975099973148,,,,,0,3,3,2,1656.4757396999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.4651537000027,1656.4757396999921,1656.4757396999921,1656.4757396999921,1656.4757396999921,1656.4757396999921,1656.4757396999921,1662.4295741000096,['l'],1,[5.939487099996768],[None],1662.4305666,1662.4434623999987,1662.4434623999987,1662.4434623999987,1666.7278791999852,3,4.280975099973148,3,4.280975099973148,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,4,4,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[21.7874081999762],[None],2,4.714833699981682,,,,,0,4,4,33,1666.7478253000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.7369790000084,1666.7478253000008,1666.7478253000008,1666.7478253000008,1666.7478253000008,1666.7478253000008,1666.7478253000008,1688.5454337999981,['r'],1,[21.7874081999762],[None],1688.5464881999942,1688.560910100001,1688.560910100001,1688.560910100001,1693.2771667999914,2,4.714833699981682,2,4.714833699981682,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
,,,5,5,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],0,[7.433233399991877],[None],4,1.8984329999948386,,,,,0,5,5,25,1693.3099798999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.2908898000023,1693.3099798999901,1693.3099798999901,1693.3099798999901,1693.3099798999901,1693.3099798999901,1693.3099798999901,1700.745035400003,['r'],0,[7.433233399991877],[None],1700.7459279999894,1700.7604655000032,1700.7604655000032,1700.7604655000032,1702.6610205000034,4,1.8984329999948386,4,1.8984329999948386,,,,,,,,sub89_AB,001,2026-01-29_18h58.18.110,recognitionstage,,2025.1.1,59.821743177321586,2026-01-29 18h59.01.030449 +0530,
