path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.016301399999065325,0.01872920000459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018752100004348904,0.0349220000061905,0.0349220000061905,9.987409000008483,space,9.93535189999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.987484099998255,10.003234400006477,10.003234400006477,18.903291499998886,space,8.886726700002328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
abrupt_videos\abrupt_21.mp4,39,0,44,44,0,,,,,,,,,,0,44,44,23,,,,,1529.5346796000085,,,,,,,,,,,,,,,,,,,,,,,,1529.477642400001,1529.5346796000085,1529.5346796000085,1569.4337681000034,1569.27938800001,None,0,1,1569.4145575000002,1569.4337681000034,1571.9207337999978,1529.5346796000085,[2.790696399999433],[None],1571.9208499000088,1571.9360333000077,1571.9360333000077,1594.8874712999968,space,22.946627099998295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,0,0,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[6.0455118999962],[None],5,2.18087270000251,,,,,0,0,0,28,1594.9167215000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.9082529000007,1594.9167215000052,1594.9167215000052,1594.9167215000052,1594.9167215000052,1594.9167215000052,1594.9167215000052,1600.9702759000065,['r'],1,[6.0455118999962],[None],1600.9712822000001,1600.9846564000036,1600.9846564000036,1600.9846564000036,1603.1688050000084,5,2.18087270000251,5,2.18087270000251,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,1,1,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],0,[12.393966200004797],[None],4,1.7322168999962742,,,,,0,1,1,39,1603.2003369000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.1805123000086,1603.2003369000013,1603.2003369000013,1603.2003369000013,1603.2003369000013,1603.2003369000013,1603.2003369000013,1615.6031010000006,['l'],0,[12.393966200004797],[None],1615.6042080000043,1615.6186348000047,1615.6186348000047,1615.6186348000047,1617.3526936999988,4,1.7322168999962742,4,1.7322168999962742,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,2,2,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[5.2417883000016445],[None],5,1.2469912999949884,,,,,0,2,2,26,1617.3843468999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.3633419000107,1617.3843468999985,1617.3843468999985,1617.3843468999985,1617.3843468999985,1617.3843468999985,1617.3843468999985,1622.637716600002,['r'],1,[5.2417883000016445],[None],1622.638585400011,1622.6515393000009,1622.6515393000009,1622.6515393000009,1623.9021306000068,5,1.2469912999949884,5,1.2469912999949884,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,3,3,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],0,[14.329254700001911],[None],5,1.1646116999909282,,,,,0,3,3,0,1623.9691645999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.949219000002,1623.9691645999992,1623.9691645999992,1623.9691645999992,1623.9691645999992,1623.9691645999992,1623.9691645999992,1638.3037192000047,['r'],0,[14.329254700001911],[None],1638.3048252000008,1638.3182993000082,1638.3182993000082,1638.3182993000082,1639.485516300003,5,1.1646116999909282,5,1.1646116999909282,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,4,4,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[2.5474019999965094],[None],5,0.9146595999918645,,,,,0,4,4,12,1639.550859199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.5312178000022,1639.550859199997,1639.550859199997,1639.550859199997,1639.550859199997,1639.550859199997,1639.550859199997,1642.1043061000091,['l'],1,[2.5474019999965094],[None],1642.1058610000036,1642.117855900011,1642.117855900011,1642.117855900011,1643.0360461000091,5,0.9146595999918645,5,0.9146595999918645,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
,,,5,5,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[5.971527100002277],[None],3,0.664768600006937,,,,,0,5,5,18,1643.0706329000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.048083200003,1643.0706329000095,1643.0706329000095,1643.0706329000095,1643.0706329000095,1643.0706329000095,1643.0706329000095,1649.054022700002,['l'],1,[5.971527100002277],[None],1649.0552549999993,1649.0678838000022,1649.0678838000022,1649.0678838000022,1649.7354994000052,3,0.664768600006937,3,0.664768600006937,,,,,,sub38_AB,001,2026-01-19_16h43.52.440,recognitionstage,,2025.1.1,60.52352852547403,2026-01-19 16h45.13.543424 +0530,
