path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013834900004439987,0.07868920000328217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07871580000210088,0.09768160000385251,0.09768160000385251,17.768431399999827,space,17.67004199999792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.768489100002625,17.783921800000826,17.783921800000826,27.452243100000487,space,9.65574419999757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
Trimmed_videos/natural_16.mp4,35,0,44,44,0,,,,,,,,,,0,44,44,17,,,,,1514.2162179000006,,,,,,,,,,,,,,,,,,,,,,,,1514.172360800003,1514.2162179000006,1514.2162179000006,1549.6478816000017,1549.5083989999985,None,0,1,1549.6440327000018,1549.6478816000017,1552.1358241999988,1552.1499361000024,1.8993253000007826,None,1552.1359312999994,1552.1499361000024,1552.1499361000024,1572.2693742000047,space,20.10632230000192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,0,0,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[14.8770624999961],[None],4,6.915524300005927,,,,,0,0,0,39,1572.3149574999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.3006778999988,1572.3149574999989,1572.3149574999989,1572.3149574999989,1572.3149574999989,1572.3149574999989,1572.3149574999989,1587.2020992000034,['l'],1,[14.8770624999961],[None],1587.2031276000052,1587.2309596999985,1587.2309596999985,1587.2309596999985,1594.1340580000033,4,6.915524300005927,4,6.915524300005927,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,1,1,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[4.945923700004641],[None],4,1.8981956999996328,,,,,0,1,1,17,1594.182056800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.1661776000037,1594.182056800004,1594.182056800004,1594.182056800004,1594.182056800004,1594.182056800004,1594.182056800004,1599.135092299999,['r'],1,[4.945923700004641],[None],1599.1359703999988,1599.1494155000037,1599.1494155000037,1599.1494155000037,1601.0505995999993,4,1.8981956999996328,4,1.8981956999996328,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,2,2,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[9.308865800005151],[None],2,2.014379899999767,,,,,0,2,2,38,1601.0831548999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.073612799999,1601.0831548999995,1601.0831548999995,1601.0831548999995,1601.0831548999995,1601.0831548999995,1601.0831548999995,1610.4027331000034,['r'],1,[9.308865800005151],[None],1610.404418900005,1610.4161093000002,1610.4161093000002,1610.4161093000002,1612.4339940999998,2,2.014379899999767,2,2.014379899999767,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,3,3,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[4.133125200001814],[None],4,1.5818396999966353,,,,,0,3,3,21,1612.482845999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.4609573000052,1612.482845999999,1612.482845999999,1612.482845999999,1612.482845999999,1612.482845999999,1612.482845999999,1616.6180047000016,['r'],1,[4.133125200001814],[None],1616.6190455000033,1616.6331518000006,1616.6331518000006,1616.6331518000006,1618.2170788000003,4,1.5818396999966353,4,1.5818396999966353,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,4,4,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[5.678353999996034],[None],3,1.5647851999965496,,,,,0,4,4,30,1618.2495949000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.240000800004,1618.2495949000004,1618.2495949000004,1618.2495949000004,1618.2495949000004,1618.2495949000004,1618.2495949000004,1623.9350305000044,['l'],1,[5.678353999996034],[None],1623.9360656999997,1623.9493588000041,1623.9493588000041,1623.9493588000041,1625.5170608000044,3,1.5647851999965496,3,1.5647851999965496,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
,,,5,5,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[1.9538033999997424],[None],4,5.548178799996094,,,,,0,5,5,22,1625.5660288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.546590900005,1625.5660288,1625.5660288,1625.5660288,1625.5660288,1625.5660288,1625.5660288,1627.5346747000003,['l'],1,[1.9538033999997424],[None],1627.5356662999984,1627.5497866000005,1627.5497866000005,1627.5497866000005,1633.1000650999995,4,5.548178799996094,4,5.548178799996094,,,,,,SUB61_nb,001,2026-01-27_15h48.49.645,recognitionstage,,2025.1.1,60.15308961193043,2026-01-27 15h51.07.980132 +0530,
