path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[2.7205749999993714],[None],5,2.031864599994151,,,,,0,6,6,23,1600.654292399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.6332837999944,1600.654292399995,1600.654292399995,1600.654292399995,1600.654292399995,1600.654292399995,1600.654292399995,1603.3895080000075,['r'],1,[2.7205749999993714],[None],1603.3902312999999,1603.4045623999991,1603.4045623999991,1603.4045623999991,1605.4386004999978,5,2.031864599994151,5,2.031864599994151,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,7,7,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[2.509490900003584],[None],5,1.3138837000005879,,,,,0,7,7,14,1605.5055269000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.4855421999964,1605.5055269000004,1605.5055269000004,1605.5055269000004,1605.5055269000004,1605.5055269000004,1605.5055269000004,1608.0235732,['l'],1,[2.509490900003584],[None],1608.024545399996,1608.0374222999963,1608.0374222999963,1608.0374222999963,1609.3552122999972,5,1.3138837000005879,5,1.3138837000005879,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,8,8,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['r'],0,[1.9707395000004908],[None],5,1.6313530000043102,,,,,0,8,8,7,1609.420179599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.4046764999948,1609.420179599998,1609.420179599998,1609.420179599998,1609.420179599998,1609.420179599998,1609.420179599998,1611.4065971999953,['r'],0,[1.9707395000004908],[None],1611.4075767000031,1611.4206915999966,1611.4206915999966,1611.4206915999966,1613.0545453999948,5,1.6313530000043102,5,1.6313530000043102,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,9,9,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[4.06091309999465],[None],5,1.1823492999974405,,,,,0,9,9,20,1613.0901109999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.0659994000016,1613.0901109999977,1613.0901109999977,1613.0901109999977,1613.0901109999977,1613.0901109999977,1613.0901109999977,1617.1556732000026,['l'],1,[4.06091309999465],[None],1617.1565562000033,1617.1713797999982,1617.1713797999982,1617.1713797999982,1618.3549811999983,5,1.1823492999974405,5,1.1823492999974405,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,10,10,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[3.561873900005594],[None],5,1.3645896000089124,,,,,0,10,10,5,1618.4053558000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.398532399995,1618.4053558000014,1618.4053558000014,1618.4053558000014,1618.4053558000014,1618.4053558000014,1618.4053558000014,1621.9729744999931,['l'],1,[3.561873900005594],[None],1621.9738212999946,1621.9877911999938,1621.9877911999938,1621.9877911999938,1623.3552215999953,5,1.3645896000089124,5,1.3645896000089124,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,11,11,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[5.1117059999960475],[None],3,1.981715499990969,,,,,0,11,11,16,1623.3910747000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.3800597999943,1623.3910747000045,1623.3910747000045,1623.3910747000045,1623.3910747000045,1623.3910747000045,1623.3910747000045,1628.5061028000055,['r'],1,[5.1117059999960475],[None],1628.5067062000016,1628.521078699996,1628.521078699996,1628.521078699996,1630.505055600006,3,1.981715499990969,3,1.981715499990969,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,12,12,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],0,[4.891012899999623],[None],5,1.8479817999905208,,,,,0,12,12,37,1630.5238931000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.5145413999999,1630.5238931000058,1630.5238931000058,1630.5238931000058,1630.5238931000058,1630.5238931000058,1630.5238931000058,1635.4231633000018,['l'],0,[4.891012899999623],[None],1635.4243195000017,1635.4381204999954,1635.4381204999954,1635.4381204999954,1637.2883901000023,5,1.8479817999905208,5,1.8479817999905208,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,13,13,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],0,[3.460726799996337],[None],4,1.2638697999936994,,,,,0,13,13,1,1637.338193699994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.326834099993,1637.338193699994,1637.338193699994,1637.338193699994,1637.338193699994,1637.338193699994,1637.338193699994,1640.8068488999997,['r'],0,[3.460726799996337],[None],1640.8082380999986,1640.8213445000001,1640.8213445000001,1640.8213445000001,1642.088997400002,4,1.2638697999936994,4,1.2638697999936994,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,14,14,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[3.71504750000895],[None],5,1.5972365999914473,,,,,0,14,14,34,1642.123854000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.0994233999954,1642.123854000005,1642.123854000005,1642.123854000005,1642.123854000005,1642.123854000005,1642.123854000005,1645.8403550999938,['l'],1,[3.71504750000895],[None],1645.8412007000006,1645.8544186000072,1645.8544186000072,1645.8544186000072,1647.454877199998,5,1.5972365999914473,5,1.5972365999914473,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,15,15,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[3.286561700006132],[None],5,1.1307416000054218,,,,,0,15,15,19,1647.4723225000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.4609887999977,1647.4723225000052,1647.4723225000052,1647.4723225000052,1647.4723225000052,1647.4723225000052,1647.4723225000052,1650.7733048999944,['l'],1,[3.286561700006132],[None],1650.7744055999938,1650.7881267000048,1650.7881267000048,1650.7881267000048,1651.9218714000017,5,1.1307416000054218,5,1.1307416000054218,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,16,16,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[2.019790499994997],[None],5,0.6489414000097895,,,,,0,16,16,24,1651.9390604999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.9316087000043,1651.9390604999935,1651.9390604999935,1651.9390604999935,1651.9390604999935,1651.9390604999935,1651.9390604999935,1653.972439899997,['r'],1,[2.019790499994997],[None],1653.9732388999983,1653.988072799999,1653.988072799999,1653.988072799999,1654.6381947000045,5,0.6489414000097895,5,0.6489414000097895,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,17,17,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[3.374227599997539],[None],5,1.2157188000128372,,,,,0,17,17,17,1654.656612199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.6486781999993,1654.656612199993,1654.656612199993,1654.656612199993,1654.656612199993,1654.656612199993,1654.656612199993,1658.0392520000023,['r'],1,[3.374227599997539],[None],1658.0401481000008,1658.0544380000065,1658.0544380000065,1658.0544380000065,1659.2715577000054,5,1.2157188000128372,5,1.2157188000128372,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,18,18,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[5.781199899996864],[None],5,0.8968338999984553,,,,,0,18,18,26,1659.2897339000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.280650700006,1659.2897339000046,1659.2897339000046,1659.2897339000046,1659.2897339000046,1659.2897339000046,1659.2897339000046,1665.0734149000054,['l'],1,[5.781199899996864],[None],1665.0751689000026,1665.1025682000036,1665.1025682000036,1665.1025682000036,1665.9886750000005,5,0.8968338999984553,5,0.8968338999984553,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,19,19,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],0,[2.8023454999929527],[None],2,1.6634852999995928,,,,,0,19,19,35,1666.0207343999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.0021678000048,1666.0207343999937,1666.0207343999937,1666.0207343999937,1666.0207343999937,1666.0207343999937,1666.0207343999937,1668.8237560999987,['l'],0,[2.8023454999929527],[None],1668.8252794,1668.837882199994,1668.837882199994,1668.837882199994,1670.505573500006,2,1.6634852999995928,2,1.6634852999995928,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,20,20,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[3.1318366000050446],[None],5,1.3830821000010474,,,,,0,20,20,4,1670.5549592000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.5347692000068,1670.5549592000025,1670.5549592000025,1670.5549592000025,1670.5549592000025,1670.5549592000025,1670.5549592000025,1673.6890240000066,['l'],1,[3.1318366000050446],[None],1673.6897978000052,1673.7044178999931,1673.7044178999931,1673.7044178999931,1675.0886452999985,5,1.3830821000010474,5,1.3830821000010474,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,21,21,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[3.515979100004188],[None],5,1.7987502000032691,,,,,0,21,21,18,1675.1229357999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.1023046000046,1675.1229357999982,1675.1229357999982,1675.1229357999982,1675.1229357999982,1675.1229357999982,1675.1229357999982,1678.640101500001,['l'],1,[3.515979100004188],[None],1678.641057899993,1678.6538793000072,1678.6538793000072,1678.6538793000072,1680.454686099998,5,1.7987502000032691,5,1.7987502000032691,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,22,22,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],1,[5.629875800004811],[None],5,1.130139999993844,,,,,0,22,22,0,1680.521374799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.5013675999944,1680.521374799995,1680.521374799995,1680.521374799995,1680.521374799995,1680.521374799995,1680.521374799995,1686.1570288000075,['r'],1,[5.629875800004811],[None],1686.158280500007,1686.1710663999984,1686.1710663999984,1686.1710663999984,1687.3057401999977,5,1.130139999993844,5,1.130139999993844,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,23,23,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[1.9444237999996403],[None],5,0.6968007999967085,,,,,0,23,23,10,1687.3746997999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.349547100006,1687.3746997999988,1687.3746997999988,1687.3746997999988,1687.3746997999988,1687.3746997999988,1687.3746997999988,1689.3239440000034,['r'],1,[1.9444237999996403],[None],1689.325287700005,1689.3374076000036,1689.3374076000036,1689.3374076000036,1690.0386521000037,5,0.6968007999967085,5,0.6968007999967085,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,24,24,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],0,[3.6995622999966145],[None],4,1.7313591999991331,,,,,0,24,24,15,1690.107364399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.0833567999944,1690.107364399999,1690.107364399999,1690.107364399999,1690.107364399999,1690.107364399999,1690.107364399999,1693.8234660000016,['l'],0,[3.6995622999966145],[None],1693.8240443999966,1693.8373299999948,1693.8373299999948,1693.8373299999948,1695.571205100001,4,1.7313591999991331,4,1.7313591999991331,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,25,25,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],0,[2.7497564000077546],[None],5,1.9163788000005297,,,,,0,25,25,3,1695.6410905999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.615866799999,1695.6410905999946,1695.6410905999946,1695.6410905999946,1695.6410905999946,1695.6410905999946,1695.6410905999946,1698.4055973000068,['l'],0,[2.7497564000077546],[None],1698.4064250999945,1698.4216386000044,1698.4216386000044,1698.4216386000044,1700.3384718000016,5,1.9163788000005297,5,1.9163788000005297,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,26,26,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[1.920042600002489],[None],5,0.5964422999968519,,,,,0,26,26,30,1700.359166299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.3472692000068,1700.359166299997,1700.359166299997,1700.359166299997,1700.359166299997,1700.359166299997,1700.359166299997,1702.291294499999,['r'],1,[1.920042600002489],[None],1702.2925611999963,1702.304069699996,1702.304069699996,1702.304069699996,1702.9051408999949,5,0.5964422999968519,5,0.5964422999968519,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,27,27,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[3.644058900012169],[None],5,0.7648099999933038,,,,,0,27,27,38,1702.9228300999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.9136786000017,1702.9228300999966,1702.9228300999966,1702.9228300999966,1702.9228300999966,1702.9228300999966,1702.9228300999966,1706.5728109000047,['r'],1,[3.644058900012169],[None],1706.5736114000028,1706.5880292999937,1706.5880292999937,1706.5880292999937,1707.3556548000051,5,0.7648099999933038,5,0.7648099999933038,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,28,28,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[3.1055464999953983],[None],3,1.5476396000012755,,,,,0,28,28,12,1707.4053243999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.389077300002,1707.4053243999952,1707.4053243999952,1707.4053243999952,1707.4053243999952,1707.4053243999952,1707.4053243999952,1710.5234344000055,['l'],1,[3.1055464999953983],[None],1710.5243655999948,1710.5372095000057,1710.5372095000057,1710.5372095000057,1712.089086299995,3,1.5476396000012755,3,1.5476396000012755,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,29,29,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[3.401681000003009],[None],5,1.9317947000090498,,,,,0,29,29,13,1712.157325799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.1341241000046,1712.157325799999,1712.157325799999,1712.157325799999,1712.157325799999,1712.157325799999,1712.157325799999,1715.5734877000068,['l'],1,[3.401681000003009],[None],1715.5746081999969,1715.587362899998,1715.587362899998,1715.587362899998,1717.5211931999947,5,1.9317947000090498,5,1.9317947000090498,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,30,30,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[1.7446923999959836],[None],5,0.898574799997732,,,,,0,30,30,27,1717.5421478000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.5319746000023,1717.5421478000062,1717.5421478000062,1717.5421478000062,1717.5421478000062,1717.5421478000062,1717.5421478000062,1719.2890296999976,['r'],1,[1.7446923999959836],[None],1719.289786399997,1719.3046009999962,1719.3046009999962,1719.3046009999962,1720.2056262999977,5,0.898574799997732,5,0.898574799997732,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
,,,31,31,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[2.44154780000099],[None],5,1.3480826999875717,,,,,0,31,31,36,1720.2374685999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.2183717000007,1720.2374685999966,1720.2374685999966,1720.2374685999966,1720.2374685999966,1720.2374685999966,1720.2374685999966,1722.690068900003,['r'],1,[2.44154780000099],[None],1722.6906912999984,1722.7042331999983,1722.7042331999983,1722.7042331999983,1724.055705699997,5,1.3480826999875717,5,1.3480826999875717,,,,,,sub140_AB,001,2026-02-02_20h09.36.682,recognitionstage,,2025.1.1,59.915578951629584,2026-02-02 20h10.11.266714 +0530,
