path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.018552199995610863,0.020940399990649894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020961799993528984,0.03735169999708887,0.03735169999708887,6.039451099990401,space,5.985622899999726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.039497499994468,6.055195399996592,6.055195399996592,11.139669999989565,space,5.071961099994951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
abrupt_videos\abrupt_10.mp4,39,0,44,44,0,,,,,,,,,,0,44,44,11,,,,,1495.3371453,,,,,,,,,,,,,,,,,,,,,,,,1495.2947926999914,1495.3371453,1495.3371453,1534.886258899991,1534.7312084000005,None,0,1,1534.8668682999996,1534.886258899991,1537.3734681999922,1437.269910099989,4.118187899992336,None,1537.3736046999984,1537.3886744999909,1537.3886744999909,1554.1884469999932,space,16.794708799992804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,0,0,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],1,[7.067580499991891],[None],3,6.532096299997647,,,,,0,0,0,16,1554.2355042999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.2197885999922,1554.2355042999989,1554.2355042999989,1554.2355042999989,1554.2355042999989,1554.2355042999989,1554.2355042999989,1561.3049141999945,['l'],1,[7.067580499991891],[None],1561.3059038999927,1561.3205622999958,1561.3205622999958,1561.3205622999958,1567.8545069999964,3,6.532096299997647,3,6.532096299997647,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,1,1,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],1,[5.737821599992458],[None],4,1.4462417000031564,,,,,0,1,1,19,1567.8857503999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.8718686999928,1567.8857503999898,1567.8857503999898,1567.8857503999898,1567.8857503999898,1567.8857503999898,1567.8857503999898,1573.6407763000025,['r'],1,[5.737821599992458],[None],1573.6423045999982,1573.6686846999946,1573.6686846999946,1573.6686846999946,1575.1043958999944,4,1.4462417000031564,4,1.4462417000031564,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,2,2,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[5.3079831000068225],[None],5,2.132012300004135,,,,,0,2,2,9,1575.1713770999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.1489404000022,1575.1713770999922,1575.1713770999922,1575.1713770999922,1575.1713770999922,1575.1713770999922,1575.1713770999922,1580.4891650999925,['l'],1,[5.3079831000068225],[None],1580.4900482999947,1580.5035816000018,1580.5035816000018,1580.5035816000018,1582.6372029999911,5,2.132012300004135,5,2.132012300004135,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,3,3,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[6.6339719999959925],[None],4,0.9822511000093073,,,,,0,3,3,38,1582.6691640999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.6549409,1582.6691640999925,1582.6691640999925,1582.6691640999925,1582.6691640999925,1582.6691640999925,1582.6691640999925,1589.3054311000014,['l'],1,[6.6339719999959925],[None],1589.3063121000014,1589.3205381000007,1589.3205381000007,1589.3205381000007,1590.3039597999887,4,0.9822511000093073,4,0.9822511000093073,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,4,4,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[4.397322399992845],[None],4,0.7489625000016531,,,,,0,4,4,11,1590.3540042999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.3478015,1590.3540042999957,1590.3540042999957,1590.3540042999957,1590.3540042999957,1590.3540042999957,1590.3540042999957,1594.7557006999996,['l'],1,[4.397322399992845],[None],1594.7569527000014,1594.770587299994,1594.770587299994,1594.770587299994,1595.5209975999896,4,0.7489625000016531,4,0.7489625000016531,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
,,,5,5,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[5.593278400003328],[None],4,1.182379599995329,,,,,0,5,5,8,1595.5739013999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.5600146999932,1595.5739013999992,1595.5739013999992,1595.5739013999992,1595.5739013999992,1595.5739013999992,1595.5739013999992,1601.1720188999898,['l'],1,[5.593278400003328],[None],1601.1729251999932,1601.1871535999962,1601.1871535999962,1601.1871535999962,1602.3708241999993,4,1.182379599995329,4,1.182379599995329,,,,,,sub34_AB,001,2026-01-19_10h58.05.304,recognitionstage,,2025.1.1,59.698783817948524,2026-01-19 10h58.52.089117 +0530,
