path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.020238000026438385,0.02305650000926107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023080100014340132,0.03986880002776161,0.03986880002776161,9.057239199988544,space,9.016514700022526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.057288400013931,9.07350250001764,9.07350250001764,16.308889000036288,space,7.222983100044075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
Trimmed_videos/natural_9.mp4,20,0,44,44,0,,,,,,,,,,0,44,44,10,,,,,1537.1883519000257,,,,,,,,,,,,,,,,,,,,,,,,1537.1421427000314,1537.1883519000257,1537.1883519000257,1557.5873592999997,1557.4453446000116,None,0,1,1557.5814813000034,1557.5873592999997,1560.0734267000225,1560.089473500033,1.7830251000123098,None,1560.0734898000374,1560.089473500033,1560.089473500033,1596.4072549000266,space,36.310726600000635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,0,0,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[16.41750109998975],[None],3,6.978898300032597,,,,,0,0,0,11,1596.4706254000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.460459200025,1596.4706254000193,1596.4706254000193,1596.4706254000193,1596.4706254000193,1596.4706254000193,1596.4706254000193,1612.892576400016,['l'],1,[16.41750109998975],[None],1612.8940877999994,1612.9201515000314,1612.9201515000314,1612.9201515000314,1619.8892866999959,3,6.978898300032597,3,6.978898300032597,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,1,1,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[6.086918799963314],[None],4,6.296303000010084,,,,,0,1,1,22,1619.9368766000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.925782700011,1619.9368766000262,1619.9368766000262,1619.9368766000262,1619.9368766000262,1619.9368766000262,1619.9368766000262,1626.025171199988,['r'],1,[6.086918799963314],[None],1626.0261529000127,1626.0530824000016,1626.0530824000016,1626.0530824000016,1632.3393094000057,4,6.296303000010084,4,6.296303000010084,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,2,2,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[6.306829399953131],[None],4,2.5645711999968626,,,,,0,2,2,30,1632.3568738999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.3478193000192,1632.3568738999893,1632.3568738999893,1632.3568738999893,1632.3568738999893,1632.3568738999893,1632.3568738999893,1638.6740284000407,['r'],1,[6.306829399953131],[None],1638.675002200005,1638.6882329999935,1638.6882329999935,1638.6882329999935,1641.2555121000041,4,2.5645711999968626,4,2.5645711999968626,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,3,3,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],0,[5.846604400023352],[None],5,1.6299682999961078,,,,,0,3,3,12,1641.3053605000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.289881100005,1641.3053605000023,1641.3053605000023,1641.3053605000023,1641.3053605000023,1641.3053605000023,1641.3053605000023,1647.1583308000118,['r'],0,[5.846604400023352],[None],1647.1597451000125,1647.171493700007,1647.171493700007,1647.171493700007,1648.8055859000306,5,1.6299682999961078,5,1.6299682999961078,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,4,4,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[4.533032400009688],[None],5,2.182834300037939,,,,,0,4,4,3,1648.8746109000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.8502881000168,1648.8746109000058,1648.8746109000058,1648.8746109000058,1648.8746109000058,1648.8746109000058,1648.8746109000058,1653.4226092000026,['r'],1,[4.533032400009688],[None],1653.4231010000221,1653.4381809000042,1653.4381809000042,1653.4381809000042,1655.6230601000134,5,2.182834300037939,5,2.182834300037939,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
,,,5,5,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[13.499937399988994],[None],4,1.8626338999602012,,,,,0,5,5,0,1655.6917399000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.6708928000298,1655.6917399000376,1655.6917399000376,1655.6917399000376,1655.6917399000376,1655.6917399000376,1655.6917399000376,1669.208303500025,['l'],1,[13.499937399988994],[None],1669.2097066999995,1669.2365591000416,1669.2365591000416,1669.2365591000416,1671.089136100025,4,1.8626338999602012,4,1.8626338999602012,,,,,,,,aru5467598,001,2026-02-04_20h21.39.376,recognitionstage,,2025.1.1,59.987390645257435,2026-02-04 20h22.30.013505 +0530,
