path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.011432999977841973,0.013781999994534999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013803699985146523,0.03041880001546815,0.03041880001546815,13.683402399998158,space,13.649821200000588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.683495300007053,13.698971199977677,13.698971199977677,22.63257000001613,space,8.9252818999812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
abrupt_videos\abrupt_37.mp4,39,1,44,44,0,,,,,,,,,,0,44,44,40,,,,,1530.246721500007,,,,,,,,,,,,,,,,,,,,,,,,1530.2019096000004,1530.246721500007,1530.246721500007,1527.0116528000217,1534.8152169999667,space,1,1,1534.9349146999884,1534.946537700016,1537.4324498000205,1537.448272700014,4.561285000003409,None,1537.432521299983,1537.448272700014,1537.448272700014,1566.7152457999764,space,29.25581289996626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,0,0,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[5.662620000017341],[None],5,8.448136800026987,,,,,0,0,0,32,1566.7455717999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.7332480999758,1566.7455717999837,1566.7455717999837,1566.7455717999837,1566.7455717999837,1566.7455717999837,1566.7455717999837,1572.416002199985,['r'],1,[5.662620000017341],[None],1572.417232399981,1572.4450215999968,1572.4450215999968,1572.4450215999968,1580.881149200024,5,8.448136800026987,5,8.448136800026987,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,1,1,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[8.007431700010784],[None],5,2.1313181999721564,,,,,0,1,1,25,1580.9126854999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.9007156000007,1580.9126854999922,1580.9126854999922,1580.9126854999922,1580.9126854999922,1580.9126854999922,1580.9126854999922,1588.9330385000212,['r'],1,[8.007431700010784],[None],1588.9339863000205,1588.9468828000245,1588.9468828000245,1588.9468828000245,1591.0805890000192,5,2.1313181999721564,5,2.1313181999721564,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,2,2,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[7.85322950000409],[None],5,0.9149783999891952,,,,,0,2,2,9,1591.1309433999704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.1237327000126,1591.1309433999704,1591.1309433999704,1591.1309433999704,1591.1309433999704,1591.1309433999704,1591.1309433999704,1598.9987156999996,['r'],1,[7.85322950000409],[None],1598.999999199994,1599.0141903000185,1599.0141903000185,1599.0141903000185,1599.9307894000085,5,0.9149783999891952,5,0.9149783999891952,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,3,3,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[11.117440100002568],[None],2,3.9312156999949366,,,,,0,3,3,18,1599.9627213000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.9551083999686,1599.9627213000203,1599.9627213000203,1599.9627213000203,1599.9627213000203,1599.9627213000203,1599.9627213000203,1611.0827080999734,['r'],1,[11.117440100002568],[None],1611.0838064000127,1611.0969919000054,1611.0969919000054,1611.0969919000054,1615.0308847000124,2,3.9312156999949366,2,3.9312156999949366,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,4,4,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[3.7924554999917746],[None],5,1.515546099981293,,,,,0,4,4,31,1615.0636077999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.0414584999671,1615.0636077999952,1615.0636077999952,1615.0636077999952,1615.0636077999952,1615.0636077999952,1615.0636077999952,1618.8651861000108,['r'],1,[3.7924554999917746],[None],1618.866108599992,1618.8808129000245,1618.8808129000245,1618.8808129000245,1620.3974341999856,5,1.515546099981293,5,1.515546099981293,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
,,,5,5,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[5.600230399984866],[None],3,2.5647300999844447,,,,,0,5,5,28,1620.415862999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.4077552999952,1620.415862999973,1620.415862999973,1620.415862999973,1620.415862999973,1620.415862999973,1620.415862999973,1626.0320153000066,['l'],1,[5.600230399984866],[None],1626.0330967999762,1626.047204100003,1626.047204100003,1626.047204100003,1628.6148871000041,3,2.5647300999844447,3,2.5647300999844447,,,,,,,,sub115_AB,001,2026-01-31_18h35.57.582,recognitionstage,,2025.1.1,59.89684564792303,2026-01-31 18h36.34.503468 +0530,
