path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.018278699993970804,0.022402099988539703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022425199989811517,0.03695879998849705,0.03695879998849705,9.139338599998155,space,9.095638300001156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.139383599991561,9.15361199999461,9.15361199999461,19.32200929999817,space,10.162904600001639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
abrupt_videos\abrupt_36.mp4,19,0,44,44,0,,,,,,,,,,0,44,44,39,,,,,1521.0031745999877,,,,,,,,,,,,,,,,,,,,,,,,1520.956551899988,1521.0031745999877,1521.0031745999877,1540.5682945000008,1540.4280602999934,None,0,1,1540.5630124000018,1540.5682945000008,1543.0555800000002,1543.070976899995,[2.2172943000041414],[None],1543.0556556999945,1543.070976899995,1543.070976899995,1564.2226745999942,space,21.149421499998425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,0,0,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[15.984604400000535],[None],1,14.31316710000101,,,,,0,0,0,28,1564.2520075999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.2412253999937,1564.2520075999928,1564.2520075999928,1564.2520075999928,1564.2520075999928,1564.2520075999928,1564.2520075999928,1580.2404415999918,['l'],1,[15.984604400000535],[None],1580.2417305999988,1580.2690179999918,1580.2690179999918,1580.2690179999918,1594.5705708999885,1,14.31316710000101,1,14.31316710000101,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,1,1,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[9.82449140000972],[None],2,2.647956200002227,,,,,0,1,1,9,1594.6358945999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.61651729999,1594.6358945999964,1594.6358945999964,1594.6358945999964,1594.6358945999964,1594.6358945999964,1594.6358945999964,1604.4720910999895,['r'],1,[9.82449140000972],[None],1604.4732425999973,1604.4870513999922,1604.4870513999922,1604.4870513999922,1607.1374165000016,2,2.647956200002227,2,2.647956200002227,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,2,2,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[5.8911539999971865],[None],5,5.949083300001803,,,,,0,2,2,18,1607.1691697999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.1616770999972,1607.1691697999922,1607.1691697999922,1607.1691697999922,1607.1691697999922,1607.1691697999922,1607.1691697999922,1613.07146929999,['r'],1,[5.8911539999971865],[None],1613.0722090999916,1613.0870398999978,1613.0870398999978,1613.0870398999978,1619.0373207999946,5,5.949083300001803,5,5.949083300001803,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,3,3,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[6.4364962999970885],[None],4,3.5803396999981487,,,,,0,3,3,5,1619.0878541999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0808344999969,1619.0878541999991,1619.0878541999991,1619.0878541999991,1619.0878541999991,1619.0878541999991,1619.0878541999991,1625.5394402999955,['r'],1,[6.4364962999970885],[None],1625.5406065999996,1625.5531641999987,1625.5531641999987,1625.5531641999987,1629.1375356999924,4,3.5803396999981487,4,3.5803396999981487,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,4,4,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],0,[6.6947824000089895],[None],4,2.614664599997923,,,,,0,4,4,38,1629.158084499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.1450467999966,1629.158084499999,1629.158084499999,1629.158084499999,1629.158084499999,1629.158084499999,1629.158084499999,1635.8556577999989,['r'],0,[6.6947824000089895],[None],1635.856528599994,1635.8704105999932,1635.8704105999932,1635.8704105999932,1638.4871543999907,4,2.614664599997923,4,2.614664599997923,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
,,,5,5,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[18.300505099992733],[None],3,3.6153194999933476,,,,,0,5,5,21,1638.5198894999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.4992509000003,1638.5198894999921,1638.5198894999921,1638.5198894999921,1638.5198894999921,1638.5198894999921,1638.5198894999921,1656.8219272999995,['r'],1,[18.300505099992733],[None],1656.822853199992,1656.8372907999874,1656.8372907999874,1656.8372907999874,1660.4545795000013,3,3.6153194999933476,3,3.6153194999933476,,,,,,,,sub36_AB,001,2026-01-19_14h35.41.840,recognitionstage,,2025.1.1,60.580286446260956,2026-01-19 14h44.46.334006 +0530,
