path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.014201999991200864,0.01682670001173392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016849700012244284,0.03342400002293289,0.03342400002293289,12.38392410002416,space,12.342133499972988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.383967100002337,12.400571200007107,12.400571200007107,27.218017200008035,space,14.807003699999768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
abrupt_videos\abrupt_37.mp4,39,1,44,44,0,,,,,,,,,,0,44,44,40,,,,,1593.1161394999945,,,,,,,,,,,,,,,,,,,,,,,,1593.0621107000043,1593.1161394999945,1593.1161394999945,1589.8660569000058,1599.0353780000005,space,1,1,1599.1615749000339,1599.1824754999834,1601.6684715999872,1548.5330202000332,5.907700999989174,None,1601.6685587000102,1601.684233899985,1601.684233899985,1626.502295400016,space,24.803690499975346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,0,0,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[5.684372199990321],[None],3,11.597048300027382,,,,,0,0,0,20,1626.5316161999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.5234282999882,1626.5316161999945,1626.5316161999945,1626.5316161999945,1626.5316161999945,1626.5316161999945,1626.5316161999945,1632.219140900008,['r'],1,[5.684372199990321],[None],1632.2204112000181,1632.2477067,1632.2477067,1632.2477067,1643.8345559000154,3,11.597048300027382,3,11.597048300027382,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,1,1,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[4.2697797999717295],[None],4,1.2315613999962807,,,,,0,1,1,10,1643.8987524000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.883344700036,1643.8987524000113,1643.8987524000113,1643.8987524000113,1643.8987524000113,1643.8987524000113,1643.8987524000113,1648.1850477000116,['r'],1,[4.2697797999717295],[None],1648.1859411000041,1648.1994833000354,1648.1994833000354,1648.1994833000354,1649.4334304000367,4,1.2315613999962807,4,1.2315613999962807,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,2,2,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],0,[3.3176973999943584],[None],4,1.3486960000009276,,,,,0,2,2,12,1649.4821804999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.4766169000068,1649.4821804999956,1649.4821804999956,1649.4821804999956,1649.4821804999956,1649.4821804999956,1649.4821804999956,1652.8017729999847,['r'],0,[3.3176973999943584],[None],1652.802448100003,1652.816130799998,1652.816130799998,1652.816130799998,1654.1671903000097,4,1.3486960000009276,4,1.3486960000009276,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,3,3,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[3.155724799958989],[None],2,2.382460599998012,,,,,0,3,3,13,1654.2362151999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.211760300037,1654.2362151999841,1654.2362151999841,1654.2362151999841,1654.2362151999841,1654.2362151999841,1654.2362151999841,1657.4013922000304,['r'],1,[3.155724799958989],[None],1657.4022587999934,1657.4166068999912,1657.4166068999912,1657.4166068999912,1659.7999276000191,2,2.382460599998012,2,2.382460599998012,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,4,4,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[4.524478600011207],[None],3,2.583665100042708,,,,,0,4,4,26,1659.835725700017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.810519599996,1659.835725700017,1659.835725700017,1659.835725700017,1659.835725700017,1659.835725700017,1659.835725700017,1664.3674007999944,['r'],1,[4.524478600011207],[None],1664.368187999993,1664.3833217000356,1664.3833217000356,1664.3833217000356,1666.9673791000387,3,2.583665100042708,3,2.583665100042708,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
,,,5,5,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[4.096682799980044],[None],3,1.5471049000043422,,,,,0,5,5,24,1666.999382000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.978044699994,1666.999382000009,1666.999382000009,1666.999382000009,1666.999382000009,1666.999382000009,1666.999382000009,1671.1025653000106,['r'],1,[4.096682799980044],[None],1671.103984299989,1671.1312034000293,1671.1312034000293,1671.1312034000293,1672.667360500025,3,1.5471049000043422,3,1.5471049000043422,,,,,,,,suub_110AB,001,2026-01-31_16h30.32.851,recognitionstage,,2025.1.1,60.09680394129791,2026-01-31 16h31.15.184661 +0530,
