path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.018304199998965487,0.02076039998792112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020782100007636473,0.037234699993859977,0.037234699993859977,21.28894769999897,space,21.249569000006886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.289007499988656,21.305741199990734,21.305741199990734,31.523088099987945,space,10.20529839998926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
Trimmed_videos/natural_16.mp4,35,0,44,44,0,,,,,,,,,,0,44,44,17,,,,,1527.7203222000098,,,,,,,,,,,,,,,,,,,,,,,,1527.674617599987,1527.7203222000098,1527.7203222000098,1563.1523657999933,1563.0111612000037,None,0,1,1563.147327099985,1563.1523657999933,1565.6392040000064,1565.6552523999999,6.929286099999445,None,1565.6392762000032,1565.6552523999999,1565.6552523999999,1594.3732805000036,space,28.70405169998412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,0,0,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],0,[13.635127899993677],[None],5,9.91450710000936,,,,,0,0,0,2,1594.436089099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.422581699997,1594.436089099996,1594.436089099996,1594.436089099996,1594.436089099996,1594.436089099996,1594.436089099996,1608.0727436000016,['l'],0,[13.635127899993677],[None],1608.0742084000085,1608.1019453000044,1608.1019453000044,1608.1019453000044,1618.0045034000068,5,9.91450710000936,5,9.91450710000936,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,1,1,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[7.378349200007506],[None],5,2.798516100010602,,,,,0,1,1,28,1618.0527451999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.032394799986,1618.0527451999951,1618.0527451999951,1618.0527451999951,1618.0527451999951,1618.0527451999951,1618.0527451999951,1625.4391413999838,['r'],1,[7.378349200007506],[None],1625.4399871999922,1625.4537736999919,1625.4537736999919,1625.4537736999919,1628.2546153999865,5,2.798516100010602,5,2.798516100010602,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,2,2,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[9.303005900001153],[None],5,4.646921300009126,,,,,0,2,2,6,1628.3042874000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.2972328999895,1628.3042874000093,1628.3042874000093,1628.3042874000093,1628.3042874000093,1628.3042874000093,1628.3042874000093,1637.6237181999895,['l'],1,[9.303005900001153],[None],1637.6247277999937,1637.6370948000113,1637.6370948000113,1637.6370948000113,1642.28845610001,5,4.646921300009126,5,4.646921300009126,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,3,3,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[3.29088590000174],[None],5,1.6976568000100087,,,,,0,3,3,9,1642.3402781999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.3312524000066,1642.3402781999903,1642.3402781999903,1642.3402781999903,1642.3402781999903,1642.3402781999903,1642.3402781999903,1645.6393664999923,['l'],1,[3.29088590000174],[None],1645.6404774000112,1645.6541229999857,1645.6541229999857,1645.6541229999857,1647.3545733999927,5,1.6976568000100087,5,1.6976568000100087,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,4,4,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],0,[2.729740500013577],[None],5,0.9490905999846291,,,,,0,4,4,23,1647.3900876999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.3664219999919,1647.3900876999833,1647.3900876999833,1647.3900876999833,1647.3900876999833,1647.3900876999833,1647.3900876999833,1650.1224245000049,['l'],0,[2.729740500013577],[None],1650.1233924999833,1650.137408599985,1650.137408599985,1650.137408599985,1651.0875207000063,5,0.9490905999846291,5,0.9490905999846291,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
,,,5,5,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[2.7731678999844007],[None],5,1.2154507999948692,,,,,0,5,5,29,1651.1059137999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.096175099985,1651.1059137999837,1651.1059137999837,1651.1059137999837,1651.1059137999837,1651.1059137999837,1651.1059137999837,1653.8891661000089,['l'],1,[2.7731678999844007],[None],1653.8897567999957,1653.9042020000052,1653.9042020000052,1653.9042020000052,1655.1209203999897,5,1.2154507999948692,5,1.2154507999948692,,,,,,,,SUB77_NB,001,2026-01-28_13h16.47.843,recognitionstage,,2025.1.1,59.640676849629514,2026-01-28 13h17.41.528743 +0530,
