path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.005440099994302727,0.007817499994416721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00783919999958016,0.024265999993076548,0.024265999993076548,7.128118299995549,space,7.0990586999978404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12821989999793,7.142212099992321,7.142212099992321,15.541875199996866,space,8.388914399998612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
abrupt_videos\abrupt_28.mp4,48,1,44,44,0,,,,,,,,,,0,44,44,31,,,,,1634.7237147999986,,,,,,,,,,,,,,,,,,,,,,,,1634.671194999988,1634.7237147999986,1634.7237147999986,1631.4730764999986,1681.5257090999949,space,1,1,1681.638206299991,1681.657004599998,1684.143002599987,1597.5571041999938,46.79172890000336,None,1684.1431011999957,1684.158595099987,1684.158595099987,1704.2106245999894,space,20.036752499989234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,0,0,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[3.5071754999953555],[None],5,3.298167699991609,,,,,0,0,0,16,1704.256186899991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.2451184999954,1704.256186899991,1704.256186899991,1704.256186899991,1704.256186899991,1704.256186899991,1704.256186899991,1707.776730499987,['r'],1,[3.5071754999953555],[None],1707.7778359999938,1707.8055007999938,1707.8055007999938,1707.8055007999938,1711.09187009999,5,3.298167699991609,5,3.298167699991609,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,1,1,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[5.600582900005975],[None],5,2.0970994000090286,,,,,0,1,1,23,1711.1229340999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.1161063999898,1711.1229340999998,1711.1229340999998,1711.1229340999998,1711.1229340999998,1711.1229340999998,1711.1229340999998,1716.726532899993,['l'],1,[5.600582900005975],[None],1716.7277011999977,1716.7407767999975,1716.7407767999975,1716.7407767999975,1718.8422645999963,5,2.0970994000090286,5,2.0970994000090286,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,2,2,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[2.865078500006348],[None],5,1.3815750000067055,,,,,0,2,2,34,1718.8744162999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.8541136999993,1718.8744162999938,1718.8744162999938,1718.8744162999938,1718.8744162999938,1718.8744162999938,1718.8744162999938,1721.7428015999903,['r'],1,[2.865078500006348],[None],1721.7436903999915,1721.7575604999874,1721.7575604999874,1721.7575604999874,1723.1416202999972,5,1.3815750000067055,5,1.3815750000067055,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,3,3,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[4.333721100003459],[None],5,1.1643819000018993,,,,,0,3,3,26,1723.1736338999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.1535368999903,1723.1736338999908,1723.1736338999908,1723.1736338999908,1723.1736338999908,1723.1736338999908,1723.1736338999908,1727.5103892999905,['r'],1,[4.333721100003459],[None],1727.511551699994,1727.524079699986,1727.524079699986,1727.524079699986,1728.6919715999975,5,1.1643819000018993,5,1.1643819000018993,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,4,4,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[3.5996097000024747],[None],5,1.481723199991393,,,,,0,4,4,20,1728.7237660999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.7050065999938,1728.7237660999963,1728.7237660999963,1728.7237660999963,1728.7237660999963,1728.7237660999963,1728.7237660999963,1732.3259355999908,['l'],1,[3.5996097000024747],[None],1732.3268637,1732.3408648999903,1732.3408648999903,1732.3408648999903,1733.8242150999868,5,1.481723199991393,5,1.481723199991393,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
,,,5,5,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['l'],1,[3.4961671000055503],[None],5,1.1325653999956558,,,,,0,5,5,11,1733.8912461999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.8692774999945,1733.8912461999862,1733.8912461999862,1733.8912461999862,1733.8912461999862,1733.8912461999862,1733.8912461999862,1737.3920488999865,['l'],1,[3.4961671000055503],[None],1737.3927880999981,1737.4076747999934,1737.4076747999934,1737.4076747999934,1738.5418748999946,5,1.1325653999956558,5,1.1325653999956558,,,,,,sub36_AB,001,2026-01-19_13h07.42.931,recognitionstage,,2025.1.1,59.433456519110315,2026-01-19 13h08.31.377412 +0530,
