path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.017488900004536845,0.021721500001149252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021742800003266893,0.036605400004191324,0.036605400004191324,14.838604900003702,space,14.792929399998684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.838655200001085,14.853605000003881,14.853605000003881,28.57325739999942,space,13.703926499998488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
Trimmed_videos/natural_14.mp4,25,0,44,44,0,,,,,,,,,,0,44,44,15,,,,,1574.0030126000056,,,,,,,,,,,,,,,,,,,,,,,,1573.949110900001,1574.0030126000056,1574.0030126000056,1599.3691755000036,1599.2168996000037,None,0,1,1599.3527986000045,1599.3691755000036,1601.8558707000047,1542.3029535000023,12.136201200002688,None,1601.8559942000065,1601.8710064000043,1601.8710064000043,1640.988738800006,space,39.11085989999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,0,0,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[3.7297435000000405],[None],5,9.313724999999977,,,,,0,0,0,12,1641.052131000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.0294842000003,1641.052131000004,1641.052131000004,1641.052131000004,1641.052131000004,1641.052131000004,1641.052131000004,1644.7892229999998,['l'],1,[3.7297435000000405],[None],1644.7906046000062,1644.8178686000028,1644.8178686000028,1644.8178686000028,1654.1208235000013,5,9.313724999999977,5,9.313724999999977,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,1,1,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[4.741117099998519],[None],5,1.8298114999997779,,,,,0,1,1,32,1654.1687585000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.150069400006,1654.1687585000036,1654.1687585000036,1654.1687585000036,1654.1687585000036,1654.1687585000036,1654.1687585000036,1658.9229685000028,['r'],1,[4.741117099998519],[None],1658.9240000000063,1658.9518468000024,1658.9518468000024,1658.9518468000024,1660.7704722000053,5,1.8298114999997779,5,1.8298114999997779,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,2,2,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['r'],1,[3.080409599999257],[None],5,1.9309450000000652,,,,,0,2,2,14,1660.8373008000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.8171946000002,1660.8373008000053,1660.8373008000053,1660.8373008000053,1660.8373008000053,1660.8373008000053,1660.8373008000053,1663.9225970000043,['r'],1,[3.080409599999257],[None],1663.9235904000016,1663.936424600004,1663.936424600004,1663.936424600004,1665.8703053000063,5,1.9309450000000652,5,1.9309450000000652,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,3,3,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[9.490298199998506],[None],2,3.2990607999963686,,,,,0,3,3,15,1665.923484400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.909607200003,1665.923484400002,1665.923484400002,1665.923484400002,1665.923484400002,1665.923484400002,1665.923484400002,1675.4217737,['l'],1,[9.490298199998506],[None],1675.4227337000048,1675.4366644000038,1675.4366644000038,1675.4366644000038,1678.7379892000026,2,3.2990607999963686,2,3.2990607999963686,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,4,4,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[5.415934999997262],[None],3,3.883648199996969,,,,,0,4,4,4,1678.7898866000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.7682058000064,1678.7898866000032,1678.7898866000032,1678.7898866000032,1678.7898866000032,1678.7898866000032,1678.7898866000032,1684.2212833000012,['l'],1,[5.415934999997262],[None],1684.2221806000016,1684.2368038000059,1684.2368038000059,1684.2368038000059,1688.1208193000057,3,3.883648199996969,3,3.883648199996969,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
,,,5,5,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],1,[4.754271600002539],[None],4,1.5817669999960344,,,,,0,5,5,35,1688.1554623000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.1334515000053,1688.1554623000047,1688.1554623000047,1688.1554623000047,1688.1554623000047,1688.1554623000047,1688.1554623000047,1692.9218407000008,['l'],1,[4.754271600002539],[None],1692.9230826000057,1692.9374129999997,1692.9374129999997,1692.9374129999997,1694.5208295000048,4,1.5817669999960344,4,1.5817669999960344,,,,,,sub63_NB,001,2026-01-27_16h53.08.128,recognitionstage,,2025.1.1,59.92182598612351,2026-01-27 16h54.56.722993 +0530,
