path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],1,[5.712583199987421],[None],4,1.8313861999777146,,,,,0,6,6,16,1668.6433841000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.620141899999,1668.6433841000253,1668.6433841000253,1668.6433841000253,1668.6433841000253,1668.6433841000253,1668.6433841000253,1674.3597911000252,['l'],1,[5.712583199987421],[None],1674.3606345000153,1674.3739489,1674.3739489,1674.3739489,1676.2085048000154,4,1.8313861999777146,4,1.8313861999777146,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,7,7,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[4.921608400007244],[None],5,1.8641085000126623,,,,,0,7,7,22,1676.2424172000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.2241588000034,1676.2424172000028,1676.2424172000028,1676.2424172000028,1676.2424172000028,1676.2424172000028,1676.2424172000028,1681.1766101999965,['r'],1,[4.921608400007244],[None],1681.1781125999987,1681.1912383000017,1681.1912383000017,1681.1912383000017,1683.0593990000198,5,1.8641085000126623,5,1.8641085000126623,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,8,8,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[4.432706699997652],[None],5,1.8155344999977387,,,,,0,8,8,25,1683.0912058000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.0759675000154,1683.0912058000104,1683.0912058000104,1683.0912058000104,1683.0912058000104,1683.0912058000104,1683.0912058000104,1687.5262654000253,['l'],1,[4.432706699997652],[None],1687.5272750000004,1687.5409801000205,1687.5409801000205,1687.5409801000205,1689.3583964999998,5,1.8155344999977387,5,1.8155344999977387,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,9,9,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[6.468929200025741],[None],1,3.014825699996436,,,,,0,9,9,18,1689.3911130000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.3701786000165,1689.3911130000197,1689.3911130000197,1689.3911130000197,1689.3911130000197,1689.3911130000197,1689.3911130000197,1695.876055700006,['l'],1,[6.468929200025741],[None],1695.876883800025,1695.890773799998,1695.890773799998,1695.890773799998,1698.908809400018,1,3.014825699996436,1,3.014825699996436,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,10,10,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[3.9972578000160865],[None],5,2.2993394999939483,,,,,0,10,10,15,1698.95871180002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.9514413000143,1698.95871180002,1698.95871180002,1698.95871180002,1698.95871180002,1698.95871180002,1698.95871180002,1702.9594576000236,['r'],1,[3.9972578000160865],[None],1702.9602390000073,1702.9744640999998,1702.9744640999998,1702.9744640999998,1705.2756249000086,5,2.2993394999939483,5,2.2993394999939483,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,11,11,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[8.101680599997053],[None],5,1.7646945999877062,,,,,0,11,11,29,1705.3102400000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.2858015000238,1705.3102400000207,1705.3102400000207,1705.3102400000207,1705.3102400000207,1705.3102400000207,1705.3102400000207,1713.4264838000236,['r'],1,[8.101680599997053],[None],1713.4274286,1713.4407439000206,1713.4407439000206,1713.4407439000206,1715.2080132999981,5,1.7646945999877062,5,1.7646945999877062,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,12,12,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[3.4095945000008214],[None],5,1.764878799993312,,,,,0,12,12,28,1715.2263844000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.218554799998,1715.2263844000117,1715.2263844000117,1715.2263844000117,1715.2263844000117,1715.2263844000117,1715.2263844000117,1718.6427584000048,['r'],1,[3.4095945000008214],[None],1718.6437701999967,1718.6578472999972,1718.6578472999972,1718.6578472999972,1720.4256905000075,5,1.764878799993312,5,1.764878799993312,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,13,13,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],0,[8.672683899989352],[None],5,1.7471575000090525,,,,,0,13,13,8,1720.4752640000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.465123700007,1720.4752640000079,1720.4752640000079,1720.4752640000079,1720.4752640000079,1720.4752640000079,1720.4752640000079,1729.1602960000164,['l'],0,[8.672683899989352],[None],1729.1615022000042,1729.1739601000154,1729.1739601000154,1729.1739601000154,1730.9252883000008,5,1.7471575000090525,5,1.7471575000090525,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,14,14,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[17.875955899973633],[None],5,2.1146557000174653,,,,,0,14,14,24,1730.960037300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.936630400014,1730.960037300014,1730.960037300014,1730.960037300014,1730.960037300014,1730.960037300014,1730.960037300014,1748.8432405000203,['r'],1,[17.875955899973633],[None],1748.8441936000017,1748.872599800001,1748.872599800001,1748.872599800001,1750.9748036000237,5,2.1146557000174653,5,2.1146557000174653,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,15,15,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[2.7789320000156295],[None],5,1.4805896999896504,,,,,0,15,15,7,1751.025230500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.017362500017,1751.025230500003,1751.025230500003,1751.025230500003,1751.025230500003,1751.025230500003,1751.025230500003,1753.810312400019,['l'],1,[2.7789320000156295],[None],1753.8112895000086,1753.8243948000018,1753.8243948000018,1753.8243948000018,1755.3089419000025,5,1.4805896999896504,5,1.4805896999896504,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,16,16,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['l'],1,[4.163072099996498],[None],5,1.446473399992101,,,,,0,16,16,32,1755.3289074000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.3185106000165,1755.3289074000204,1755.3289074000204,1755.3289074000204,1755.3289074000204,1755.3289074000204,1755.3289074000204,1759.4942431000236,['l'],1,[4.163072099996498],[None],1759.4956744000083,1759.5224688000162,1759.5224688000162,1759.5224688000162,1760.9586491000082,5,1.446473399992101,5,1.446473399992101,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,17,17,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],1,[4.788776000001235],[None],2,2.7478799000091385,,,,,0,17,17,35,1760.99111480001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.9736021000135,1760.99111480001,1760.99111480001,1760.99111480001,1760.99111480001,1760.99111480001,1760.99111480001,1765.7936524000252,['l'],1,[4.788776000001235],[None],1765.7952111000195,1765.8229058000143,1765.8229058000143,1765.8229058000143,1768.5585861,2,2.7478799000091385,2,2.7478799000091385,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,18,18,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[7.91433379999944],[None],5,3.6646105999825522,,,,,0,18,18,0,1768.6255414000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.611605300015,1768.6255414000188,1768.6255414000188,1768.6255414000188,1768.6255414000188,1768.6255414000188,1768.6255414000188,1776.5430521000235,['l'],1,[7.91433379999944],[None],1776.544340100023,1776.557581400004,1776.557581400004,1776.557581400004,1780.224690300005,5,3.6646105999825522,5,3.6646105999825522,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,19,19,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[6.3571403000096325],[None],5,1.447943100007251,,,,,0,19,19,13,1780.2948214000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2800712000171,1780.2948214000207,1780.2948214000207,1780.2948214000207,1780.2948214000207,1780.2948214000207,1780.2948214000207,1786.6595889000164,['r'],1,[6.3571403000096325],[None],1786.6611100000155,1786.6744395999995,1786.6744395999995,1786.6744395999995,1788.1246326999972,5,1.447943100007251,5,1.447943100007251,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,20,20,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[4.731713699991815],[None],5,1.8637608000135515,,,,,0,20,20,23,1788.1602902000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.1366720000224,1788.1602902000013,1788.1602902000013,1788.1602902000013,1788.1602902000013,1788.1602902000013,1788.1602902000013,1792.8934377999976,['l'],1,[4.731713699991815],[None],1792.8945654999989,1792.907891800016,1792.907891800016,1792.907891800016,1794.7749311000225,5,1.8637608000135515,5,1.8637608000135515,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,21,21,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[8.419059499981813],[None],5,1.2810020000033546,,,,,0,21,21,26,1794.792908000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.7835347000218,1794.792908000003,1794.792908000003,1794.792908000003,1794.792908000003,1794.792908000003,1794.792908000003,1803.2268869000254,['r'],1,[8.419059499981813],[None],1803.2280552000157,1803.2415074000019,1803.2415074000019,1803.2415074000019,1804.5248674000031,5,1.2810020000033546,5,1.2810020000033546,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,22,22,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[6.636772199999541],[None],5,2.84908329998143,,,,,0,22,22,38,1804.5431632000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.5323996000225,1804.5431632000254,1804.5431632000254,1804.5431632000254,1804.5431632000254,1804.5431632000254,1804.5431632000254,1811.1924075999996,['r'],1,[6.636772199999541],[None],1811.1932031000033,1811.2078471000132,1811.2078471000132,1811.2078471000132,1814.0580790000095,5,2.84908329998143,5,2.84908329998143,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,23,23,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[4.127739999996265],[None],3,1.6314488000061829,,,,,0,23,23,34,1814.0762183000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.0669641999993,1814.0762183000043,1814.0762183000043,1814.0762183000043,1814.0762183000043,1814.0762183000043,1814.0762183000043,1818.2098904000013,['l'],1,[4.127739999996265],[None],1818.2113688000245,1818.224222000019,1818.224222000019,1818.224222000019,1819.8579309000052,3,1.6314488000061829,3,1.6314488000061829,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,24,24,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],0,[5.639572499989299],[None],3,1.6969431000179611,,,,,0,24,24,6,1819.9084083000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.900846000004,1819.9084083000198,1819.9084083000198,1819.9084083000198,1819.9084083000198,1819.9084083000198,1819.9084083000198,1825.560552400013,['l'],0,[5.639572499989299],[None],1825.5620162000123,1825.5739801000163,1825.5739801000163,1825.5739801000163,1827.274931300024,3,1.6969431000179611,3,1.6969431000179611,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,25,25,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[8.637781599973096],[None],2,1.8473951000196394,,,,,0,25,25,37,1827.3102017000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.2863127000164,1827.3102017000201,1827.3102017000201,1827.3102017000201,1827.3102017000201,1827.3102017000201,1827.3102017000201,1835.9599686000147,['r'],1,[8.637781599973096],[None],1835.9612647000176,1835.974069000018,1835.974069000018,1835.974069000018,1837.8251272000198,2,1.8473951000196394,2,1.8473951000196394,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,26,26,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[3.503701199981151],[None],1,2.2314608999877237,,,,,0,26,26,9,1837.892301200016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.8697454000067,1837.892301200016,1837.892301200016,1837.892301200016,1837.892301200016,1837.892301200016,1837.892301200016,1841.4098509000032,['l'],1,[3.503701199981151],[None],1841.4107253999973,1841.4241651000048,1841.4241651000048,1841.4241651000048,1843.6578936000005,1,2.2314608999877237,1,2.2314608999877237,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,27,27,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[4.1179347000143025],[None],5,2.648018999985652,,,,,0,27,27,21,1843.6940374000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.6723411999992,1843.6940374000114,1843.6940374000114,1843.6940374000114,1843.6940374000114,1843.6940374000114,1843.6940374000114,1847.8263107000093,['l'],1,[4.1179347000143025],[None],1847.8275652000157,1847.8410661000235,1847.8410661000235,1847.8410661000235,1850.4912169000017,5,2.648018999985652,5,2.648018999985652,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,28,28,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],0,[3.093502500007162],[None],5,1.615410599973984,,,,,0,28,28,3,1850.5584104000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.5384829000104,1850.5584104000009,1850.5584104000009,1850.5584104000009,1850.5584104000009,1850.5584104000009,1850.5584104000009,1853.6590899000003,['r'],0,[3.093502500007162],[None],1853.6602332000039,1853.6745818000054,1853.6745818000054,1853.6745818000054,1855.2913537000131,5,1.615410599973984,5,1.615410599973984,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,29,29,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[3.883009899989702],[None],5,1.0489024000125937,,,,,0,29,29,11,1855.3609371000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.3385697000194,1855.3609371000202,1855.3609371000202,1855.3609371000202,1855.3609371000202,1855.3609371000202,1855.3609371000202,1859.2592208000133,['r'],1,[3.883009899989702],[None],1859.2600554000237,1859.2745311000035,1859.2745311000035,1859.2745311000035,1860.324787700025,5,1.0489024000125937,5,1.0489024000125937,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
,,,30,30,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[3.1874337999906857],[None],5,1.8320033999916632,,,,,0,30,30,27,1860.3604238000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.3358092000126,1860.3604238000116,1860.3604238000116,1860.3604238000116,1860.3604238000116,1860.3604238000116,1860.3604238000116,1863.558998100023,['l'],1,[3.1874337999906857],[None],1863.5597963000182,1863.5746901000093,1863.5746901000093,1863.5746901000093,1865.4083512000216,5,1.8320033999916632,5,1.8320033999916632,,,,,,,,sub88_AB,001,2026-01-29_16h00.43.851,recognitionstage,,2025.1.1,59.74579359880108,2026-01-29 16h02.28.115524 +0530,
