path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],0,[24.029187300009653],[None],4,2.097599899992929,,,,,0,6,6,11,1699.6450339000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.6225142999901,1699.6450339000003,1699.6450339000003,1699.6450339000003,1699.6450339000003,1699.6450339000003,1699.6450339000003,1723.680180700001,['r'],0,[24.029187300009653],[None],1723.681216500001,1723.6946716999955,1723.6946716999955,1723.6946716999955,1725.7952699999878,4,2.097599899992929,4,2.097599899992929,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,7,7,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[5.105375500002992],[None],5,1.5637371999910101,,,,,0,7,7,13,1725.8648625999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.839988599997,1725.8648625999922,1725.8648625999922,1725.8648625999922,1725.8648625999922,1725.8648625999922,1725.8648625999922,1730.980680499997,['r'],1,[5.105375500002992],[None],1730.9817940999928,1730.9942284999997,1730.9942284999997,1730.9942284999997,1732.5615776999912,5,1.5637371999910101,5,1.5637371999910101,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,8,8,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[2.6344886000006227],[None],5,1.2813943000073778,,,,,0,8,8,0,1732.6314602999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.6067932000005,1732.6314602999919,1732.6314602999919,1732.6314602999919,1732.6314602999919,1732.6314602999919,1732.6314602999919,1735.2797802999994,['l'],1,[2.6344886000006227],[None],1735.2806107999932,1735.2942649999895,1735.2942649999895,1735.2942649999895,1736.5788866999937,5,1.2813943000073778,5,1.2813943000073778,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,9,9,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],0,[7.611845099992934],[None],2,4.611955000000307,,,,,0,9,9,16,1736.6143947999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.605111699988,1736.6143947999954,1736.6143947999954,1736.6143947999954,1736.6143947999954,1736.6143947999954,1736.6143947999954,1744.2324214999971,['r'],0,[7.611845099992934],[None],1744.2337415999937,1744.2593170999899,1744.2593170999899,1744.2593170999899,1748.8614764999948,2,4.611955000000307,2,4.611955000000307,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,10,10,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[6.192840700008674],[None],5,1.3473894000053406,,,,,0,10,10,1,1748.9132941999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.8991906999872,1748.9132941999997,1748.9132941999997,1748.9132941999997,1748.9132941999997,1748.9132941999997,1748.9132941999997,1755.1139160999883,['r'],1,[6.192840700008674],[None],1755.115115499997,1755.1281230999884,1755.1281230999884,1755.1281230999884,1756.4788736999908,5,1.3473894000053406,5,1.3473894000053406,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,11,11,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['r'],1,[4.349824599994463],[None],5,1.682075500008068,,,,,0,11,11,6,1756.548100199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.5225835999881,1756.548100199987,1756.548100199987,1756.548100199987,1756.548100199987,1756.548100199987,1756.548100199987,1760.913107100001,['r'],1,[4.349824599994463],[None],1760.9139384999871,1760.9280961999903,1760.9280961999903,1760.9280961999903,1762.6115473999962,5,1.682075500008068,5,1.682075500008068,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,12,12,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[7.497705900008441],[None],2,1.1800187000044389,,,,,0,12,12,15,1762.6645750999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.650355299993,1762.6645750999887,1762.6645750999887,1762.6645750999887,1762.6645750999887,1762.6645750999887,1762.6645750999887,1770.1643565999984,['l'],1,[7.497705900008441],[None],1770.165783599994,1770.1779048999888,1770.1779048999888,1770.1779048999888,1771.3617625999905,2,1.1800187000044389,2,1.1800187000044389,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,13,13,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[2.80459709999559],[None],5,0.9488997000007657,,,,,0,13,13,21,1771.3972821999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.375796399996,1771.3972821999923,1771.3972821999923,1771.3972821999923,1771.3972821999923,1771.3972821999923,1771.3972821999923,1774.2130455000006,['r'],1,[2.80459709999559],[None],1774.2137559999974,1774.2277170999878,1774.2277170999878,1774.2277170999878,1775.179000899996,5,0.9488997000007657,5,0.9488997000007657,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,14,14,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[2.710825300004217],[None],5,0.7998175999964587,,,,,0,14,14,27,1775.2111968999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.1895252999966,1775.2111968999961,1775.2111968999961,1775.2111968999961,1775.2111968999961,1775.2111968999961,1775.2111968999961,1777.9295142999908,['r'],1,[2.710825300004217],[None],1777.9302071999991,1777.9441492999904,1777.9441492999904,1777.9441492999904,1778.745495799987,5,0.7998175999964587,5,0.7998175999964587,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,15,15,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[5.639040899986867],[None],5,0.9816928999935044,,,,,0,15,15,34,1778.7629927999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.7542936999962,1778.7629927999951,1778.7629927999951,1778.7629927999951,1778.7629927999951,1778.7629927999951,1778.7629927999951,1784.4134045999963,['r'],1,[5.639040899986867],[None],1784.4144309999974,1784.4279253999994,1784.4279253999994,1784.4279253999994,1785.4121474999993,5,0.9816928999935044,5,0.9816928999935044,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,16,16,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[3.541717600004631],[None],5,0.9646471000014571,,,,,0,16,16,32,1785.4443812999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.422693399989,1785.4443812999962,1785.4443812999962,1785.4443812999962,1785.4443812999962,1785.4443812999962,1785.4443812999962,1788.9970830999955,['r'],1,[3.541717600004631],[None],1788.9983699000004,1789.0108979999932,1789.0108979999932,1789.0108979999932,1789.9785334999906,5,0.9646471000014571,5,0.9646471000014571,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,17,17,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[10.030931799992686],[None],5,0.9984764999971958,,,,,0,17,17,23,1790.0110662999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.991282499992,1790.0110662999941,1790.0110662999941,1790.0110662999941,1790.0110662999941,1790.0110662999941,1790.0110662999941,1800.0462458999973,['l'],1,[10.030931799992686],[None],1800.0471208999952,1800.0613320999983,1800.0613320999983,1800.0613320999983,1801.0626339999872,5,0.9984764999971958,5,0.9984764999971958,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,18,18,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],1,[8.386264800006757],[None],3,1.3490594000031706,,,,,0,18,18,12,1801.111739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.0984188000002,1801.111739,1801.111739,1801.111739,1801.111739,1801.111739,1801.111739,1809.5132128999976,['r'],1,[8.386264800006757],[None],1809.5142176999943,1809.5279509999964,1809.5279509999964,1809.5279509999964,1810.878583999991,3,1.3490594000031706,3,1.3490594000031706,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,19,19,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[2.16861809999682],[None],5,0.8979871000046842,,,,,0,19,19,36,1810.9134327999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.8910248999891,1810.9134327999927,1810.9134327999927,1810.9134327999927,1810.9134327999927,1810.9134327999927,1810.9134327999927,1813.0969302999874,['r'],1,[2.16861809999682],[None],1813.0978972999874,1813.1109026999911,1813.1109026999911,1813.1109026999911,1814.0118941999972,5,0.8979871000046842,5,0.8979871000046842,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,20,20,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],0,[12.317299799993634],[None],5,1.0474254000000656,,,,,0,20,20,24,1814.0448274999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.0254552999977,1814.0448274999944,1814.0448274999944,1814.0448274999944,1814.0448274999944,1814.0448274999944,1814.0448274999944,1826.364388099988,['l'],0,[12.317299799993634],[None],1826.3656740999868,1826.3775548999984,1826.3775548999984,1826.3775548999984,1827.4291230999952,5,1.0474254000000656,5,1.0474254000000656,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,21,21,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[11.228828899998916],[None],3,1.1821096000057878,,,,,0,21,21,33,1827.4612344999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.439142599993,1827.4612344999914,1827.4612344999914,1827.4612344999914,1827.4612344999914,1827.4612344999914,1827.4612344999914,1838.6964708999876,['r'],1,[11.228828899998916],[None],1838.6974243000004,1838.7112175999937,1838.7112175999937,1838.7112175999937,1839.8952346999868,3,1.1821096000057878,3,1.1821096000057878,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,22,22,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[4.353049800003646],[None],5,0.9638623000064399,,,,,0,22,22,4,1839.9449492999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.9254364999942,1839.9449492999993,1839.9449492999993,1839.9449492999993,1839.9449492999993,1839.9449492999993,1839.9449492999993,1844.3136035999923,['l'],1,[4.353049800003646],[None],1844.314662699995,1844.3278405999881,1844.3278405999881,1844.3278405999881,1845.296074400001,5,0.9638623000064399,5,0.9638623000064399,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,23,23,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['r'],1,[7.9844344000011915],[None],5,0.9988830000074813,,,,,0,23,23,20,1845.329488599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.3091451999935,1845.329488599993,1845.329488599993,1845.329488599993,1845.329488599993,1845.329488599993,1845.329488599993,1853.3294534999877,['r'],1,[7.9844344000011915],[None],1853.3302269999986,1853.3446885000012,1853.3446885000012,1853.3446885000012,1854.3462302999978,5,0.9988830000074813,5,0.9988830000074813,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,24,24,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[1.718368499990902],[None],5,0.7489554999920074,,,,,0,24,24,10,1854.4115607999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.3911101999984,1854.4115607999993,1854.4115607999993,1854.4115607999993,1854.4115607999993,1854.4115607999993,1854.4115607999993,1856.1459800999874,['r'],1,[1.718368499990902],[None],1856.1468591999874,1856.1619304999913,1856.1619304999913,1856.1619304999913,1856.9121907999943,5,0.7489554999920074,5,0.7489554999920074,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,25,25,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[4.967341599985957],[None],3,0.8139981999993324,,,,,0,25,25,17,1856.9467248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.9249147999944,1856.9467248,1856.9467248,1856.9467248,1856.9467248,1856.9467248,1856.9467248,1861.9302943999937,['r'],1,[4.967341599985957],[None],1861.9312349999964,1861.9441880999948,1861.9441880999948,1861.9441880999948,1862.7627692999959,3,0.8139981999993324,3,0.8139981999993324,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,26,26,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],1,[4.5020484999986365],[None],5,0.8311020000110148,,,,,0,26,26,3,1862.8283805999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.8094042000012,1862.8283805999963,1862.8283805999963,1862.8283805999963,1862.8283805999963,1862.8283805999963,1862.8283805999963,1867.346897899988,['l'],1,[4.5020484999986365],[None],1867.34787089999,1867.3609552999987,1867.3609552999987,1867.3609552999987,1868.1954126999917,5,0.8311020000110148,5,0.8311020000110148,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,27,27,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[3.8675979999970878],[None],3,0.9149672999919858,,,,,0,27,27,22,1868.2304367999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.211107199997,1868.2304367999895,1868.2304367999895,1868.2304367999895,1868.2304367999895,1868.2304367999895,1868.2304367999895,1872.113086799989,['l'],1,[3.8675979999970878],[None],1872.1138715999987,1872.128339399991,1872.128339399991,1872.128339399991,1873.04544419999,3,0.9149672999919858,3,0.9149672999919858,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,28,28,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[4.044058700004825],[None],1,1.7648492000007536,,,,,0,28,28,18,1873.0779556999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.0584062999988,1873.0779556999914,1873.0779556999914,1873.0779556999914,1873.0779556999914,1873.0779556999914,1873.0779556999914,1877.1301666999934,['r'],1,[4.044058700004825],[None],1877.1309024999937,1877.1444606000005,1877.1444606000005,1877.1444606000005,1878.9126077999972,1,1.7648492000007536,1,1.7648492000007536,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,29,29,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[6.569178200006718],[None],2,2.3152619000029517,,,,,0,29,29,29,1878.944785499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.9238382999902,1878.944785499989,1878.944785499989,1878.944785499989,1878.944785499989,1878.944785499989,1878.944785499989,1885.5297604999942,['r'],1,[6.569178200006718],[None],1885.5304072,1885.5445174999913,1885.5445174999913,1885.5445174999913,1887.8621819999971,2,2.3152619000029517,2,2.3152619000029517,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
,,,30,30,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[3.2741024999995716],[None],5,1.381675600001472,,,,,0,30,30,7,1887.911870699987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.8997302999924,1887.911870699987,1887.911870699987,1887.911870699987,1887.911870699987,1887.911870699987,1887.911870699987,1891.1964506999939,['l'],1,[3.2741024999995716],[None],1891.1971580999962,1891.2113790000003,1891.2113790000003,1891.2113790000003,1892.5957932999881,5,1.381675600001472,5,1.381675600001472,,,,,,,,sub141_AB,001,2026-02-02_21h36.52.583,recognitionstage,,2025.1.1,59.93303083074342,2026-02-02 21h38.19.952037 +0530,
