path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.009175799961667508,0.011616999981924891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011640099983196706,0.027741899946704507,0.027741899946704507,16.96393469994655,space,16.92557229998056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.963993199984543,16.97858879994601,16.97858879994601,29.630272899987176,space,12.638783800008241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
abrupt_videos\abrupt_22.mp4,34,0,44,44,0,,,,,,,,,,0,44,44,24,,,,,1532.3455615999992,,,,,,,,,,,,,,,,,,,,,,,,1532.2994200999965,1532.3455615999992,1532.3455615999992,1567.1101673999801,1566.968962199986,None,0,1,1567.1045742999995,1567.1101673999801,1569.5967533999938,1569.6124320999952,4.955775799986441,None,1569.5968309999444,1569.6124320999952,1569.6124320999952,1666.5640165999648,space,96.94120370002929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,0,0,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[9.144429299980402],[None],5,4.996534499980044,,,,,0,0,0,17,1666.5930282999761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.5851653999998,1666.5930282999761,1666.5930282999761,1666.5930282999761,1666.5930282999761,1666.5930282999761,1666.5930282999761,1675.747174899967,['r'],1,[9.144429299980402],[None],1675.7486529999878,1675.775700099999,1675.775700099999,1675.775700099999,1680.7626352999941,5,4.996534499980044,5,4.996534499980044,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,1,1,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[12.07062000001315],[None],4,6.232693700003438,,,,,0,1,1,15,1680.8269083999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.8085446999758,1680.8269083999912,1680.8269083999912,1680.8269083999912,1680.8269083999912,1680.8269083999912,1680.8269083999912,1692.912520999962,['l'],1,[12.07062000001315],[None],1692.9131830999977,1692.9275703000021,1692.9275703000021,1692.9275703000021,1699.161627799971,4,6.232693700003438,4,6.232693700003438,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,2,2,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],1,[10.966405600018334],[None],4,2.0482031000428833,,,,,0,2,2,12,1699.2270102999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.2104061999707,1699.2270102999755,1699.2270102999755,1699.2270102999755,1699.2270102999755,1699.2270102999755,1699.2270102999755,1710.1966506999452,['r'],1,[10.966405600018334],[None],1710.1981472999905,1710.2114698999794,1710.2114698999794,1710.2114698999794,1712.2616100999876,4,2.0482031000428833,4,2.0482031000428833,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,3,3,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[6.59967789996881],[None],5,1.8476673999684863,,,,,0,3,3,10,1712.3138616999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.304742599954,1712.3138616999495,1712.3138616999495,1712.3138616999495,1712.3138616999495,1712.3138616999495,1712.3138616999495,1718.9304233999574,['r'],1,[6.59967789996881],[None],1718.9311414999538,1718.944334699947,1718.944334699947,1718.944334699947,1720.7954096999601,5,1.8476673999684863,5,1.8476673999684863,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,4,4,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[11.811698400008027],[None],2,3.7302475000033155,,,,,0,4,4,18,1720.8298826999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.806252099981,1720.8298826999962,1720.8298826999962,1720.8298826999962,1720.8298826999962,1720.8298826999962,1720.8298826999962,1732.6476434999495,['r'],1,[11.811698400008027],[None],1732.6490660999552,1732.6610849999706,1732.6610849999706,1732.6610849999706,1736.3950347999926,2,3.7302475000033155,2,3.7302475000033155,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
,,,5,5,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[10.491992899973411],[None],5,8.531258200004231,,,,,0,5,5,1,1736.4453419999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.4366551999701,1736.4453419999918,1736.4453419999918,1736.4453419999918,1736.4453419999918,1736.4453419999918,1736.4453419999918,1746.9461833999958,['r'],1,[10.491992899973411],[None],1746.947376899945,1746.9616832999745,1746.9616832999745,1746.9616832999745,1755.4958357999567,5,8.531258200004231,5,8.531258200004231,,,,,,,,SUB99_ab,001,2026-01-30_18h21.40.318,recognitionstage,,2025.1.1,60.160833965551596,2026-01-30 18h23.05.196509 +0530,
