path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.011028000037185848,0.013392699998803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013414400047622621,0.030136800021864474,0.030136800021864474,11.148405600048136,space,11.112584999995306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.148464100027923,11.164950300008059,11.164950300008059,24.167034000041895,space,12.985437600000296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
abrupt_videos\abrupt_9.mp4,19,0,44,44,0,,,,,,,,,,0,44,44,10,,,,,1555.2633314999985,,,,,,,,,,,,,,,,,,,,,,,,1555.2225640999968,1555.2633314999985,1555.2633314999985,1574.6794272999978,1574.5243081999943,None,0,1,1574.6607188000344,1574.6794272999978,1577.1656580000417,1430.1797059000237,3.3149081000010483,None,1577.1657580000465,1577.1799716000096,1577.1799716000096,1611.9156271000393,space,34.72293709998485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,0,0,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[6.29177890002029],[None],5,10.348937000031583,,,,,0,0,0,1,1611.9789107000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.9642949000117,1611.9789107000106,1611.9789107000106,1611.9789107000106,1611.9789107000106,1611.9789107000106,1611.9789107000106,1618.2814918000367,['r'],1,[6.29177890002029],[None],1618.2823833000148,1618.2969044000492,1618.2969044000492,1618.2969044000492,1628.6473721000366,5,10.348937000031583,5,10.348937000031583,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,1,1,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],1,[8.151331199973356],[None],4,4.329999600013252,,,,,0,1,1,19,1628.6954802999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.675056100008,1628.6954802999971,1628.6954802999971,1628.6954802999971,1628.6954802999971,1628.6954802999971,1628.6954802999971,1636.850189400022,['r'],1,[8.151331199973356],[None],1636.851157099998,1636.863233400043,1636.863233400043,1636.863233400043,1641.197009399999,4,4.329999600013252,4,4.329999600013252,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,2,2,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['r'],1,[12.399174500023946],[None],3,2.1150067999842577,,,,,0,2,2,7,1641.247468799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.2349356000195,1641.247468799993,1641.247468799993,1641.247468799993,1641.247468799993,1641.247468799993,1641.247468799993,1653.648891400022,['r'],1,[12.399174500023946],[None],1653.6497744999942,1653.6638515000232,1653.6638515000232,1653.6638515000232,1655.7804988000426,3,2.1150067999842577,3,2.1150067999842577,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,3,3,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[5.677009799983352],[None],3,2.5815458000288345,,,,,0,3,3,34,1655.801758500049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.7894032000331,1655.801758500049,1655.801758500049,1655.801758500049,1655.801758500049,1655.801758500049,1655.801758500049,1661.4823127000127,['l'],1,[5.677009799983352],[None],1661.4832957000472,1661.4971706999931,1661.4971706999931,1661.4971706999931,1664.0805323999957,3,2.5815458000288345,3,2.5815458000288345,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,4,4,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[6.181354100001045],[None],3,3.280738700006623,,,,,0,4,4,22,1664.113458000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.0953874000115,1664.113458000007,1664.113458000007,1664.113458000007,1664.113458000007,1664.113458000007,1664.113458000007,1670.2993569000391,['l'],1,[6.181354100001045],[None],1670.3004073000047,1670.3134145000367,1670.3134145000367,1670.3134145000367,1673.5981631000177,3,3.280738700006623,3,3.280738700006623,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
,,,5,5,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[3.055328599992208],[None],4,2.8646899000159465,,,,,0,5,5,10,1673.647412899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.640490300022,1673.647412899998,1673.647412899998,1673.647412899998,1673.647412899998,1673.647412899998,1673.647412899998,1676.7154012999963,['r'],1,[3.055328599992208],[None],1676.7164199000108,1676.7303310999996,1676.7303310999996,1676.7303310999996,1679.5981370999943,4,2.8646899000159465,4,2.8646899000159465,,,,,,,,sub108_AB,001,2026-01-31_15h05.18.427,recognitionstage,,2025.1.1,59.98228123187895,2026-01-31 15h06.09.653457 +0530,
