path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,8,8,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['l'],1,[6.19310360000236],[None],4,2.4651770999771543,,,,,0,8,8,26,1694.9971253999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.9858454999921,1694.9971253999975,1694.9971253999975,1694.9971253999975,1694.9971253999975,1694.9971253999975,1694.9971253999975,1701.1937616000068,['l'],1,[6.19310360000236],[None],1701.1944802999787,1701.2094045999984,1701.2094045999984,1701.2094045999984,1703.676624099986,4,2.4651770999771543,4,2.4651770999771543,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,9,9,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[6.993607800017344],[None],2,5.430208200006746,,,,,0,9,9,23,1703.7086513999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.6910070999875,1703.7086513999966,1703.7086513999966,1703.7086513999966,1703.7086513999966,1703.7086513999966,1703.7086513999966,1710.711806599982,['l'],1,[6.993607800017344],[None],1710.7128941999981,1710.726048899989,1710.726048899989,1710.726048899989,1716.160101299989,2,5.430208200006746,2,5.430208200006746,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,10,10,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['r'],1,[3.621705599973211],[None],5,2.697981000004802,,,,,0,10,10,28,1716.192428999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.1734842000005,1716.192428999988,1716.192428999988,1716.192428999988,1716.192428999988,1716.192428999988,1716.192428999988,1719.8280030000024,['r'],1,[3.621705599973211],[None],1719.8289240000013,1719.8424964000005,1719.8424964000005,1719.8424964000005,1722.5435701999813,5,2.697981000004802,5,2.697981000004802,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,11,11,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[7.125366499996744],[None],4,2.0654104000132065,,,,,0,11,11,38,1722.5606906999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.5528458000044,1722.5606906999892,1722.5606906999892,1722.5606906999892,1722.5606906999892,1722.5606906999892,1722.5606906999892,1729.69348669998,['r'],1,[7.125366499996744],[None],1729.6944504999847,1729.7095589999808,1729.7095589999808,1729.7095589999808,1731.7770901999902,4,2.0654104000132065,4,2.0654104000132065,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,12,12,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[3.8776464000111446],[None],5,3.16464500001166,,,,,0,12,12,31,1731.8085960999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.7889321999974,1731.8085960999888,1731.8085960999888,1731.8085960999888,1731.8085960999888,1731.8085960999888,1731.8085960999888,1735.6950014999893,['r'],1,[3.8776464000111446],[None],1735.6961475999851,1735.7087528999837,1735.7087528999837,1735.7087528999837,1738.8763301,5,3.16464500001166,5,3.16464500001166,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,13,13,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[5.913300999993226],[None],4,2.0305247999785934,,,,,0,13,13,25,1738.9090168999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.8910670999903,1738.9090168999974,1738.9090168999974,1738.9090168999974,1738.9090168999974,1738.9090168999974,1738.9090168999974,1744.8289150999917,['r'],1,[5.913300999993226],[None],1744.8299887999892,1744.8421716000012,1744.8421716000012,1744.8421716000012,1746.8765993999841,4,2.0305247999785934,4,2.0305247999785934,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,14,14,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],0,[4.552005600009579],[None],3,3.8804011000029277,,,,,0,14,14,7,1746.9261319999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.914971399994,1746.9261319999932,1746.9261319999932,1746.9261319999932,1746.9261319999932,1746.9261319999932,1746.9261319999932,1751.4788038999832,['l'],0,[4.552005600009579],[None],1751.4797231999983,1751.4922163999872,1751.4922163999872,1751.4922163999872,1755.377238199988,3,3.8804011000029277,3,3.8804011000029277,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,15,15,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[8.994323600025382],[None],1,2.165434299997287,,,,,0,15,15,34,1755.4116461999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.386948200001,1755.4116461999947,1755.4116461999947,1755.4116461999947,1755.4116461999947,1755.4116461999947,1755.4116461999947,1764.4100558999926,['r'],1,[8.994323600025382],[None],1764.4107498999801,1764.4260739999881,1764.4260739999881,1764.4260739999881,1766.5930282000045,1,2.165434299997287,1,2.165434299997287,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,16,16,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],0,[7.227043199993204],[None],2,2.098513799981447,,,,,0,16,16,6,1766.6590558000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.637436399993,1766.6590558000025,1766.6590558000025,1766.6590558000025,1766.6590558000025,1766.6590558000025,1766.6590558000025,1773.8943714000052,['l'],0,[7.227043199993204],[None],1773.8955438999983,1773.9240168999822,1773.9240168999822,1773.9240168999822,1776.0098563999927,2,2.098513799981447,2,2.098513799981447,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,17,17,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],0,[5.865397099987604],[None],2,2.048015200009104,,,,,0,17,17,16,1776.0447317999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.032970100001,1776.0447317999788,1776.0447317999788,1776.0447317999788,1776.0447317999788,1776.0447317999788,1776.0447317999788,1781.911507199984,['r'],0,[5.865397099987604],[None],1781.912579099997,1781.925984600006,1781.925984600006,1781.925984600006,1783.9762762000028,2,2.048015200009104,2,2.048015200009104,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,18,18,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],0,[7.299757100001443],[None],2,2.4310345000121742,,,,,0,18,18,21,1784.0103115999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.9886671999993,1784.0103115999955,1784.0103115999955,1784.0103115999955,1784.0103115999955,1784.0103115999955,1784.0103115999955,1791.3109260000056,['r'],0,[7.299757100001443],[None],1791.3118524999882,1791.3258136999793,1791.3258136999793,1791.3258136999793,1793.7600362999947,2,2.4310345000121742,2,2.4310345000121742,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,19,19,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[11.093890699994517],[None],2,1.9309493000037037,,,,,0,19,19,17,1793.7922285999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.7733062999905,1793.7922285999812,1793.7922285999812,1793.7922285999812,1793.7922285999812,1793.7922285999812,1793.7922285999812,1804.8943151999847,['l'],1,[11.093890699994517],[None],1804.8954994999804,1804.909324599983,1804.909324599983,1804.909324599983,1806.8433826999972,2,1.9309493000037037,2,1.9309493000037037,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,20,20,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[6.704640999989351],[None],3,1.9655239999992773,,,,,0,20,20,15,1806.8933485999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.8832652999845,1806.8933485999878,1806.8933485999878,1806.8933485999878,1806.8933485999878,1806.8933485999878,1806.8933485999878,1813.6108219999878,['r'],1,[6.704640999989351],[None],1813.611633499997,1813.6255065999867,1813.6255065999867,1813.6255065999867,1815.5927029000013,3,1.9655239999992773,3,1.9655239999992773,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,21,21,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[10.18415859999368],[None],3,2.7487723999947775,,,,,0,21,21,13,1815.661971900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.639964300004,1815.661971900001,1815.661971900001,1815.661971900001,1815.661971900001,1815.661971900001,1815.661971900001,1825.8605627999932,['l'],1,[10.18415859999368],[None],1825.861488800001,1825.8757362999895,1825.8757362999895,1825.8757362999895,1828.6260432999989,3,2.7487723999947775,3,2.7487723999947775,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,22,22,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['l'],1,[11.289036000001943],[None],1,1.7633288000070024,,,,,0,22,22,33,1828.66120089998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.6369722999807,1828.66120089998,1828.66120089998,1828.66120089998,1828.66120089998,1828.66120089998,1828.66120089998,1839.9620380999986,['l'],1,[11.289036000001943],[None],1839.9634305000072,1839.9757155999832,1839.9757155999832,1839.9757155999832,1841.7430631000025,1,1.7633288000070024,1,1.7633288000070024,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,23,23,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[6.135032500023954],[None],4,2.4147599000134505,,,,,0,23,23,20,1841.7750858000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.7547223999863,1841.7750858000072,1841.7750858000072,1841.7750858000072,1841.7750858000072,1841.7750858000072,1841.7750858000072,1847.9109023000055,['l'],1,[6.135032500023954],[None],1847.9118990999996,1847.9259503000067,1847.9259503000067,1847.9259503000067,1850.3424732999993,4,2.4147599000134505,4,2.4147599000134505,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,24,24,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['r'],1,[5.661027299996931],[None],4,1.9961559000075795,,,,,0,24,24,19,1850.3611335000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.3487388000067,1850.3611335000023,1850.3611335000023,1850.3611335000023,1850.3611335000023,1850.3611335000023,1850.3611335000023,1856.0294891999802,['r'],1,[5.661027299996931],[None],1856.0307581999805,1856.0420166999975,1856.0420166999975,1856.0420166999975,1858.042568999983,4,1.9961559000075795,4,1.9961559000075795,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,25,25,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[9.642781300004572],[None],3,2.214181400020607,,,,,0,25,25,37,1858.075165999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.053524499992,1858.075165999995,1858.075165999995,1858.075165999995,1858.075165999995,1858.075165999995,1858.075165999995,1867.7280914000003,['r'],1,[9.642781300004572],[None],1867.7290963999985,1867.7423122999899,1867.7423122999899,1867.7423122999899,1869.9598339999793,3,2.214181400020607,3,2.214181400020607,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,26,26,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[5.243923300004099],[None],4,3.0977914000104647,,,,,0,26,26,3,1870.026098000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.0048603999894,1870.026098000002,1870.026098000002,1870.026098000002,1870.026098000002,1870.026098000002,1870.026098000002,1875.2783256999974,['r'],1,[5.243923300004099],[None],1875.2792813999986,1875.2922240000044,1875.2922240000044,1875.2922240000044,1878.3925989999843,4,3.0977914000104647,4,3.0977914000104647,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,27,27,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],0,[6.28175779999583],[None],4,2.1796639999956824,,,,,0,27,27,18,1878.4284668999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.4038866999908,1878.4284668999899,1878.4284668999899,1878.4284668999899,1878.4284668999899,1878.4284668999899,1878.4284668999899,1884.712837900006,['l'],0,[6.28175779999583],[None],1884.714125700004,1884.7402641999943,1884.7402641999943,1884.7402641999943,1886.9096022000012,4,2.1796639999956824,4,2.1796639999956824,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,28,28,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[5.464263800007757],[None],3,2.93102910000016,,,,,0,28,28,29,1886.9419927999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.9210177999921,1886.9419927999843,1886.9419927999843,1886.9419927999843,1886.9419927999843,1886.9419927999843,1886.9419927999843,1892.411354699987,['l'],1,[5.464263800007757],[None],1892.4126305999816,1892.4408408000018,1892.4408408000018,1892.4408408000018,1895.3605133999954,3,2.93102910000016,3,2.93102910000016,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,29,29,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],0,[9.61289809999289],[None],1,6.896126699983142,,,,,0,29,29,12,1895.4093404999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.3959511999856,1895.4093404999876,1895.4093404999876,1895.4093404999876,1895.4093404999876,1895.4093404999876,1895.4093404999876,1905.0293548000045,['l'],0,[9.61289809999289],[None],1905.0305241000024,1905.042067100003,1905.042067100003,1905.042067100003,1911.9425420000043,1,6.896126699983142,1,6.896126699983142,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
,,,30,30,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],0,[6.274852700007614],[None],3,3.9134010999987368,,,,,0,30,30,2,1911.9952896999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.981485299999,1911.9952896999894,1911.9952896999894,1911.9952896999894,1911.9952896999894,1911.9952896999894,1911.9952896999894,1918.2782602999941,['l'],0,[6.274852700007614],[None],1918.2794958000013,1918.2921105999849,1918.2921105999849,1918.2921105999849,1922.2095300999936,3,3.9134010999987368,3,3.9134010999987368,,,,,,,,sub175_NB,001,2026-02-04_11h35.55.880,recognitionstage,,2025.1.1,59.92699692759866,2026-02-04 11h36.35.624977 +0530,
