path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,text_6.stopped,key_resp_4.stopped,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],0,[15.603145600005519],[None],3,3.9314053999987664,,,,,0,6,6,29,1659.472400300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.4618704000022,1659.472400300001,1659.472400300001,1659.472400300001,1659.472400300001,1659.472400300001,1659.472400300001,1675.0865821000043,['l'],0,[15.603145600005519],[None],1675.0875265000068,1675.1008740999969,1675.1008740999969,1675.1008740999969,1679.0348223000037,3,3.9314053999987664,3,3.9314053999987664,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,7,7,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],0,[8.805949800007511],[None],5,1.5642949000030058,,,,,0,7,7,3,1679.1015778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.080002200004,1679.1015778,1679.1015778,1679.1015778,1679.1015778,1679.1015778,1679.1015778,1687.9206217000028,['r'],0,[8.805949800007511],[None],1687.9215795000055,1687.934108500005,1687.934108500005,1687.934108500005,1689.5013880000042,5,1.5642949000030058,5,1.5642949000030058,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,8,8,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['l'],1,[7.408740099999704],[None],4,2.3986443000030704,,,,,0,8,8,32,1689.5227585999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.5113571999973,1689.5227585999965,1689.5227585999965,1689.5227585999965,1689.5227585999965,1689.5227585999965,1689.5227585999965,1696.935781799999,['l'],1,[7.408740099999704],[None],1696.936397700003,1696.95126110001,1696.95126110001,1696.95126110001,1699.3518333999964,4,2.3986443000030704,4,2.3986443000030704,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,9,9,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[9.465846200007945],[None],5,1.9965946999873267,,,,,0,9,9,9,1699.401887800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.3951995000098,1699.401887800006,1699.401887800006,1699.401887800006,1699.401887800006,1699.401887800006,1699.401887800006,1708.8706235999998,['l'],1,[9.465846200007945],[None],1708.871891600007,1708.8846746000054,1708.8846746000054,1708.8846746000054,1710.8851179000048,5,1.9965946999873267,5,1.9965946999873267,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,10,10,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['r'],1,[15.11457029999292],[None],3,3.8149787000002107,,,,,0,10,10,35,1710.9209068000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.8989157000033,1710.9209068000055,1710.9209068000055,1710.9209068000055,1710.9209068000055,1710.9209068000055,1710.9209068000055,1726.0362890999968,['r'],1,[15.11457029999292],[None],1726.036983900005,1726.0507556000084,1726.0507556000084,1726.0507556000084,1729.8683852999966,3,3.8149787000002107,3,3.8149787000002107,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,11,11,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[4.3649802999862],[None],5,1.680975600000238,,,,,0,11,11,15,1729.9189212000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.9074789000006,1729.9189212000056,1729.9189212000056,1729.9189212000056,1729.9189212000056,1729.9189212000056,1729.9189212000056,1734.287040299998,['l'],1,[4.3649802999862],[None],1734.2882750999997,1734.3010633000085,1734.3010633000085,1734.3010633000085,1735.9851236000104,5,1.680975600000238,5,1.680975600000238,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,12,12,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[7.108724300007452],[None],5,1.5314368999970611,,,,,0,12,12,11,1736.0550015000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.0290653999982,1736.0550015000044,1736.0550015000044,1736.0550015000044,1736.0550015000044,1736.0550015000044,1736.0550015000044,1743.1700901000004,['r'],1,[7.108724300007452],[None],1743.1712178000016,1743.184098800004,1743.184098800004,1743.184098800004,1744.7180054000055,5,1.5314368999970611,5,1.5314368999970611,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,13,13,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[10.064492000004975],[None],4,2.6641159999999218,,,,,0,13,13,4,1744.7710909000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.7481384999992,1744.7710909000016,1744.7710909000016,1744.7710909000016,1744.7710909000016,1744.7710909000016,1744.7710909000016,1754.8364003000024,['l'],1,[10.064492000004975],[None],1754.8376941000024,1754.852193300001,1754.852193300001,1754.852193300001,1757.5186541000003,4,2.6641159999999218,4,2.6641159999999218,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,14,14,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[3.4176107999956002],[None],5,1.648375600008876,,,,,0,14,14,34,1757.5378679999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.527476400006,1757.5378679999994,1757.5378679999994,1757.5378679999994,1757.5378679999994,1757.5378679999994,1757.5378679999994,1760.969738700005,['l'],1,[3.4176107999956002],[None],1760.970768900006,1760.9844254000054,1760.9844254000054,1760.9844254000054,1762.6351418999984,5,1.648375600008876,5,1.648375600008876,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,15,15,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[5.358811899990542],[None],5,0.9311545999953523,,,,,0,15,15,27,1762.6527848999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.6453238999966,1762.6527848999976,1762.6527848999976,1762.6527848999976,1762.6527848999976,1762.6527848999976,1762.6527848999976,1768.0207564000011,['l'],1,[5.358811899990542],[None],1768.0218677000084,1768.0341291000077,1768.0341291000077,1768.0341291000077,1768.9681234000018,5,0.9311545999953523,5,0.9311545999953523,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,16,16,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[8.393008900005952],[None],1,2.6324912999989465,,,,,0,16,16,17,1768.986630200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.9786853999976,1768.986630200001,1768.986630200001,1768.986630200001,1768.986630200001,1768.986630200001,1768.986630200001,1777.3865137000103,['r'],1,[8.393008900005952],[None],1777.3873701999983,1777.4009433000028,1777.4009433000028,1777.4009433000028,1780.0348492000048,1,2.6324912999989465,1,2.6324912999989465,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,17,17,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[7.3344707999931416],[None],2,2.5960284000029787,,,,,0,17,17,38,1780.0531498000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.042496199996,1780.0531498000055,1780.0531498000055,1780.0531498000055,1780.0531498000055,1780.0531498000055,1780.0531498000055,1787.3883198999974,['r'],1,[7.3344707999931416],[None],1787.3894319999963,1787.4008503000077,1787.4008503000077,1787.4008503000077,1790.0016914000007,2,2.5960284000029787,2,2.5960284000029787,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,18,18,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],0,[9.44934920000378],[None],4,2.131572000012966,,,,,0,18,18,24,1790.0342504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.012189000001,1790.0342504,1790.0342504,1790.0342504,1790.0342504,1790.0342504,1790.0342504,1799.4863014000002,['r'],0,[9.44934920000378],[None],1799.487103899999,1799.5007607000007,1799.5007607000007,1799.5007607000007,1801.6346602999984,4,2.131572000012966,4,2.131572000012966,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,19,19,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[6.885889600001974],[None],5,2.063915500009898,,,,,0,19,19,0,1801.701722400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.6813356000057,1801.701722400001,1801.701722400001,1801.701722400001,1801.701722400001,1801.701722400001,1801.701722400001,1808.6033054,['l'],1,[6.885889600001974],[None],1808.6043759000022,1808.6177698000101,1808.6177698000101,1808.6177698000101,1810.6856821999972,5,2.063915500009898,5,2.063915500009898,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,20,20,0,29,frames\Vid29_BB_T.png,frames\Vid29_L.png,['l'],1,[6.2107308999984525],[None],3,2.232010799998534,,,,,0,20,20,28,1810.7207168000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.6994154999993,1810.7207168000023,1810.7207168000023,1810.7207168000023,1810.7207168000023,1810.7207168000023,1810.7207168000023,1816.9367141999974,['l'],1,[6.2107308999984525],[None],1816.937688200007,1816.9507109999977,1816.9507109999977,1816.9507109999977,1819.1853869000042,3,2.232010799998534,3,2.232010799998534,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,21,21,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[3.1126334000000497],[None],5,1.5132544000080088,,,,,0,21,21,2,1819.2349808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.2240438000008,1819.2349808,1819.2349808,1819.2349808,1819.2349808,1819.2349808,1819.2349808,1822.3543127000012,['l'],1,[3.1126334000000497],[None],1822.3555443000078,1822.3673512000096,1822.3673512000096,1822.3673512000096,1823.8853439000086,5,1.5132544000080088,5,1.5132544000080088,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,22,22,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],0,[6.433945500000846],[None],2,1.5627721000055317,,,,,0,22,22,8,1823.9375759999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.9231854999962,1823.9375759999966,1823.9375759999966,1823.9375759999966,1823.9375759999966,1823.9375759999966,1823.9375759999966,1830.3879268000019,['l'],0,[6.433945500000846],[None],1830.3892007999966,1830.415830500002,1830.415830500002,1830.415830500002,1831.9692081999965,2,1.5627721000055317,2,1.5627721000055317,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,23,23,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[12.583419999995385],[None],4,1.5147642999945674,,,,,0,23,23,39,1831.9882574000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.9783403000038,1831.9882574000076,1831.9882574000076,1831.9882574000076,1831.9882574000076,1831.9882574000076,1831.9882574000076,1844.586338699999,['r'],1,[12.583419999995385],[None],1844.587398100004,1844.6011930000095,1844.6011930000095,1844.6011930000095,1846.1184207000042,4,1.5147642999945674,4,1.5147642999945674,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,24,24,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[6.723374599998351],[None],5,1.431830199988326,,,,,0,24,24,1,1846.1682308000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.1573800000042,1846.1682308000018,1846.1682308000018,1846.1682308000018,1846.1682308000018,1846.1682308000018,1846.1682308000018,1852.9024864000094,['r'],1,[6.723374599998351],[None],1852.90337130001,1852.9178907000023,1852.9178907000023,1852.9178907000023,1854.3525748000102,5,1.431830199988326,5,1.431830199988326,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,25,25,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],0,[4.694667100004153],[None],5,1.5491347000061069,,,,,0,25,25,12,1854.4048631000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.3857234000025,1854.4048631000041,1854.4048631000041,1854.4048631000041,1854.4048631000041,1854.4048631000041,1854.4048631000041,1859.102796799998,['r'],0,[4.694667100004153],[None],1859.1039433999977,1859.1178241000016,1859.1178241000016,1859.1178241000016,1860.6682607999974,5,1.5491347000061069,5,1.5491347000061069,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,26,26,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[7.395997699990403],[None],3,1.682329799994477,,,,,0,26,26,26,1860.7034628999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.6790839000023,1860.7034628999972,1860.7034628999972,1860.7034628999972,1860.7034628999972,1860.7034628999972,1860.7034628999972,1868.1026880999998,['r'],1,[7.395997699990403],[None],1868.103725100009,1868.1178632000083,1868.1178632000083,1868.1178632000083,1869.8017602000036,3,1.682329799994477,3,1.682329799994477,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,27,27,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[3.640247700008331],[None],5,1.2155277999991085,,,,,0,27,27,19,1869.8193513000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.8082357000094,1869.8193513000006,1869.8193513000006,1869.8193513000006,1869.8193513000006,1869.8193513000006,1869.8193513000006,1873.4693270999996,['l'],1,[3.640247700008331],[None],1873.470150100009,1873.4845519000082,1873.4845519000082,1873.4845519000082,1874.7020368000085,5,1.2155277999991085,5,1.2155277999991085,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,28,28,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[4.005520399994566],[None],5,1.6981156999972882,,,,,0,28,28,36,1874.7339874000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.7145635000052,1874.7339874000027,1874.7339874000027,1874.7339874000027,1874.7339874000027,1874.7339874000027,1874.7339874000027,1878.753718699998,['r'],1,[4.005520399994566],[None],1878.754733499998,1878.767326900008,1878.767326900008,1878.767326900008,1880.4679853999987,5,1.6981156999972882,5,1.6981156999972882,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,29,29,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[4.549423600008595],[None],5,1.8994463999988511,,,,,0,29,29,10,1880.5181306000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.5096769000083,1880.5181306000013,1880.5181306000013,1880.5181306000013,1880.5181306000013,1880.5181306000013,1880.5181306000013,1885.0694360000052,['r'],1,[4.549423600008595],[None],1885.0702575000032,1885.0839735000045,1885.0839735000045,1885.0839735000045,1886.9852135999972,5,1.8994463999988511,5,1.8994463999988511,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,30,30,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[7.127602699998533],[None],5,1.3463612000050489,,,,,0,30,30,16,1887.0201556999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.0113241000072,1887.0201556999964,1887.0201556999964,1887.0201556999964,1887.0201556999964,1887.0201556999964,1887.0201556999964,1894.1548047000106,['r'],1,[7.127602699998533],[None],1894.1563504000078,1894.183110500002,1894.183110500002,1894.183110500002,1895.5184876999992,5,1.3463612000050489,5,1.3463612000050489,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
,,,31,31,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[5.283351600010064],[None],5,1.7472129999950994,,,,,0,31,31,31,1895.5521349000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.5322052999982,1895.5521349000046,1895.5521349000046,1895.5521349000046,1895.5521349000046,1895.5521349000046,1895.5521349000046,1900.837446000005,['r'],1,[5.283351600010064],[None],1900.8384622000012,1900.8508128999965,1900.8508128999965,1900.8508128999965,1902.6020473000099,5,1.7472129999950994,5,1.7472129999950994,,,,,,,,test1,001,2026-02-02_16h12.56.995,recognitionstage,,2025.1.1,60.005388484749616,2026-02-02 16h13.59.265900 +0530,
