path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.017152099986560643,0.02084769998327829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020868999999947846,0.03620929998578504,0.03620929998578504,7.220712699985597,space,7.170847400004277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2207770999812055,7.237285299983341,7.237285299983341,15.505299099982949,space,8.257971799990628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
Trimmed_videos/natural_30.mp4,36,0,44,44,0,,,,,,,,,,0,44,44,33,,,,,1496.735527199984,,,,,,,,,,,,,,,,,,,,,,,,1496.6906185999978,1496.735527199984,1496.735527199984,1533.5352604000072,1533.3941022999934,None,0,1,1533.529144,1533.5352604000072,1536.0215420000022,1536.0371713000059,1.4877361999824643,None,1536.0216224000033,1536.0371713000059,1536.0371713000059,1561.9900705000036,space,25.946908500016434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,0,0,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],0,[18.051662600017153],[None],3,8.363932200009003,,,,,0,0,0,21,1562.0515441999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.0313985999965,1562.0515441999887,1562.0515441999887,1562.0515441999887,1562.0515441999887,1562.0515441999887,1562.0515441999887,1580.1054743999848,['r'],0,[18.051662600017153],[None],1580.106382500002,1580.1340628000034,1580.1340628000034,1580.1340628000034,1588.4873315999866,3,8.363932200009003,3,8.363932200009003,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,1,1,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[7.958868700021412],[None],5,6.663744699995732,,,,,0,1,1,11,1588.5684264999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.5511785999988,1588.5684264999873,1588.5684264999873,1588.5684264999873,1588.5684264999873,1588.5684264999873,1588.5684264999873,1596.5385741000064,['r'],1,[7.958868700021412],[None],1596.539832599985,1596.5529280999908,1596.5529280999908,1596.5529280999908,1603.2202819999948,5,6.663744699995732,5,6.663744699995732,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,2,2,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],0,[8.803117299976293],[None],5,2.1813346999988426,,,,,0,2,2,37,1603.2680646999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.2570523000031,1603.2680646999797,1603.2680646999797,1603.2680646999797,1603.2680646999797,1603.2680646999797,1603.2680646999797,1612.0883909999975,['l'],0,[8.803117299976293],[None],1612.0890898999933,1612.1024816999852,1612.1024816999852,1612.1024816999852,1614.287473400007,5,2.1813346999988426,5,2.1813346999988426,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,3,3,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],1,[6.39977839999483],[None],5,2.7513865000219084,,,,,0,3,3,38,1614.3194003999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.3135970000003,1614.3194003999815,1614.3194003999815,1614.3194003999815,1614.3194003999815,1614.3194003999815,1614.3194003999815,1620.7209774999938,['r'],1,[6.39977839999483],[None],1620.7218685999978,1620.7365330999892,1620.7365330999892,1620.7365330999892,1623.486578299984,5,2.7513865000219084,5,2.7513865000219084,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,4,4,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['r'],1,[16.448176300007617],[None],4,2.563705700013088,,,,,0,4,4,17,1623.519222700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.5106463999837,1623.519222700008,1623.519222700008,1623.519222700008,1623.519222700008,1623.519222700008,1623.519222700008,1639.9730229999986,['r'],1,[16.448176300007617],[None],1639.974259599985,1639.9860011999845,1639.9860011999845,1639.9860011999845,1642.5535339000053,4,2.563705700013088,4,2.563705700013088,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
,,,5,5,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[10.045055399998091],[None],3,2.248363699996844,,,,,0,5,5,29,1642.5860721000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.579180300003,1642.5860721000063,1642.5860721000063,1642.5860721000063,1642.5860721000063,1642.5860721000063,1642.5860721000063,1652.6377155999944,['l'],1,[10.045055399998091],[None],1652.6385007000063,1652.6527016999898,1652.6527016999898,1652.6527016999898,1654.9039692999795,3,2.248363699996844,3,2.248363699996844,,,,,,sub47_NB,001,2026-01-20_17h39.19.428,recognitionstage,,2025.1.1,59.95027724529132,2026-01-20 17h41.01.264920 +0530,
