path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.019205000004149042,0.02162549999775365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021646599998348393,0.038306100002955645,0.038306100002955645,10.18974220000382,space,10.143161500003771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.189800300009665,10.205990600006771,10.205990600006771,25.340782600003877,space,15.127569999996922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
abrupt_videos\abrupt_1.mp4,17,0,44,44,0,,,,,,,,,,0,44,44,0,,,,,1544.6540117999975,,,,,,,,,,,,,,,,,,,,,,,,1544.607587999999,1544.6540117999975,1544.6540117999975,1562.3861800000013,1562.2416811000003,None,0,1,1562.377701400008,1562.3861800000013,1564.8723731000064,1564.8879120000056,4.732243600010406,None,1564.8724498000083,1564.8879120000056,1564.8879120000056,1596.8384981999989,space,31.948936699991464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,0,0,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[6.037193799988017],[None],4,3.8470406999986153,,,,,0,0,0,9,1596.9196319000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.906699900006,1596.9196319000039,1596.9196319000039,1596.9196319000039,1596.9196319000039,1596.9196319000039,1596.9196319000039,1602.9735139999975,['r'],1,[6.037193799988017],[None],1602.9745604000054,1603.002160300006,1603.002160300006,1603.002160300006,1606.8374042000069,4,3.8470406999986153,4,3.8470406999986153,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,1,1,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[3.189994000000297],[None],5,1.0487576000014087,,,,,0,1,1,31,1606.9027594000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.883665900008,1606.9027594000072,1606.9027594000072,1606.9027594000072,1606.9027594000072,1606.9027594000072,1606.9027594000072,1610.106050500006,['r'],1,[3.189994000000297],[None],1610.1070213000057,1610.1209141,1610.1209141,1610.1209141,1611.171230100008,5,1.0487576000014087,5,1.0487576000014087,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,2,2,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[6.240549599999213],[None],3,2.04726859999937,,,,,0,2,2,18,1611.204228600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.1950675999979,1611.204228600007,1611.204228600007,1611.204228600007,1611.204228600007,1611.204228600007,1611.204228600007,1617.4565017999994,['r'],1,[6.240549599999213],[None],1617.4575796999998,1617.470650400006,1617.470650400006,1617.470650400006,1619.5215524000087,3,2.04726859999937,3,2.04726859999937,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,3,3,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[9.288342500003637],[None],4,2.331197499996051,,,,,0,3,3,5,1619.588513900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.5782092000009,1619.588513900002,1619.588513900002,1619.588513900002,1619.588513900002,1619.588513900002,1619.588513900002,1628.8890529000055,['r'],1,[9.288342500003637],[None],1628.889933700004,1628.9039973000035,1628.9039973000035,1628.9039973000035,1631.238003999999,4,2.331197499996051,4,2.331197499996051,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,4,4,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[7.528581699996721],[None],2,2.3145950000034645,,,,,0,4,4,13,1631.3244065000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.2987036999984,1631.3244065000035,1631.3244065000035,1631.3244065000035,1631.3244065000035,1631.3244065000035,1631.3244065000035,1638.8564279999991,['l'],1,[7.528581699996721],[None],1638.857491200004,1638.8708370000095,1638.8708370000095,1638.8708370000095,1641.1878431000077,2,2.3145950000034645,2,2.3145950000034645,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
,,,5,5,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[12.652734299990698],[None],2,0.7635424999898532,,,,,0,5,5,4,1641.2403743000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.2309322000074,1641.2403743000032,1641.2403743000032,1641.2403743000032,1641.2403743000032,1641.2403743000032,1641.2403743000032,1653.9067297000001,['r'],1,[12.652734299990698],[None],1653.9081939000025,1653.935665500001,1653.935665500001,1653.935665500001,1654.6879449999979,2,0.7635424999898532,2,0.7635424999898532,,,,,,sub144_AB,001,2026-02-02_22h52.11.944,recognitionstage,,2025.1.1,60.14693897395617,2026-02-02 22h52.50.710609 +0530,
