path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013335299998288974,0.01582109999435488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015843499997572508,0.032163500000024214,0.032163500000024214,8.749798199998622,space,8.70719619999727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.749850399995921,8.766384299997299,8.766384299997299,17.60281060000125,space,8.821070900004997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
abrupt_videos\abrupt_15.mp4,29,0,44,44,0,,,,,,,,,,0,44,44,16,,,,,1531.5814358999996,,,,,,,,,,,,,,,,,,,,,,,,1531.5356577999992,1531.5814358999996,1531.5814358999996,1561.0643423000001,1560.9085922000013,None,0,1,1561.0442163999978,1561.0643423000001,1563.5509373999957,1484.0313831999956,3.1496083000020008,None,1563.5510298000008,1563.5664244,1563.5664244,1586.784560699998,space,23.21307920000254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,0,0,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[5.139931899997464],[None],5,4.481316799996421,,,,,0,0,0,10,1586.8474573999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.8390784000003,1586.8474573999993,1586.8474573999993,1586.8474573999993,1586.8474573999993,1586.8474573999993,1586.8474573999993,1592.000606900001,['l'],1,[5.139931899997464],[None],1592.0016332999949,1592.0297131999978,1592.0297131999978,1592.0297131999978,1596.4988583000013,5,4.481316799996421,5,4.481316799996421,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,1,1,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[3.5608186000026762],[None],5,1.6310585999963223,,,,,0,1,1,30,1596.5307023999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.5227152000007,1596.5307023999994,1596.5307023999994,1596.5307023999994,1596.5307023999994,1596.5307023999994,1596.5307023999994,1600.1005331999986,['r'],1,[3.5608186000026762],[None],1600.1015324999971,1600.1153061000005,1600.1153061000005,1600.1153061000005,1601.7490821999963,5,1.6310585999963223,5,1.6310585999963223,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,2,2,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[10.011948699997447],[None],4,2.462797899999714,,,,,0,2,2,3,1601.815701200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.7931065999946,1601.815701200001,1601.815701200001,1601.815701200001,1601.815701200001,1601.815701200001,1601.815701200001,1611.8352083999998,['r'],1,[10.011948699997447],[None],1611.8364301999973,1611.863636199996,1611.863636199996,1611.863636199996,1614.3164647999947,4,2.462797899999714,4,2.462797899999714,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,3,3,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['r'],1,[3.738877000003413],[None],4,2.1323817999946186,,,,,0,3,3,8,1614.3685407999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.3533119999993,1614.3685407999947,1614.3685407999947,1614.3685407999947,1614.3685407999947,1614.3685407999947,1614.3685407999947,1618.1167593999999,['r'],1,[3.738877000003413],[None],1618.1175797999967,1618.1315364999973,1618.1315364999973,1618.1315364999973,1620.2660401999965,4,2.1323817999946186,4,2.1323817999946186,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,4,4,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[6.1347475000002305],[None],5,1.7296678999991855,,,,,0,4,4,21,1620.3007807999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.2792504999961,1620.3007807999966,1620.3007807999966,1620.3007807999966,1620.3007807999966,1620.3007807999966,1620.3007807999966,1626.4521179000003,['l'],1,[6.1347475000002305],[None],1626.453517599999,1626.4799532999969,1626.4799532999969,1626.4799532999969,1628.1994013000003,5,1.7296678999991855,5,1.7296678999991855,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
,,,5,5,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[15.089313600001333],[None],5,2.163853999998537,,,,,0,5,5,0,1628.2661078999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.2437779999964,1628.2661078999954,1628.2661078999954,1628.2661078999954,1628.2661078999954,1628.2661078999954,1628.2661078999954,1643.3669678000006,['l'],1,[15.089313600001333],[None],1643.3690889999998,1643.382007399996,1643.382007399996,1643.382007399996,1645.549105799997,5,2.163853999998537,5,2.163853999998537,,,,,,,,sub31_AB,001,2026-01-18_22h42.51.992,recognitionstage,,2025.1.1,60.04826679650116,2026-01-18 22h44.12.603084 +0530,
