path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013849200011463836,0.016321100003551692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016343299997970462,0.03310790000250563,0.03310790000250563,10.252396900003077,space,10.216057100013131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.252466100006131,10.267700099997455,10.267700099997455,19.11856699999771,space,8.836965700000292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
abrupt_videos\abrupt_22.mp4,34,0,44,44,0,,,,,,,,,,0,44,44,24,,,,,1570.248332499992,,,,,,,,,,,,,,,,,,,,,,,,1570.1947123999998,1570.248332499992,1570.248332499992,1604.9814532000164,1604.8305647000088,None,0,1,1604.966676800017,1604.9814532000164,1607.467882099998,1539.4151865000022,4.302298899972811,None,1607.467975800013,1607.4829608,1607.4829608,1633.9690952000092,space,26.48522219998995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,0,0,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['l'],1,[8.098668200022075],[None],5,6.597137600008864,,,,,0,0,0,36,1633.9974409000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.9888694999972,1633.9974409000133,1633.9974409000133,1633.9974409000133,1633.9974409000133,1633.9974409000133,1633.9974409000133,1642.1013335000025,['l'],1,[8.098668200022075],[None],1642.1025724000065,1642.130125900003,1642.130125900003,1642.130125900003,1648.7169845000026,5,6.597137600008864,5,6.597137600008864,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,1,1,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[10.050832199980505],[None],3,3.698747699992964,,,,,0,1,1,13,1648.7811655999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.7663040000189,1648.7811655999976,1648.7811655999976,1648.7811655999976,1648.7811655999976,1648.7811655999976,1648.7811655999976,1658.8339088000066,['r'],1,[10.050832199980505],[None],1658.8346209000156,1658.848443099996,1658.848443099996,1658.848443099996,1662.5493440999999,3,3.698747699992964,3,3.698747699992964,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,2,2,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],0,[21.3614341999928],[None],5,1.8484652000188362,,,,,0,2,2,3,1662.6146631000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.6078909000207,1662.6146631000156,1662.6146631000156,1662.6146631000156,1662.6146631000156,1662.6146631000156,1662.6146631000156,1683.9836861999938,['r'],0,[21.3614341999928],[None],1683.9848698000133,1683.998974599992,1683.998974599992,1683.998974599992,1685.849749200017,5,1.8484652000188362,5,1.8484652000188362,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,3,3,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[4.98727520002285],[None],3,1.6823061000031885,,,,,0,3,3,22,1685.8848230000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.8655999000184,1685.8848230000003,1685.8848230000003,1685.8848230000003,1685.8848230000003,1685.8848230000003,1685.8848230000003,1690.8836276000075,['l'],1,[4.98727520002285],[None],1690.8844321999932,1690.899013599992,1690.899013599992,1690.899013599992,1692.5831263000146,3,1.6823061000031885,3,1.6823061000031885,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,4,4,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['l'],1,[6.448439999978291],[None],4,1.6141217999975197,,,,,0,4,4,32,1692.6156967999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.5956073999987,1692.6156967999996,1692.6156967999996,1692.6156967999996,1692.6156967999996,1692.6156967999996,1692.6156967999996,1699.067882000003,['l'],1,[6.448439999978291],[None],1699.0687763000024,1699.081975500012,1699.081975500012,1699.081975500012,1700.7000487000041,4,1.6141217999975197,4,1.6141217999975197,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,5,5,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[3.532302300009178],[None],5,1.1983235999941826,,,,,0,5,5,31,1700.7317230000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.7119010000024,1700.7317230000044,1700.7317230000044,1700.7317230000044,1700.7317230000044,1700.7317230000044,1700.7317230000044,1704.2672010000097,['r'],1,[3.532302300009178],[None],1704.2681374000094,1704.2822865000053,1704.2822865000053,1704.2822865000053,1705.4836665000184,5,1.1983235999941826,5,1.1983235999941826,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,6,6,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[8.052930799982278],[None],5,1.646385400003055,,,,,0,6,6,20,1705.515171600011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.496580600011,1705.515171600011,1705.515171600011,1705.515171600011,1705.515171600011,1705.515171600011,1705.515171600011,1713.5686598000175,['l'],1,[8.052930799982278],[None],1713.5697696999996,1713.5817501000129,1713.5817501000129,1713.5817501000129,1715.2328416999953,5,1.646385400003055,5,1.646385400003055,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,7,7,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],0,[3.8930887000169605],[None],3,1.6636622999794781,,,,,0,7,7,7,1715.2829557000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.2712647000153,1715.2829557000077,1715.2829557000077,1715.2829557000077,1715.2829557000077,1715.2829557000077,1715.2829557000077,1719.1843564000155,['l'],0,[3.8930887000169605],[None],1719.185513000004,1719.1992274000077,1719.1992274000077,1719.1992274000077,1720.8663052000047,3,1.6636622999794781,3,1.6636622999794781,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,8,8,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['l'],1,[5.513610599999083],[None],5,1.4803984000172932,,,,,0,8,8,33,1720.8863444000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.8756716999924,1720.8863444000017,1720.8863444000017,1720.8863444000017,1720.8863444000017,1720.8863444000017,1720.8863444000017,1726.4015737000154,['l'],1,[5.513610599999083],[None],1726.402549499995,1726.4151142000046,1726.4151142000046,1726.4151142000046,1727.8995122000051,5,1.4803984000172932,5,1.4803984000172932,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,9,9,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[6.683036100002937],[None],4,1.0467280000157189,,,,,0,9,9,6,1727.9490239000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.9412658000074,1727.9490239000006,1727.9490239000006,1727.9490239000006,1727.9490239000006,1727.9490239000006,1727.9490239000006,1734.6351585999946,['l'],1,[6.683036100002937],[None],1734.6365827000118,1734.6484463000088,1734.6484463000088,1734.6484463000088,1735.6989694999938,4,1.0467280000157189,4,1.0467280000157189,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,10,10,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],1,[4.240162000001874],[None],4,1.3312073999841232,,,,,0,10,10,37,1735.719863300008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.707997999998,1735.719863300008,1735.719863300008,1735.719863300008,1735.719863300008,1735.719863300008,1735.719863300008,1739.9672103000048,['l'],1,[4.240162000001874],[None],1739.9681072999956,1739.9822991999972,1739.9822991999972,1739.9822991999972,1741.3160942000104,4,1.3312073999841232,4,1.3312073999841232,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,11,11,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[2.9315988999733236],[None],5,1.4798110999981873,,,,,0,11,11,23,1741.3485171000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.328405600012,1741.3485171000066,1741.3485171000066,1741.3485171000066,1741.3485171000066,1741.3485171000066,1741.3485171000066,1744.2851598999987,['r'],1,[2.9315988999733236],[None],1744.2866828000115,1744.299055600015,1744.299055600015,1744.299055600015,1745.783133399993,5,1.4798110999981873,5,1.4798110999981873,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,12,12,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],0,[9.399315799993929],[None],2,2.8131098999874666,,,,,0,12,12,19,1745.800789800007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.7907465000171,1745.800789800007,1745.800789800007,1745.800789800007,1745.800789800007,1745.800789800007,1745.800789800007,1755.201924699999,['l'],0,[9.399315799993929],[None],1755.2030348000117,1755.2151595000178,1755.2151595000178,1755.2151595000178,1758.033555800008,2,2.8131098999874666,2,2.8131098999874666,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,13,13,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],0,[5.327121800015448],[None],3,2.5464904999826103,,,,,0,13,13,24,1758.0649440000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.0444455000106,1758.0649440000125,1758.0649440000125,1758.0649440000125,1758.0649440000125,1758.0649440000125,1758.0649440000125,1763.4011038000172,['l'],0,[5.327121800015448],[None],1763.4034673999995,1763.4156017999921,1763.4156017999921,1763.4156017999921,1765.9664145999996,3,2.5464904999826103,3,2.5464904999826103,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,14,14,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[3.967660900001647],[None],5,1.2655421000090428,,,,,0,14,14,5,1766.032317300007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.0112226000056,1766.032317300007,1766.032317300007,1766.032317300007,1766.032317300007,1766.032317300007,1766.032317300007,1770.0171775000053,['r'],1,[3.967660900001647],[None],1770.0179550000175,1770.0318461999996,1770.0318461999996,1770.0318461999996,1771.2990024000173,5,1.2655421000090428,5,1.2655421000090428,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,15,15,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[11.383327599993208],[None],1,2.248290100018494,,,,,0,15,15,29,1771.3205957000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.3087809999997,1771.3205957000027,1771.3205957000027,1771.3205957000027,1771.3205957000027,1771.3205957000027,1771.3205957000027,1782.7168900000106,['l'],1,[11.383327599993208],[None],1782.7179783000029,1782.7324599999993,1782.7324599999993,1782.7324599999993,1784.9827095000073,1,2.248290100018494,1,2.248290100018494,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,16,16,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[5.63144420000026],[None],4,0.830948700022418,,,,,0,16,16,39,1785.0005017000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.9899238999933,1785.0005017000076,1785.0005017000076,1785.0005017000076,1785.0005017000076,1785.0005017000076,1785.0005017000076,1790.634809900017,['r'],1,[5.63144420000026],[None],1790.635754500021,1790.6490709999925,1790.6490709999925,1790.6490709999925,1791.483235199994,4,0.830948700022418,4,0.830948700022418,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
,,,17,17,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],0,[5.94024499997613],[None],2,1.4975307999993674,,,,,0,17,17,16,1791.515738200018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.5066970000044,1791.515738200018,1791.515738200018,1791.515738200018,1791.515738200018,1791.515738200018,1791.515738200018,1797.4681603000208,['l'],0,[5.94024499997613],[None],1797.4692610000202,1797.4818588000198,1797.4818588000198,1797.4818588000198,1798.982387600001,2,1.4975307999993674,2,1.4975307999993674,,,,,,,,sub148_AB,001,2026-02-03_10h29.36.909,recognitionstage,,2025.1.1,59.89763494339995,2026-02-03 10h30.29.213324 +0530,
