path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0141684999998688,0.01654229999985546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016565300000365824,0.03328490000058082,0.03328490000058082,8.451471800000945,space,8.405733400000827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.451552800001082,8.467336200001228,8.467336200001228,18.417286900001272,space,9.939714100000856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
abrupt_videos\abrupt_20.mp4,35,0,44,44,0,,,,,,,,,,0,44,44,22,,,,,1506.4485638000006,,,,,,,,,,,,,,,,,,,,,,,,1506.3964663000006,1506.4485638000006,1506.4485638000006,1542.5813593000003,1542.4315664000005,None,0,1,1542.5667527000005,1542.5813593000003,1545.0681227000005,1473.7319630000002,1.6926507000007405,None,1545.068216400001,1545.0833786000003,1545.0833786000003,1568.0339860000004,space,22.94743770000059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,0,0,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[8.846108300000196],[None],5,3.8967510999991646,,,,,0,0,0,25,1568.0649285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.0570168000013,1568.0649285,1568.0649285,1568.0649285,1568.0649285,1568.0649285,1568.0649285,1576.9187540000003,['r'],1,[8.846108300000196],[None],1576.9199019000007,1576.9469393,1576.9469393,1576.9469393,1580.8335575,5,3.8967510999991646,5,3.8967510999991646,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,1,1,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[4.478355999999621],[None],5,1.8000200000005862,,,,,0,1,1,36,1580.8641703000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.8504821000006,1580.8641703000012,1580.8641703000012,1580.8641703000012,1580.8641703000012,1580.8641703000012,1580.8641703000012,1585.351012000001,['r'],1,[4.478355999999621],[None],1585.3519839,1585.3652143,1585.3652143,1585.3652143,1587.1661823000013,5,1.8000200000005862,5,1.8000200000005862,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,2,2,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[2.7583825000001525],[None],5,1.413696699999491,,,,,0,2,2,30,1587.1842318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.1742574,1587.1842318,1587.1842318,1587.1842318,1587.1842318,1587.1842318,1587.1842318,1589.9517195000008,['r'],1,[2.7583825000001525],[None],1589.9526306000007,1589.9653029,1589.9653029,1589.9653029,1591.3835548000006,5,1.413696699999491,5,1.413696699999491,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,3,3,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[3.5355231999983516],[None],5,1.3300244999991264,,,,,0,3,3,23,1591.4153912000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.3967399000012,1591.4153912000002,1591.4153912000002,1591.4153912000002,1591.4153912000002,1591.4153912000002,1591.4153912000002,1594.9519299000003,['l'],1,[3.5355231999983516],[None],1594.9530818000003,1594.9657590000006,1594.9657590000006,1594.9657590000006,1596.3001174,5,1.3300244999991264,5,1.3300244999991264,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,4,4,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[2.5127277999999933],[None],5,1.1139605999997002,,,,,0,4,4,15,1596.3499635000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.3407457000012,1596.3499635000007,1596.3499635000007,1596.3499635000007,1596.3499635000007,1596.3499635000007,1596.3499635000007,1598.8681555000003,['r'],1,[2.5127277999999933],[None],1598.8693519000008,1598.8819325000004,1598.8819325000004,1598.8819325000004,1600.000067500001,5,1.1139605999997002,5,1.1139605999997002,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
,,,5,5,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[3.686851200000092],[None],5,1.2150093999989622,,,,,0,5,5,20,1600.0476327000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0285086000004,1600.0476327000015,1600.0476327000015,1600.0476327000015,1600.0476327000015,1600.0476327000015,1600.0476327000015,1603.7504863000013,['l'],1,[3.686851200000092],[None],1603.7517150000003,1603.7656637,1603.7656637,1603.7656637,1604.9832586000011,5,1.2150093999989622,5,1.2150093999989622,,,,,,sub121_AB,001,2026-02-01_16h35.16.638,recognitionstage,,2025.1.1,60.12256586274679,2026-02-01 16h35.52.345034 +0530,
