path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01749539999946137,0.019955100000515813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019976699999460834,0.03692770000088785,0.03692770000088785,8.371677600000112,space,8.325070400000186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.371719900000244,8.387588400000823,8.387588400000823,28.139408999999432,space,19.750412200000937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
abrupt_videos\abrupt_25.mp4,41,0,44,44,0,,,,,,,,,,0,44,44,27,,,,,1491.2354317000008,,,,,,,,,,,,,,,,,,,,,,,,1491.1856454000008,1491.2354317000008,1491.2354317000008,1533.2674308999995,1533.1238876999996,None,0,1,1533.2597010999998,1533.2674308999995,1535.7537219000005,1535.7697540999998,0.8280114000008325,None,1535.7537833999995,1535.7697540999998,1535.7697540999998,1559.1362740000004,space,23.35962180000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,0,0,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['r'],1,[6.743957900000169],[None],4,8.081890900000872,,,,,0,0,0,14,1559.201372900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.1916478000003,1559.201372900001,1559.201372900001,1559.201372900001,1559.201372900001,1559.201372900001,1559.201372900001,1565.9540287,['r'],1,[6.743957900000169],[None],1565.954898,1565.983721300001,1565.983721300001,1565.983721300001,1574.0530994,4,8.081890900000872,4,8.081890900000872,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,1,1,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[6.730664100001377],[None],4,2.1809821000006195,,,,,0,1,1,9,1574.1348768999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.1148262999995,1574.1348768999997,1574.1348768999997,1574.1348768999997,1574.1348768999997,1574.1348768999997,1574.1348768999997,1580.8714641000006,['l'],1,[6.730664100001377],[None],1580.8724961000007,1580.8858101999995,1580.8858101999995,1580.8858101999995,1583.0696064000003,4,2.1809821000006195,4,2.1809821000006195,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,2,2,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['r'],1,[3.814410200000566],[None],4,1.3981242999998358,,,,,0,2,2,7,1583.1230388000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.1059633000004,1583.1230388000004,1583.1230388000004,1583.1230388000004,1583.1230388000004,1583.1230388000004,1583.1230388000004,1586.9378894000001,['r'],1,[3.814410200000566],[None],1586.9386642000009,1586.9521894000009,1586.9521894000009,1586.9521894000009,1588.3525914000002,4,1.3981242999998358,4,1.3981242999998358,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,3,3,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[4.763499899998351],[None],5,1.6154187000011007,,,,,0,3,3,8,1588.4057374000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.3885264,1588.4057374000004,1588.4057374000004,1588.4057374000004,1588.4057374000004,1588.4057374000004,1588.4057374000004,1593.1708142000007,['l'],1,[4.763499899998351],[None],1593.1715390999998,1593.1857574000005,1593.1857574000005,1593.1857574000005,1594.8033255999999,5,1.6154187000011007,5,1.6154187000011007,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,4,4,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[4.593486899999334],[None],5,2.6987181000004057,,,,,0,4,4,6,1594.8719882000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.848933700001,1594.8719882000005,1594.8719882000005,1594.8719882000005,1594.8719882000005,1594.8719882000005,1594.8719882000005,1599.4704801000007,['l'],1,[4.593486899999334],[None],1599.4713859000003,1599.4861588000003,1599.4861588000003,1599.4861588000003,1602.1864480999993,5,2.6987181000004057,5,2.6987181000004057,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,5,5,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[6.698815300000206],[None],3,1.8649511999992683,,,,,0,5,5,4,1602.2385147999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.2154066000003,1602.2385147999994,1602.2385147999994,1602.2385147999994,1602.2385147999994,1602.2385147999994,1602.2385147999994,1608.9544399999995,['r'],1,[6.698815300000206],[None],1608.9553293000008,1608.9692778000008,1608.9692778000008,1608.9692778000008,1610.8361464000009,3,1.8649511999992683,3,1.8649511999992683,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,6,6,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],1,[5.218711599998642],[None],3,1.465084299999944,,,,,0,6,6,35,1610.8706192999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.8480729000003,1610.8706192999998,1610.8706192999998,1610.8706192999998,1610.8706192999998,1610.8706192999998,1610.8706192999998,1616.1039038,['l'],1,[5.218711599998642],[None],1616.1049951000005,1616.1194722,1616.1194722,1616.1194722,1617.5868394000008,3,1.465084299999944,3,1.465084299999944,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,7,7,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[4.021252800001093],[None],5,1.6489569999994274,,,,,0,7,7,34,1617.6040286999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.5946072000006,1617.6040286999996,1617.6040286999996,1617.6040286999996,1617.6040286999996,1617.6040286999996,1617.6040286999996,1621.6368335000006,['r'],1,[4.021252800001093],[None],1621.6377014999998,1621.6526128000005,1621.6526128000005,1621.6526128000005,1623.3030882000003,5,1.6489569999994274,5,1.6489569999994274,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,8,8,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[7.720201199999792],[None],2,1.8977957999995851,,,,,0,8,8,12,1623.3531581999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.3372995000009,1623.3531581999996,1623.3531581999996,1623.3531581999996,1623.3531581999996,1623.3531581999996,1623.3531581999996,1631.0875410999997,['l'],1,[7.720201199999792],[None],1631.0884428000008,1631.1025288,1631.1025288,1631.1025288,1633.0034840999997,2,1.8977957999995851,2,1.8977957999995851,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,9,9,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[7.609103000000687],[None],5,1.6988756000009744,,,,,0,9,9,0,1633.0723801000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.0498122000008,1633.0723801000004,1633.0723801000004,1633.0723801000004,1633.0723801000004,1633.0723801000004,1633.0723801000004,1640.6880266999997,['l'],1,[7.609103000000687],[None],1640.6888896,1640.7020580000008,1640.7020580000008,1640.7020580000008,1642.4030858999995,5,1.6988756000009744,5,1.6988756000009744,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,10,10,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[5.929141799999343],[None],4,1.2660003999990295,,,,,0,10,10,29,1642.4240866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.4116995000004,1642.4240866,1642.4240866,1642.4240866,1642.4240866,1642.4240866,1642.4240866,1648.353688000001,['l'],1,[5.929141799999343],[None],1648.3542288000008,1648.3689305999997,1648.3689305999997,1648.3689305999997,1649.6365834999997,4,1.2660003999990295,4,1.2660003999990295,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,11,11,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[9.491120099999534],[None],4,1.3474879000004876,,,,,0,11,11,30,1649.6542924999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.645138400001,1649.6542924999994,1649.6542924999994,1649.6542924999994,1649.6542924999994,1649.6542924999994,1649.6542924999994,1659.1548103999994,['l'],1,[9.491120099999534],[None],1659.1560081000007,1659.1837904999993,1659.1837904999993,1659.1837904999993,1660.5193964999999,4,1.3474879000004876,4,1.3474879000004876,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,12,12,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[5.09724339999957],[None],5,1.3157412999989901,,,,,0,12,12,20,1660.5520687000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.5311141000002,1660.5520687000007,1660.5520687000007,1660.5520687000007,1660.5520687000007,1660.5520687000007,1660.5520687000007,1665.6546024,['l'],1,[5.09724339999957],[None],1665.6559684999993,1665.6692574999997,1665.6692574999997,1665.6692574999997,1666.9864555999993,5,1.3157412999989901,5,1.3157412999989901,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
,,,13,13,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['l'],1,[3.726179900000716],[None],5,0.7959747999993851,,,,,0,13,13,21,1667.0192814000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0011606000007,1667.0192814000002,1667.0192814000002,1667.0192814000002,1667.0192814000002,1667.0192814000002,1667.0192814000002,1670.7556205,['l'],1,[3.726179900000716],[None],1670.7571535000006,1670.7844163000009,1670.7844163000009,1670.7844163000009,1671.5700342,5,0.7959747999993851,5,0.7959747999993851,,,,,,sub122_AB,001,2026-02-01_17h07.40.396,recognitionstage,,2025.1.1,60.398181048530176,2026-02-01 17h08.26.760291 +0530,
