path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,6,6,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],1,[9.331090199993923],[None],5,2.3150711999915075,,,,,0,6,6,7,1630.795071600005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.7837272000033,1630.795071600005,1630.795071600005,1630.795071600005,1630.795071600005,1630.795071600005,1630.795071600005,1640.129805100005,['l'],1,[9.331090199993923],[None],1640.1308223000087,1640.144836499996,1640.144836499996,1640.144836499996,1642.4621740000148,5,2.3150711999915075,5,2.3150711999915075,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,7,7,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['r'],1,[3.1713316999957897],[None],5,2.0647402000031434,,,,,0,7,7,30,1642.4826571000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.4713342000032,1642.4826571000158,1642.4826571000158,1642.4826571000158,1642.4826571000158,1642.4826571000158,1642.4826571000158,1645.6630956000008,['r'],1,[3.1713316999957897],[None],1645.6640823000052,1645.6781581999967,1645.6781581999967,1645.6781581999967,1647.7456469000026,5,2.0647402000031434,5,2.0647402000031434,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,8,8,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[5.3630949999787845],[None],5,1.8476681000029203,,,,,0,8,8,5,1647.7950277999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.7878325000056,1647.7950277999917,1647.7950277999917,1647.7950277999917,1647.7950277999917,1647.7950277999917,1647.7950277999917,1653.163931499992,['r'],1,[5.3630949999787845],[None],1653.1653747000091,1653.1781404000067,1653.1781404000067,1653.1781404000067,1655.0286617999955,5,1.8476681000029203,5,1.8476681000029203,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,9,9,0,9,frames\Vid9_EM_T.png,frames\Vid9_L.png,['l'],1,[5.884488799987594],[None],3,1.8640281000116374,,,,,0,9,9,8,1655.0814471000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.0672144000127,1655.0814471000049,1655.0814471000049,1655.0814471000049,1655.0814471000049,1655.0814471000049,1655.0814471000049,1660.9804797999968,['l'],1,[5.884488799987594],[None],1660.9813036000123,1660.99532300001,1660.99532300001,1660.99532300001,1662.8621619000041,3,1.8640281000116374,3,1.8640281000116374,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,10,10,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[4.0519879999919794],[None],5,1.9484064999851398,,,,,0,10,10,38,1662.8820052999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.8705363000045,1662.8820052999945,1662.8820052999945,1662.8820052999945,1662.8820052999945,1662.8820052999945,1662.8820052999945,1666.9463778999925,['l'],1,[4.0519879999919794],[None],1666.9474076000042,1666.9615660000127,1666.9615660000127,1666.9615660000127,1668.9123173000116,5,1.9484064999851398,5,1.9484064999851398,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,11,11,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[4.619835799996508],[None],5,2.032327599998098,,,,,0,11,11,13,1668.978177300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.9573524000007,1668.978177300014,1668.978177300014,1668.978177300014,1668.978177300014,1668.978177300014,1668.978177300014,1673.612628200004,['l'],1,[4.619835799996508],[None],1673.6135005000106,1673.628620500007,1673.628620500007,1673.628620500007,1675.6626122000162,5,2.032327599998098,5,2.032327599998098,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,12,12,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['l'],1,[3.6848131000006106],[None],5,1.498046799999429,,,,,0,12,12,31,1675.6971230999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.6746513000107,1675.6971230999916,1675.6971230999916,1675.6971230999916,1675.6971230999916,1675.6971230999916,1675.6971230999916,1679.3965084000083,['l'],1,[3.6848131000006106],[None],1679.3975814000005,1679.411776199995,1679.411776199995,1679.411776199995,1680.9124899000162,5,1.498046799999429,5,1.498046799999429,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,13,13,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],1,[6.875521400012076],[None],5,1.497465699998429,,,,,0,13,13,0,1680.9786050000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.9591381000064,1680.9786050000112,1680.9786050000112,1680.9786050000112,1680.9786050000112,1680.9786050000112,1680.9786050000112,1687.8640559999913,['r'],1,[6.875521400012076],[None],1687.865253099997,1687.8778997999907,1687.8778997999907,1687.8778997999907,1689.3786918999976,5,1.497465699998429,5,1.497465699998429,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,14,14,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[3.174560500017833],[None],5,1.1639482000027783,,,,,0,14,14,10,1689.4315871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.4206919000135,1689.4315871,1689.4315871,1689.4315871,1689.4315871,1689.4315871,1689.4315871,1692.6138335000142,['r'],1,[3.174560500017833],[None],1692.6148474999936,1692.6428601999942,1692.6428601999942,1692.6428601999942,1693.7957072000136,5,1.1639482000027783,5,1.1639482000027783,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,15,15,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[5.430567499977769],[None],5,0.9814575999916997,,,,,0,15,15,26,1693.8154775000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.8049070000125,1693.8154775000003,1693.8154775000003,1693.8154775000003,1693.8154775000003,1693.8154775000003,1693.8154775000003,1699.2639177000092,['r'],1,[5.430567499977769],[None],1699.2650980000035,1699.2780231999932,1699.2780231999932,1699.2780231999932,1700.2617933000147,5,0.9814575999916997,5,0.9814575999916997,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,16,16,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['r'],1,[2.119772500009276],[None],5,0.7796396000194363,,,,,0,16,16,25,1700.2943940999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.2762984000146,1700.2943940999976,1700.2943940999976,1700.2943940999976,1700.2943940999976,1700.2943940999976,1700.2943940999976,1702.4151839000115,['r'],1,[2.119772500009276],[None],1702.416719300003,1702.4430932000105,1702.4430932000105,1702.4430932000105,1703.2121380000026,5,0.7796396000194363,5,0.7796396000194363,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,17,17,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['r'],1,[3.5675762000028044],[None],5,0.6316214999824297,,,,,0,17,17,39,1703.2303310999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.2208110000065,1703.2303310999996,1703.2303310999996,1703.2303310999996,1703.2303310999996,1703.2303310999996,1703.2303310999996,1706.8128676000051,['r'],1,[3.5675762000028044],[None],1706.8138637999946,1706.8281750000024,1706.8281750000024,1706.8281750000024,1707.4620831999928,5,0.6316214999824297,5,0.6316214999824297,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,18,18,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[3.461352700018324],[None],5,0.7642356000142172,,,,,0,18,18,14,1707.5286572000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.5087149000028,1707.5286572000186,1707.5286572000186,1707.5286572000186,1707.5286572000186,1707.5286572000186,1707.5286572000186,1710.9965621000156,['l'],1,[3.461352700018324],[None],1710.9979272999917,1711.0113918000134,1711.0113918000134,1711.0113918000134,1711.7787429000018,5,0.7642356000142172,5,0.7642356000142172,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,19,19,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[4.406966900016414],[None],3,1.0808438000094611,,,,,0,19,19,34,1711.7990238000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.7861427000025,1711.7990238000057,1711.7990238000057,1711.7990238000057,1711.7990238000057,1711.7990238000057,1711.7990238000057,1716.213563600002,['l'],1,[4.406966900016414],[None],1716.2145219999948,1716.2278140000126,1716.2278140000126,1716.2278140000126,1717.3120705000183,3,1.0808438000094611,3,1.0808438000094611,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,20,20,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],0,[5.5404730000009295],[None],2,1.3471360999974422,,,,,0,20,20,24,1717.3295606000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.3214765000157,1717.3295606000174,1717.3295606000174,1717.3295606000174,1717.3295606000174,1717.3295606000174,1717.3295606000174,1722.8805877999985,['r'],0,[5.5404730000009295],[None],1722.8815728999907,1722.8943196000182,1722.8943196000182,1722.8943196000182,1724.245277500013,2,1.3471360999974422,2,1.3471360999974422,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,21,21,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],1,[7.3437662000069395],[None],2,0.8315169000125024,,,,,0,21,21,16,1724.2782515000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.2692825999984,1724.2782515000144,1724.2782515000144,1724.2782515000144,1724.2782515000144,1724.2782515000144,1724.2782515000144,1731.6301679000026,['l'],1,[7.3437662000069395],[None],1731.6310702000046,1731.6444648000179,1731.6444648000179,1731.6444648000179,1732.4788421000121,2,0.8315169000125024,2,0.8315169000125024,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,22,22,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[2.5397061000112444],[None],5,1.1486710000026505,,,,,0,22,22,1,1732.5303008999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.5169678000093,1732.5303008999908,1732.5303008999908,1732.5303008999908,1732.5303008999908,1732.5303008999908,1732.5303008999908,1735.0801748000085,['l'],1,[2.5397061000112444],[None],1735.0809942999913,1735.0944324000156,1735.0944324000156,1735.0944324000156,1736.2454215000034,5,1.1486710000026505,5,1.1486710000026505,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,23,23,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],0,[2.916210499999579],[None],3,1.130667400022503,,,,,0,23,23,2,1736.298199700017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.286632800009,1736.298199700017,1736.298199700017,1736.298199700017,1736.298199700017,1736.298199700017,1736.298199700017,1739.2304445999907,['l'],0,[2.916210499999579],[None],1739.2314027000102,1739.2447859999957,1739.2447859999957,1739.2447859999957,1740.3789828000008,3,1.130667400022503,3,1.130667400022503,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,24,24,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['l'],1,[3.0952000000106636],[None],5,1.0495184999890625,,,,,0,24,24,32,1740.3988397000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.3882556000026,1740.3988397000066,1740.3988397000066,1740.3988397000066,1740.3988397000066,1740.3988397000066,1740.3988397000066,1743.4962665000057,['l'],1,[3.0952000000106636],[None],1743.4971391000145,1743.5114138000063,1743.5114138000063,1743.5114138000063,1744.5617178000102,5,1.0495184999890625,5,1.0495184999890625,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,25,25,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['l'],1,[3.4983781999908388],[None],5,1.0139404000074137,,,,,0,25,25,3,1744.611725900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.604524800001,1744.611725900002,1744.611725900002,1744.611725900002,1744.611725900002,1744.611725900002,1744.611725900002,1748.1139010000043,['l'],1,[3.4983781999908388],[None],1748.115122999996,1748.1284519000037,1748.1284519000037,1748.1284519000037,1749.1450650000188,5,1.0139404000074137,5,1.0139404000074137,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,26,26,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['r'],1,[4.047925199993188],[None],4,1.0146313000004739,,,,,0,26,26,9,1749.1981169999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.187024200015,1749.1981169999926,1749.1981169999926,1749.1981169999926,1749.1981169999926,1749.1981169999926,1749.1981169999926,1753.247418999992,['r'],1,[4.047925199993188],[None],1753.2484004000144,1753.2614835000131,1753.2614835000131,1753.2614835000131,1754.2787992999947,4,1.0146313000004739,4,1.0146313000004739,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,27,27,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],1,[2.6663020999985747],[None],5,1.0981337999983225,,,,,0,27,27,37,1754.2996478000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.2883932999976,1754.2996478000132,1754.2996478000132,1754.2996478000132,1754.2996478000132,1754.2996478000132,1754.2996478000132,1756.9801618999918,['l'],1,[2.6663020999985747],[None],1756.981088600005,1756.9944351000013,1756.9944351000013,1756.9944351000013,1758.0949706000101,5,1.0981337999983225,5,1.0981337999983225,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,28,28,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['r'],1,[3.2130342999880668],[None],5,1.013677100010682,,,,,0,28,28,4,1758.1450066000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.1230074999912,1758.1450066000107,1758.1450066000107,1758.1450066000107,1758.1450066000107,1758.1450066000107,1758.1450066000107,1761.3640432000102,['r'],1,[3.2130342999880668],[None],1761.3650573999912,1761.377774499997,1761.377774499997,1761.377774499997,1762.3952768000017,5,1.013677100010682,5,1.013677100010682,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,29,29,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['l'],1,[4.591336500016041],[None],5,1.0298962999950163,,,,,0,29,29,33,1762.414845899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.4041182000074,1762.414845899999,1762.414845899999,1762.414845899999,1762.414845899999,1762.414845899999,1762.414845899999,1767.0138540999906,['l'],1,[4.591336500016041],[None],1767.0154443999927,1767.0283204000152,1767.0283204000152,1767.0283204000152,1768.061960299994,5,1.0298962999950163,5,1.0298962999950163,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,30,30,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[4.03820540002198],[None],3,0.9456170999910682,,,,,0,30,30,15,1768.1117448000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.100978500006,1768.1117448000005,1768.1117448000005,1768.1117448000005,1768.1117448000005,1768.1117448000005,1768.1117448000005,1772.164850400004,['r'],1,[4.03820540002198],[None],1772.1663436999952,1772.1776830000163,1772.1776830000163,1772.1776830000163,1773.1287653000036,3,0.9456170999910682,3,0.9456170999910682,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
,,,31,31,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[7.000814800005173],[None],2,2.4656107000191696,,,,,0,31,31,29,1773.1491131999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.137600999995,1773.1491131999937,1773.1491131999937,1773.1491131999937,1773.1491131999937,1773.1491131999937,1773.1491131999937,1780.1632125000178,['l'],1,[7.000814800005173],[None],1780.1641677000152,1780.1778454000014,1780.1778454000014,1780.1778454000014,1782.6450035000162,2,2.4656107000191696,2,2.4656107000191696,,,,,,sub83_NB,001,2026-01-28_22h02.58.114,recognitionstage,,2025.1.1,59.92114377773973,2026-01-28 22h03.41.762629 +0530,
