path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.006532300001708791,0.009095600005821325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009116500004893169,0.02529550000326708,0.02529550000326708,12.51130959999864,space,12.471462300003623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.511399199996958,12.527714600000763,12.527714600000763,25.27524319999793,space,12.744847900001332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
abrupt_videos\abrupt_12.mp4,47,0,44,44,0,,,,,,,,,,0,44,44,13,,,,,1492.524306300009,,,,,,,,,,,,,,,,,,,,,,,,1492.4721589999972,1492.524306300009,1492.524306300009,1540.189237300001,1540.0427071000013,None,0,1,1540.1784542000096,1540.189237300001,1542.6757099000097,1542.691591499999,1.5427007999969646,None,1542.6757785000082,1542.691591499999,1542.691591499999,1574.411002000008,space,31.709061899993685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,0,0,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['l'],1,[7.855127500006347],[None],4,9.68119139999908,,,,,0,0,0,33,1574.4728423000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.4512574999972,1574.4728423000051,1574.4728423000051,1574.4728423000051,1574.4728423000051,1574.4728423000051,1574.4728423000051,1582.3428953999974,['l'],1,[7.855127500006347],[None],1582.3441579000064,1582.372765799999,1582.372765799999,1582.372765799999,1592.0416308999993,4,9.68119139999908,4,9.68119139999908,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,1,1,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['l'],1,[6.870200399993337],[None],4,1.596849999987171,,,,,0,1,1,37,1592.089847299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0706617999967,1592.089847299998,1592.089847299998,1592.089847299998,1592.089847299998,1592.089847299998,1592.089847299998,1598.9772959999973,['l'],1,[6.870200399993337],[None],1598.9784317000012,1598.9907242000045,1598.9907242000045,1598.9907242000045,1600.5915611000091,4,1.596849999987171,4,1.596849999987171,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,2,2,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[3.686034700003802],[None],4,1.584230699998443,,,,,0,2,2,10,1600.6579944999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.6482201000035,1600.6579944999976,1600.6579944999976,1600.6579944999976,1600.6579944999976,1600.6579944999976,1600.6579944999976,1604.3582739999983,['r'],1,[3.686034700003802],[None],1604.3588758999977,1604.3745389000105,1604.3745389000105,1604.3745389000105,1605.958053800001,4,1.584230699998443,4,1.584230699998443,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,3,3,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['l'],1,[5.393751099996734],[None],4,1.382268200002727,,,,,0,3,3,38,1606.0061864000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.9947223000054,1606.0061864000018,1606.0061864000018,1606.0061864000018,1606.0061864000018,1606.0061864000018,1606.0061864000018,1611.408936500011,['l'],1,[5.393751099996734],[None],1611.4097662999993,1611.4243953999976,1611.4243953999976,1611.4243953999976,1612.8084731999988,4,1.382268200002727,4,1.382268200002727,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,4,4,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[3.383350400006748],[None],4,1.0136698999995133,,,,,0,4,4,18,1612.8407949000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.8330818999966,1612.8407949000102,1612.8407949000102,1612.8407949000102,1612.8407949000102,1612.8407949000102,1612.8407949000102,1616.227629000001,['l'],1,[3.383350400006748],[None],1616.2289851000096,1616.25586450001,1616.25586450001,1616.25586450001,1617.2580665999994,4,1.0136698999995133,4,1.0136698999995133,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
,,,5,5,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[2.9410405999951763],[None],4,1.4299753999948734,,,,,0,5,5,39,1617.2909107000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.2787998999993,1617.2909107000014,1617.2909107000014,1617.2909107000014,1617.2909107000014,1617.2909107000014,1617.2909107000014,1620.2440771999973,['l'],1,[2.9410405999951763],[None],1620.2454429000063,1620.257260600003,1620.257260600003,1620.257260600003,1621.691797300009,4,1.4299753999948734,4,1.4299753999948734,,,,,,,,sub127_AB,001,2026-02-02_10h31.50.864,recognitionstage,,2025.1.1,60.218762722017004,2026-02-02 10h32.27.695860 +0530,
