path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0060612999950535595,0.00986890000058338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009891399997286499,0.024361099989619106,0.024361099989619106,6.242498999985401,space,6.2061924999870826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24255580001045,6.258678699989105,6.258678699989105,14.409485299984226,space,8.148119999998016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
Trimmed_videos/natural_9.mp4,20,0,44,44,0,,,,,,,,,,0,44,44,10,,,,,1517.957364300004,,,,,,,,,,,,,,,,,,,,,,,,1517.9051426000078,1517.957364300004,1517.957364300004,1538.3905440999952,1538.2434370999981,None,0,1,1538.3783440999978,1538.3905440999952,1540.8769870999968,1540.892435799993,1.1677370999823324,None,1540.8770808999834,1540.892435799993,1540.892435799993,1554.0922382999852,space,13.186230500024976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,0,0,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[5.563922500004992],[None],5,7.047912800015183,,,,,0,0,0,39,1554.1228124999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.1106519000023,1554.1228124999907,1554.1228124999907,1554.1228124999907,1554.1228124999907,1554.1228124999907,1554.1228124999907,1559.693406699982,['l'],1,[5.563922500004992],[None],1559.6946225999855,1559.7226668999938,1559.7226668999938,1559.7226668999938,1566.7587716999988,5,7.047912800015183,5,7.047912800015183,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,1,1,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[7.4728211000037845],[None],4,1.8984081000089645,,,,,0,1,1,29,1566.7897905999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.7721612000023,1566.7897905999853,1566.7897905999853,1566.7897905999853,1566.7897905999853,1566.7897905999853,1566.7897905999853,1574.2763364999846,['l'],1,[7.4728211000037845],[None],1574.277122600004,1574.291422899987,1574.291422899987,1574.291422899987,1576.1920051999914,4,1.8984081000089645,4,1.8984081000089645,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,2,2,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],0,[9.046394900011364],[None],2,2.2488322999852244,,,,,0,2,2,18,1576.2243179999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.2040216999885,1576.2243179999932,1576.2243179999932,1576.2243179999932,1576.2243179999932,1576.2243179999932,1576.2243179999932,1585.2760840999836,['l'],0,[9.046394900011364],[None],1585.2770938999893,1585.2907574999845,1585.2907574999845,1585.2907574999845,1587.5419080999854,2,2.2488322999852244,2,2.2488322999852244,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,3,3,0,10,frames\Vid10_BB_T.png,frames\Vid10_L.png,['l'],1,[4.198493300005794],[None],4,1.630813499999931,,,,,0,3,3,9,1587.592208999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.5843460999895,1587.592208999995,1587.592208999995,1587.592208999995,1587.592208999995,1587.592208999995,1587.592208999995,1591.7931334000023,['l'],1,[4.198493300005794],[None],1591.7940922999987,1591.8077416000015,1591.8077416000015,1591.8077416000015,1593.4417055000085,4,1.630813499999931,4,1.630813499999931,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,4,4,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['r'],1,[4.9335563000058755],[None],5,2.198518899996998,,,,,0,4,4,34,1593.4731130999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.4638888000045,1593.4731130999862,1593.4731130999862,1593.4731130999862,1593.4731130999862,1593.4731130999862,1593.4731130999862,1598.4092850000015,['r'],1,[4.9335563000058755],[None],1598.4101105000009,1598.424502799986,1598.424502799986,1598.424502799986,1600.6255850000016,5,2.198518899996998,5,2.198518899996998,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
,,,5,5,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['r'],1,[4.002331999974558],[None],5,0.9810551000118721,,,,,0,5,5,5,1600.6923349999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.6691467000055,1600.6923349999997,1600.6923349999997,1600.6923349999997,1600.6923349999997,1600.6923349999997,1600.6923349999997,1604.709844500001,['r'],1,[4.002331999974558],[None],1604.7105998999905,1604.724106699985,1604.724106699985,1604.724106699985,1605.708412899985,5,0.9810551000118721,5,0.9810551000118721,,,,,,sub41_NB,001,2026-01-20_10h31.13.894,recognitionstage,,2025.1.1,59.81734177053242,2026-01-20 10h33.03.088543 +0530,
