path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.006534800020745024,0.009012000024085864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009034100017743185,0.02541390000260435,0.02541390000260435,15.42763640001067,space,15.390879400016274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.427697100007208,15.44248840000364,15.44248840000364,28.27577310000197,space,12.821504400024423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
Trimmed_videos/natural_15.mp4,28,0,44,44,0,,,,,,,,,,0,44,44,16,,,,,1540.4418850000075,,,,,,,,,,,,,,,,,,,,,,,,1540.3921487000189,1540.4418850000075,1540.4418850000075,1569.2076514000073,1569.0626093000174,None,0,1,1569.198702900001,1569.2076514000073,1571.694284600002,1571.7091463000106,10.45771629997762,None,1571.69436210001,1571.7091463000106,1571.7091463000106,1602.010289400001,space,30.291409600002225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,0,0,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[10.911782399984077],[None],3,17.515019100013888,,,,,0,0,0,22,1602.0406315000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.0318641000194,1602.0406315000146,1602.0406315000146,1602.0406315000146,1602.0406315000146,1602.0406315000146,1602.0406315000146,1612.9613382000243,['l'],1,[10.911782399984077],[None],1612.9622509000183,1612.990538700018,1612.990538700018,1612.990538700018,1630.493114300014,3,17.515019100013888,3,17.515019100013888,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,1,1,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],0,[7.362548900011461],[None],4,3.6321776999975555,,,,,0,1,1,11,1630.5577441000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.5420755000087,1630.5577441000205,1630.5577441000205,1630.5577441000205,1630.5577441000205,1630.5577441000205,1630.5577441000205,1637.9264737000049,['r'],0,[7.362548900011461],[None],1637.927239600016,1637.942111500015,1637.942111500015,1637.942111500015,1641.5764993000193,4,3.6321776999975555,4,3.6321776999975555,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,2,2,0,4,frames\Vid4_EM_T.png,frames\Vid4_L.png,['r'],1,[5.671370299998671],[None],5,2.9641007999889553,,,,,0,2,2,3,1641.6410019000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.6346542000247,1641.6410019000177,1641.6410019000177,1641.6410019000177,1641.6410019000177,1641.6410019000177,1641.6410019000177,1647.3282076000178,['r'],1,[5.671370299998671],[None],1647.3292402000225,1647.341695900017,1647.341695900017,1647.341695900017,1650.3094741000095,5,2.9641007999889553,5,2.9641007999889553,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,3,3,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],1,[4.559425400017062],[None],5,2.2320856000005733,,,,,0,3,3,24,1650.3449676000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.3215446000104,1650.3449676000164,1650.3449676000164,1650.3449676000164,1650.3449676000164,1650.3449676000164,1650.3449676000164,1654.9097634000063,['r'],1,[4.559425400017062],[None],1654.9106847000076,1654.9255920000141,1654.9255920000141,1654.9255920000141,1657.1596486000053,5,2.2320856000005733,5,2.2320856000005733,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,4,4,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[5.488475700025447],[None],4,1.7817838999908417,,,,,0,4,4,21,1657.191690000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.1732401000045,1657.191690000007,1657.191690000007,1657.191690000007,1657.191690000007,1657.191690000007,1657.191690000007,1662.6936710000155,['r'],1,[5.488475700025447],[None],1662.6946118000196,1662.709093100013,1662.709093100013,1662.709093100013,1664.4924185000127,4,1.7817838999908417,4,1.7817838999908417,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
,,,5,5,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[3.9152099000057206],[None],5,1.2134876000054646,,,,,0,5,5,37,1664.5253012000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.5021227000107,1664.5253012000176,1664.5253012000176,1664.5253012000176,1664.5253012000176,1664.5253012000176,1664.5253012000176,1668.4446785000036,['r'],1,[3.9152099000057206],[None],1668.4458251000033,1668.4584108999989,1668.4584108999989,1668.4584108999989,1669.6767039000115,5,1.2134876000054646,5,1.2134876000054646,,,,,,sub77_NB,001,2026-01-28_15h32.11.295,recognitionstage,,2025.1.1,60.05962720793978,2026-01-28 15h32.46.604839 +0530,
