path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.009756199986441061,0.01211959999636747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012140599981648847,0.028570900001795962,0.028570900001795962,10.663701299985405,space,10.634696799999801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.663741099997424,10.678880099992966,10.678880099992966,24.21328209998319,space,13.528955499990843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
Trimmed_videos/natural_9.mp4,20,0,44,44,0,,,,,,,,,,0,44,44,10,,,,,1540.610638299986,,,,,,,,,,,,,,,,,,,,,,,,1540.5660071999882,1540.610638299986,1540.610638299986,1561.0103738000034,1560.8678675999981,None,0,1,1561.003142200003,1561.0103738000034,1563.4961455999874,1563.5121448999853,4.3446282999939285,None,1563.4962242000038,1563.5121448999853,1563.5121448999853,1607.8648998999852,space,44.35061520000454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,0,0,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[5.5369651000073645],[None],2,9.24758429999929,,,,,0,0,0,22,1607.9097005999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.8884952999942,1607.9097005999938,1607.9097005999938,1607.9097005999938,1607.9097005999938,1607.9097005999938,1607.9097005999938,1613.4470643999812,['l'],1,[5.5369651000073645],[None],1613.4479854000092,1613.4611297000083,1613.4611297000083,1613.4611297000083,1622.711194500007,2,9.24758429999929,2,9.24758429999929,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,1,1,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[4.135578800021904],[None],5,2.3314233999990392,,,,,0,1,1,37,1622.743098100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.7241487999854,1622.743098100007,1622.743098100007,1622.743098100007,1622.743098100007,1622.743098100007,1622.743098100007,1626.8794237999828,['r'],1,[4.135578800021904],[None],1626.8804619000002,1626.8945743000077,1626.8945743000077,1626.8945743000077,1629.228479399986,5,2.3314233999990392,5,2.3314233999990392,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,2,2,0,3,frames\Vid3_BB_T.png,frames\Vid3_L.png,['l'],1,[5.488159999978961],[None],5,3.448197000019718,,,,,0,2,2,2,1629.278415399982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.268114699982,1629.278415399982,1629.278415399982,1629.278415399982,1629.278415399982,1629.278415399982,1629.278415399982,1634.7799220999877,['l'],1,[5.488159999978961],[None],1634.781065499992,1634.7944347999874,1634.7944347999874,1634.7944347999874,1638.2448652999883,5,3.448197000019718,5,3.448197000019718,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,3,3,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[3.1620655999868177],[None],5,2.115471700002672,,,,,0,3,3,21,1638.276469000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.2672034999996,1638.276469000004,1638.276469000004,1638.276469000004,1638.276469000004,1638.276469000004,1638.276469000004,1641.4457526000042,['r'],1,[3.1620655999868177],[None],1641.4466308999981,1641.4614845000033,1641.4614845000033,1641.4614845000033,1643.5780460999813,5,2.115471700002672,5,2.115471700002672,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,4,4,0,6,frames\Vid6_BB_T.png,frames\Vid6_L.png,['l'],1,[3.594074399996316],[None],4,3.0648251000093296,,,,,0,4,4,5,1643.6284596000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.6197906000016,1643.6284596000041,1643.6284596000041,1643.6284596000041,1643.6284596000041,1643.6284596000041,1643.6284596000041,1647.2292990999995,['l'],1,[3.594074399996316],[None],1647.2304837999982,1647.2445394000097,1647.2445394000097,1647.2445394000097,1650.3120405999944,4,3.0648251000093296,4,3.0648251000093296,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
,,,5,5,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],0,[6.7951278000255115],[None],3,1.6491858000226784,,,,,0,5,5,35,1650.3474163000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.3240724999923,1650.3474163000064,1650.3474163000064,1650.3474163000064,1650.3474163000064,1650.3474163000064,1650.3474163000064,1657.1458872999938,['l'],0,[6.7951278000255115],[None],1657.1468141000078,1657.1612935999874,1657.1612935999874,1657.1612935999874,1658.811400400009,3,1.6491858000226784,3,1.6491858000226784,,,,,,sub151_NB,001,2026-02-03_15h26.56.048,recognitionstage,,2025.1.1,59.47537957220951,2026-02-03 15h28.01.410870 +0530,
