path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.013340699995751493,0.015779099994688295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01579999999376014,0.032441400006064214,0.032441400006064214,13.435448000003817,space,13.385445599997183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.435513000003994,13.44984359999944,13.44984359999944,24.850397100002738,space,11.39186580000387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
abrupt_videos\abrupt_10.mp4,39,0,44,44,0,,,,,,,,,,0,44,44,11,,,,,1492.548070200006,,,,,,,,,,,,,,,,,,,,,,,,1492.495395799997,1492.548070200006,1492.548070200006,1532.080617700005,1531.9298632999999,None,0,1,1532.0659789000056,1532.080617700005,1492.548070200006,1534.5667524000019,1.5242687999998452,None,1534.5668354999943,1534.5822486999969,1534.5822486999969,1559.3839576000028,space,24.795016100004432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,0,0,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['l'],1,[2.85165290000441],[None],5,10.147918799993931,,,,,0,0,0,23,1559.4133044000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.4059778999945,1559.4133044000046,1559.4133044000046,1559.4133044000046,1559.4133044000046,1559.4133044000046,1559.4133044000046,1562.2670890000009,['l'],1,[2.85165290000441],[None],1562.2682360000035,1562.2963433999976,1562.2963433999976,1562.2963433999976,1572.4324537999928,5,10.147918799993931,5,10.147918799993931,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,1,1,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['l'],1,[3.4878624999983003],[None],5,11.265782300004503,,,,,0,1,1,1,1572.4971094000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.4760313000006,1572.4971094000066,1572.4971094000066,1572.4971094000066,1572.4971094000066,1572.4971094000066,1572.4971094000066,1576.0000759999966,['l'],1,[3.4878624999983003],[None],1576.0011117999966,1576.0151384000055,1576.0151384000055,1576.0151384000055,1587.2826859000052,5,11.265782300004503,5,11.265782300004503,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,2,2,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['r'],1,[5.773633000004338],[None],3,4.09723899999517,,,,,0,2,2,6,1587.3474668999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.3399926999991,1587.3474668999988,1587.3474668999988,1587.3474668999988,1587.3474668999988,1587.3474668999988,1587.3474668999988,1593.134607999993,['r'],1,[5.773633000004338],[None],1593.1356834000035,1593.1482494999946,1593.1482494999946,1593.1482494999946,1597.2492427999969,3,4.09723899999517,3,4.09723899999517,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,3,3,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[6.445149999999558],[None],4,3.5295224000001326,,,,,0,3,3,20,1597.2839326999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.2629865000054,1597.2839326999965,1597.2839326999965,1597.2839326999965,1597.2839326999965,1597.2839326999965,1597.2839326999965,1603.7350543999928,['l'],1,[6.445149999999558],[None],1603.7363953000022,1603.7634393000044,1603.7634393000044,1603.7634393000044,1607.2828019000008,4,3.5295224000001326,4,3.5295224000001326,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,4,4,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['r'],1,[4.836669399999664],[None],3,2.630614699999569,,,,,0,4,4,15,1607.3322705000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.3245193000039,1607.3322705000028,1607.3322705000028,1607.3322705000028,1607.3322705000028,1607.3322705000028,1607.3322705000028,1612.184028699994,['r'],1,[4.836669399999664],[None],1612.1849664000038,1612.2134058999945,1612.2134058999945,1612.2134058999945,1614.8328282000002,3,2.630614699999569,3,2.630614699999569,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
,,,5,5,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[5.061663599990425],[None],3,1.998104800004512,,,,,0,5,5,36,1614.8673443000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.8460674999951,1614.8673443000007,1614.8673443000007,1614.8673443000007,1614.8673443000007,1614.8673443000007,1614.8673443000007,1619.9334152999945,['r'],1,[5.061663599990425],[None],1619.9343208999926,1619.948351500003,1619.948351500003,1619.948351500003,1621.949429100001,3,1.998104800004512,3,1.998104800004512,,,,,,,,sub130_AB,001,2026-02-02_14h48.11.586,recognitionstage,,2025.1.1,59.8714201383185,2026-02-02 14h49.11.463144 +0530,
