path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.007924399920739233,0.011618199991062284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011639499920420349,0.02679939998779446,0.02679939998779446,11.377741899923421,space,11.345696600037627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37778979993891,11.394227499957196,11.394227499957196,32.92853679996915,space,21.530077500035986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
Trimmed_videos/natural_3.mp4,28,1,44,44,0,,,,,,,,,,0,44,44,2,,,,,1581.4434228999307,,,,,,,,,,,,,,,,,,,,,,,,1581.3919204999693,1581.4434228999307,1581.4434228999307,1578.2080975999124,1586.678071299917,space,1,1,1586.791418400011,1586.8091465999605,1589.2962876999518,1581.4434228999307,5.233010899974033,None,1589.2964739999734,1589.3116240999661,1589.3116240999661,1630.7110690999543,space,41.388921400066465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,0,0,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[10.98096950002946],[None],1,10.078909800038673,,,,,0,0,0,4,1630.775692199939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.7650380999548,1630.775692199939,1630.775692199939,1630.775692199939,1630.775692199939,1630.775692199939,1630.775692199939,1641.7638260999229,['l'],1,[10.98096950002946],[None],1641.7656002999283,1641.7912938999943,1641.7912938999943,1641.7912938999943,1651.8604049999267,1,10.078909800038673,1,10.078909800038673,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,1,1,0,18,frames\Vid18_EM_T.png,frames\Vid18_L.png,['l'],1,[6.895953299943358],[None],4,3.2644501000177115,,,,,0,1,1,17,1651.9086203000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.9033745999914,1651.9086203000043,1651.9086203000043,1651.9086203000043,1651.9086203000043,1651.9086203000043,1651.9086203000043,1658.8117564999266,['l'],1,[6.895953299943358],[None],1658.8128535000142,1658.8268660999602,1658.8268660999602,1658.8268660999602,1662.094896900002,4,3.2644501000177115,4,3.2644501000177115,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,2,2,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['r'],1,[15.483844400034286],[None],5,2.7307813999941573,,,,,0,2,2,10,1662.1606669999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.151527500013,1662.1606669999892,1662.1606669999892,1662.1606669999892,1662.1606669999892,1662.1606669999892,1662.1606669999892,1677.6460800999776,['r'],1,[15.483844400034286],[None],1677.6469932999462,1677.6598471999168,1677.6598471999168,1677.6598471999168,1680.3943543999922,5,2.7307813999941573,5,2.7307813999941573,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,3,3,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[6.437477399944328],[None],5,1.6476516999537125,,,,,0,3,3,1,1680.463039199938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.4502274999395,1680.463039199938,1680.463039199938,1680.463039199938,1680.463039199938,1680.463039199938,1680.463039199938,1686.912504500011,['r'],1,[6.437477399944328],[None],1686.9135752000147,1686.9415028999792,1686.9415028999792,1686.9415028999792,1688.5774001999525,5,1.6476516999537125,5,1.6476516999537125,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,4,4,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[6.230706499889493],[None],5,1.5489201999735087,,,,,0,4,4,22,1688.6298108999617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.612051700009,1688.6298108999617,1688.6298108999617,1688.6298108999617,1688.6298108999617,1688.6298108999617,1688.6298108999617,1694.8614841999952,['l'],1,[6.230706499889493],[None],1694.8624953000108,1694.876782999956,1694.876782999956,1694.876782999956,1696.4276190999663,5,1.5489201999735087,5,1.5489201999735087,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
,,,5,5,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[5.551658399985172],[None],5,1.4640703999903053,,,,,0,5,5,34,1696.4768934999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.4563751999522,1696.4768934999593,1696.4768934999593,1696.4768934999593,1696.4768934999593,1696.4768934999593,1696.4768934999593,1702.0295103999088,['l'],1,[5.551658399985172],[None],1702.030481899972,1702.0429980999324,1702.0429980999324,1702.0429980999324,1703.5107450999785,5,1.4640703999903053,5,1.4640703999903053,,,,,,sub48_NB,001,2026-01-26_10h01.04.589,recognitionstage,,2025.1.1,59.98490779401015,2026-01-26 10h03.07.537172 +0530,
