path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,9,9,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],1,[4.925550699997984],[None],4,3.066072100002202,,,,,0,9,9,23,1670.5864011000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.564797799998,1670.5864011000012,1670.5864011000012,1670.5864011000012,1670.5864011000012,1670.5864011000012,1670.5864011000012,1675.5183929999985,['r'],1,[4.925550699997984],[None],1675.519147400002,1675.5344783000037,1675.5344783000037,1675.5344783000037,1678.601563199998,4,3.066072100002202,4,3.066072100002202,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,10,10,0,32,frames\Vid32_EM_T.png,frames\Vid32_L.png,['r'],1,[4.926217199994426],[None],5,2.8501723000008496,,,,,0,10,10,31,1678.633793699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.6129222000018,1678.633793699999,1678.633793699999,1678.633793699999,1678.633793699999,1678.633793699999,1678.633793699999,1683.5683602999998,['r'],1,[4.926217199994426],[None],1683.5691216999985,1683.5838865999976,1683.5838865999976,1683.5838865999976,1686.434487700004,5,2.8501723000008496,5,2.8501723000008496,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,11,11,0,33,frames\Vid33_BB_T.png,frames\Vid33_L.png,['r'],1,[7.091223100003845],[None],5,1.74723339999764,,,,,0,11,11,32,1686.4528301000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.4437343000027,1686.4528301000028,1686.4528301000028,1686.4528301000028,1686.4528301000028,1686.4528301000028,1686.4528301000028,1693.5529033999992,['r'],1,[7.091223100003845],[None],1693.5537163000045,1693.5669265000033,1693.5669265000033,1693.5669265000033,1695.3179006999999,5,1.74723339999764,5,1.74723339999764,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,12,12,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[5.393616900000779],[None],5,2.2648349000010057,,,,,0,12,12,21,1695.3503347000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.3311962000007,1695.3503347000005,1695.3503347000005,1695.3503347000005,1695.3503347000005,1695.3503347000005,1695.3503347000005,1700.752451500004,['r'],1,[5.393616900000779],[None],1700.7534859000007,1700.767498000001,1700.767498000001,1700.767498000001,1703.0354984000005,5,2.2648349000010057,5,2.2648349000010057,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,13,13,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['r'],1,[10.348582599996007],[None],1,3.7634078999981284,,,,,0,13,13,16,1703.0673605999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.0603424,1703.0673605999982,1703.0673605999982,1703.0673605999982,1703.0673605999982,1703.0673605999982,1703.0673605999982,1713.4206984999983,['r'],1,[10.348582599996007],[None],1713.4218317999985,1713.4336977999992,1713.4336977999992,1713.4336977999992,1717.2015324000022,1,3.7634078999981284,1,3.7634078999981284,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,14,14,0,40,frames\Vid40_EM_T.png,frames\Vid40_L.png,['l'],1,[4.460192099999404],[None],5,1.8986672999963048,,,,,0,14,14,39,1717.2356588000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.2142671000038,1717.2356588000039,1717.2356588000039,1717.2356588000039,1717.2356588000039,1717.2356588000039,1717.2356588000039,1721.7022165000017,['l'],1,[4.460192099999404],[None],1721.7031160000042,1721.717502200001,1721.717502200001,1721.717502200001,1723.6182585999995,5,1.8986672999963048,5,1.8986672999963048,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,15,15,0,21,frames\Vid21_BB_T.png,frames\Vid21_L.png,['l'],1,[4.837357899996277],[None],4,1.9466847999938182,,,,,0,15,15,20,1723.6505679000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.630937300004,1723.6505679000038,1723.6505679000038,1723.6505679000038,1723.6505679000038,1723.6505679000038,1723.6505679000038,1728.5031734000004,['l'],1,[4.837357899996277],[None],1728.5044381000043,1728.516831599998,1728.516831599998,1728.516831599998,1730.468187999999,4,1.9466847999938182,4,1.9466847999938182,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,16,16,0,37,frames\Vid37_BB_T.png,frames\Vid37_L.png,['r'],1,[3.251238500000909],[None],5,1.798031099999207,,,,,0,16,16,36,1730.500624500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.4816635000025,1730.500624500004,1730.500624500004,1730.500624500004,1730.500624500004,1730.500624500004,1730.500624500004,1733.752730799999,['r'],1,[3.251238500000909],[None],1733.7535043000025,1733.7669288000034,1733.7669288000034,1733.7669288000034,1735.5675950000004,5,1.798031099999207,5,1.798031099999207,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,17,17,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['r'],0,[5.95013900000049],[None],5,1.9143096000043442,,,,,0,17,17,24,1735.5858116000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.5775532999978,1735.5858116000018,1735.5858116000018,1735.5858116000018,1735.5858116000018,1735.5858116000018,1735.5858116000018,1741.5527425000037,['r'],0,[5.95013900000049],[None],1741.5536270000011,1741.5669472000009,1741.5669472000009,1741.5669472000009,1743.4852637000004,5,1.9143096000043442,5,1.9143096000043442,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,18,18,0,11,frames\Vid11_EM_T.png,frames\Vid11_L.png,['l'],1,[3.449779900001886],[None],5,1.5304466999950819,,,,,0,18,18,10,1743.534206299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.528138200003,1743.534206299999,1743.534206299999,1743.534206299999,1743.534206299999,1743.534206299999,1743.534206299999,1746.9867228000003,['l'],1,[3.449779900001886],[None],1746.9877400999976,1747.0002851000027,1747.0002851000027,1747.0002851000027,1748.5342279000033,5,1.5304466999950819,5,1.5304466999950819,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,19,19,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[6.221153200000117],[None],4,1.6655438000016147,,,,,0,19,19,37,1748.554690900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.5441699000003,1748.554690900004,1748.554690900004,1748.554690900004,1748.554690900004,1748.554690900004,1748.554690900004,1754.785581600001,['r'],1,[6.221153200000117],[None],1754.7861707000047,1754.800235900002,1754.800235900002,1754.800235900002,1756.4678084000043,4,1.6655438000016147,4,1.6655438000016147,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,20,20,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[2.8597444999977597],[None],5,1.5992406999939703,,,,,0,20,20,27,1756.5002597999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.4783324000018,1756.5002597999992,1756.5002597999992,1756.5002597999992,1756.5002597999992,1756.5002597999992,1756.5002597999992,1759.3683243999985,['r'],1,[2.8597444999977597],[None],1759.3691307000045,1759.3842682000031,1759.3842682000031,1759.3842682000031,1760.9852322000006,5,1.5992406999939703,5,1.5992406999939703,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,21,21,0,5,frames\Vid5_EM_T.png,frames\Vid5_L.png,['l'],1,[4.837814400001662],[None],4,1.5809841000009328,,,,,0,21,21,4,1761.0341082000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.0145945999975,1761.0341082000014,1761.0341082000014,1761.0341082000014,1761.0341082000014,1761.0341082000014,1761.0341082000014,1765.885977500002,['l'],1,[4.837814400001662],[None],1765.886931000001,1765.900429100002,1765.900429100002,1765.900429100002,1767.484980000001,4,1.5809841000009328,4,1.5809841000009328,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,22,22,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['r'],1,[3.4157731000013882],[None],5,11.347660999999789,,,,,0,22,22,7,1767.536307800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.5227448000005,1767.536307800001,1767.536307800001,1767.536307800001,1767.536307800001,1767.536307800001,1767.536307800001,1770.952667700003,['r'],1,[3.4157731000013882],[None],1770.953631700002,1770.9668028000015,1770.9668028000015,1770.9668028000015,1782.3184502000004,5,11.347660999999789,5,11.347660999999789,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,23,23,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[4.069593000000168],[None],5,1.599000399997749,,,,,0,23,23,34,1782.3383994000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.3271213000044,1782.3383994000033,1782.3383994000033,1782.3383994000033,1782.3383994000033,1782.3383994000033,1782.3383994000033,1786.4190019000016,['l'],1,[4.069593000000168],[None],1786.4195093000017,1786.4335148000027,1786.4335148000027,1786.4335148000027,1788.033965900002,5,1.599000399997749,5,1.599000399997749,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,24,24,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['l'],1,[5.0437307999964105],[None],4,1.8640875999990385,,,,,0,24,24,18,1788.0523864999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.0440467000008,1788.0523864999996,1788.0523864999996,1788.0523864999996,1788.0523864999996,1788.0523864999996,1788.0523864999996,1793.102621500002,['l'],1,[5.0437307999964105],[None],1793.1038827000011,1793.1172872000025,1793.1172872000025,1793.1172872000025,1794.9852690000043,4,1.8640875999990385,4,1.8640875999990385,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,25,25,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],1,[3.5425103999950807],[None],5,1.5142760000017006,,,,,0,25,25,33,1795.0174879999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.9957849999992,1795.0174879999977,1795.0174879999977,1795.0174879999977,1795.0174879999977,1795.0174879999977,1795.0174879999977,1798.5692983000044,['r'],1,[3.5425103999950807],[None],1798.570357800003,1798.5834372000027,1798.5834372000027,1798.5834372000027,1800.1018540000005,5,1.5142760000017006,5,1.5142760000017006,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,26,26,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['r'],1,[9.24211440000363],[None],5,1.5974165000006906,,,,,0,26,26,29,1800.1339466999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.114483700003,1800.1339466999998,1800.1339466999998,1800.1339466999998,1800.1339466999998,1800.1339466999998,1800.1339466999998,1809.3872907999976,['r'],1,[9.24211440000363],[None],1809.3884347999992,1809.4000986000028,1809.4000986000028,1809.4000986000028,1811.0009235000034,5,1.5974165000006906,5,1.5974165000006906,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,27,27,0,31,frames\Vid31_EM_T.png,frames\Vid31_L.png,['l'],1,[4.748677899995528],[None],5,1.7488908000013907,,,,,0,27,27,30,1811.0192710999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.008700600003,1811.0192710999982,1811.0192710999982,1811.0192710999982,1811.0192710999982,1811.0192710999982,1811.0192710999982,1815.7689586999986,['l'],1,[4.748677899995528],[None],1815.7699367000023,1815.784020500003,1815.784020500003,1815.784020500003,1817.534555899998,5,1.7488908000013907,5,1.7488908000013907,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,28,28,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['r'],0,[6.574828799995885],[None],5,1.5804831000059494,,,,,0,28,28,0,1817.6011635000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.5804767000009,1817.6011635000032,1817.6011635000032,1817.6011635000032,1817.6011635000032,1817.6011635000032,1817.6011635000032,1824.1866872000028,['r'],0,[6.574828799995885],[None],1824.1876749000003,1824.2001820000005,1824.2001820000005,1824.2001820000005,1825.7851056,5,1.5804831000059494,5,1.5804831000059494,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,29,29,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['r'],1,[4.947991799999727],[None],4,1.6640555000049062,,,,,0,29,29,22,1825.8199448000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.7998563,1825.8199448000014,1825.8199448000014,1825.8199448000014,1825.8199448000014,1825.8199448000014,1825.8199448000014,1830.769829900004,['r'],1,[4.947991799999727],[None],1830.7711256000039,1830.7835702000011,1830.7835702000011,1830.7835702000011,1832.4514333000043,4,1.6640555000049062,4,1.6640555000049062,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,30,30,0,27,frames\Vid27_BB_T.png,frames\Vid27_L.png,['r'],1,[4.450432099998579],[None],4,1.6974002999995719,,,,,0,30,30,26,1832.4695508000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.4608659000005,1832.4695508000004,1832.4695508000004,1832.4695508000004,1832.4695508000004,1832.4695508000004,1832.4695508000004,1836.9370118000006,['r'],1,[4.450432099998579],[None],1836.9383492999987,1836.9501144000023,1836.9501144000023,1836.9501144000023,1838.650770100001,4,1.6974002999995719,4,1.6974002999995719,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
,,,31,31,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['l'],1,[4.778489100004663],[None],3,1.397084399999585,,,,,0,31,31,13,1838.717596800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.6955192000023,1838.717596800001,1838.717596800001,1838.717596800001,1838.717596800001,1838.717596800001,1838.717596800001,1843.5037003000034,['l'],1,[4.778489100004663],[None],1843.5047380000033,1843.5169516000024,1843.5169516000024,1843.5169516000024,1844.917610299999,3,1.397084399999585,3,1.397084399999585,,,,,,sub64_NB,001,2026-01-27_17h42.32.339,recognitionstage,,2025.1.1,59.86962789788907,2026-01-27 17h43.17.413874 +0530,
