path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.006482400000095367,0.01101709995418787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011040400015190244,0.025431199930608273,0.025431199930608273,10.561615900020115,space,10.53130599996075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.561674600001425,10.575204900000244,10.575204900000244,31.376775300013833,space,20.789574700058438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
Trimmed_videos/natural_28.mp4,48,1,44,44,0,,,,,,,,,,0,44,44,31,,,,,1552.3083821999608,,,,,,,,,,,,,,,,,,,,,,,,1552.2530053999508,1552.3083821999608,1552.3083821999608,1543.6579595999792,1553.2606679999735,space,1,1,1553.3871990999905,1553.4078965999652,1555.8936268000398,1546.8749647999648,0.936135399970226,None,1555.893704499933,1555.9094755999977,1555.9094755999977,1574.6114737000316,space,18.695387999992818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,0,0,0,36,frames\Vid36_BB_T.png,frames\Vid36_L.png,['l'],0,[4.4442731000017375],[None],5,9.930263499962166,,,,,0,0,0,35,1574.640385100036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.6330363999587,1574.640385100036,1574.640385100036,1574.640385100036,1574.640385100036,1574.640385100036,1574.640385100036,1579.094762200024,['l'],0,[4.4442731000017375],[None],1579.0959330999758,1579.1233750999672,1579.1233750999672,1579.1233750999672,1589.0429490000242,5,9.930263499962166,5,9.930263499962166,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,1,1,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],0,[6.392836699960753],[None],5,2.397647300036624,,,,,0,1,1,14,1589.1078495000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.0962498999434,1589.1078495000256,1589.1078495000256,1589.1078495000256,1589.1078495000256,1589.1078495000256,1589.1078495000256,1595.5108076999895,['l'],0,[6.392836699960753],[None],1595.5119328999426,1595.5255824000342,1595.5255824000342,1595.5255824000342,1597.9259707999881,5,2.397647300036624,5,2.397647300036624,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,2,2,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[5.639328600023873],[None],5,2.0969582999823615,,,,,0,2,2,27,1597.9575481000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.9465180999832,1597.9575481000356,1597.9575481000356,1597.9575481000356,1597.9575481000356,1597.9575481000356,1597.9575481000356,1603.6118382000132,['r'],1,[5.639328600023873],[None],1603.6128977999324,1603.6250906999921,1603.6250906999921,1603.6250906999921,1605.7255496999715,5,2.0969582999823615,5,2.0969582999823615,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,3,3,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[3.868526600068435],[None],5,1.8323417999781668,,,,,0,3,3,11,1605.7760203999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.7679110999452,1605.7760203999933,1605.7760203999933,1605.7760203999933,1605.7760203999933,1605.7760203999933,1605.7760203999933,1609.6603070999263,['r'],1,[3.868526600068435],[None],1609.6608305999544,1609.6754083000124,1609.6754083000124,1609.6754083000124,1611.5096599999815,5,1.8323417999781668,5,1.8323417999781668,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,4,4,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],0,[10.026263399980962],[None],5,1.9994943999918178,,,,,0,4,4,7,1611.5622761999257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.5463776999386,1611.5622761999257,1611.5622761999257,1611.5622761999257,1611.5622761999257,1611.5622761999257,1611.5622761999257,1621.592745800037,['l'],0,[10.026263399980962],[None],1621.5932882999768,1621.608976699994,1621.608976699994,1621.608976699994,1623.6094030999811,5,1.9994943999918178,5,1.9994943999918178,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
,,,5,5,0,1,frames\Vid1_EM_T.png,frames\Vid1_L.png,['l'],1,[10.366105600027367],[None],5,2.798678799998015,,,,,0,5,5,0,1623.678685599938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.6552769999253,1623.678685599938,1623.678685599938,1623.678685599938,1623.678685599938,1623.678685599938,1623.678685599938,1634.0602900999365,['l'],1,[10.366105600027367],[None],1634.0611966999713,1634.0752800999908,1634.0752800999908,1634.0752800999908,1636.8755357000045,5,2.798678799998015,5,2.798678799998015,,,,,,,,SUB54_nb,001,2026-01-26_17h12.45.250,recognitionstage,,2025.1.1,59.76339669197034,2026-01-26 17h15.08.516073 +0530,
