path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.006362700019963086,0.008749600034207106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008770700020249933,0.025558500026818365,0.025558500026818365,9.894195800006855,space,9.854278100014199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.894248199998401,9.909235100029036,9.909235100029036,19.863248399982695,space,9.946719100000337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
abrupt_videos\abrupt_38.mp4,20,0,44,44,0,,,,,,,,,,0,44,44,42,,,,,1569.5750273999874,,,,,,,,,,,,,,,,,,,,,,,,1569.5236113999854,1569.5750273999874,1569.5750273999874,1590.5069494000054,1590.3602841999964,None,0,1,1590.4955052000005,1590.5069494000054,1592.9936193000176,1593.010058099986,2.5107741999672726,None,1592.9936852999963,1593.010058099986,1593.010058099986,1633.3770537999808,space,40.35834649996832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,0,0,0,35,frames\Vid35_EM_T.png,frames\Vid35_L.png,['l'],1,[5.312533299962524],[None],5,6.232207300025038,,,,,0,0,0,34,1633.4074584000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.3921639000182,1633.4074584000045,1633.4074584000045,1633.4074584000045,1633.4074584000045,1633.4074584000045,1633.4074584000045,1638.7273987000226,['l'],1,[5.312533299962524],[None],1638.7284531000187,1638.7420471999794,1638.7420471999794,1638.7420471999794,1644.9760872999905,5,6.232207300025038,5,6.232207300025038,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,1,1,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],0,[15.048228100000415],[None],3,3.564034500042908,,,,,0,1,1,37,1645.0078630000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.9925457999925,1645.0078630000353,1645.0078630000353,1645.0078630000353,1645.0078630000353,1645.0078630000353,1645.0078630000353,1660.061527199985,['r'],0,[15.048228100000415],[None],1660.0627256000298,1660.0752311000251,1660.0752311000251,1660.0752311000251,1663.643190700037,3,3.564034500042908,3,3.564034500042908,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,2,2,0,16,frames\Vid16_EM_T.png,frames\Vid16_L.png,['l'],1,[3.371126700018067],[None],5,1.6992328999913298,,,,,0,2,2,15,1663.6928897000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.6838022000156,1663.6928897000034,1663.6928897000034,1663.6928897000034,1663.6928897000034,1663.6928897000034,1663.6928897000034,1667.0776309000212,['l'],1,[3.371126700018067],[None],1667.0785555000184,1667.0918436000356,1667.0918436000356,1667.0918436000356,1668.7925170999952,5,1.6992328999913298,5,1.6992328999913298,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,3,3,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[11.007472400029656],[None],1,2.0130990000325255,,,,,0,3,3,29,1668.8244761999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.8154531000182,1668.8244761999813,1668.8244761999813,1668.8244761999813,1668.8244761999813,1668.8244761999813,1668.8244761999813,1679.8454812000273,['l'],1,[11.007472400029656],[None],1679.8468537000008,1679.873587500013,1679.873587500013,1679.873587500013,1681.8766011000262,1,2.0130990000325255,1,2.0130990000325255,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,4,4,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],1,[6.291366500023287],[None],2,1.9486899000476114,,,,,0,4,4,18,1681.908814400027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.8893262000056,1681.908814400027,1681.908814400027,1681.908814400027,1681.908814400027,1681.908814400027,1681.908814400027,1688.2104213000275,['r'],1,[6.291366500023287],[None],1688.2114694000338,1688.2256072000018,1688.2256072000018,1688.2256072000018,1690.176307799993,2,1.9486899000476114,2,1.9486899000476114,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
,,,5,5,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['l'],1,[9.805828500015195],[None],4,2.282290000002831,,,,,0,5,5,33,1690.1942960000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.1854995000176,1690.1942960000015,1690.1942960000015,1690.1942960000015,1690.1942960000015,1690.1942960000015,1690.1942960000015,1700.0103161000297,['l'],1,[9.805828500015195],[None],1700.0112253000261,1700.0257367999875,1700.0257367999875,1700.0257367999875,1702.3097136000288,4,2.282290000002831,4,2.282290000002831,,,,,,,,sub107_AB,001,2026-01-31_12h17.52.749,recognitionstage,,2025.1.1,60.03251361234245,2026-01-31 12h18.34.873367 +0530,
