path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.01252849999582395,0.054021299991291016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405229999450967,0.06261280001490377,0.06261280001490377,9.38391999999294,space,9.304964500013739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.383970199996838,9.39931219999562,9.39931219999562,21.283851000014693,space,11.880454300000565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
Trimmed_videos/natural_24.mp4,25,0,44,44,0,,,,,,,,,,0,44,44,26,,,,,1513.264563100005,,,,,,,,,,,,,,,,,,,,,,,,1513.2231991000008,1513.264563100005,1513.264563100005,1539.3466266999894,1539.1933122999908,None,0,1,1539.3293694999884,1539.3466266999894,1475.663925300003,1541.832792400004,0.6719834000105038,None,1541.8328813000116,1541.8485377999896,1541.8485377999896,1576.9005572999886,space,35.04675050001242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,0,0,0,7,frames\Vid7_EM_T.png,frames\Vid7_L.png,['l'],1,[9.13854220000212],[None],4,13.365281400008826,,,,,0,0,0,6,1576.9965342000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.9782517999993,1576.9965342000069,1576.9965342000069,1576.9965342000069,1576.9965342000069,1576.9965342000069,1576.9965342000069,1586.149207600014,['l'],1,[9.13854220000212],[None],1586.1501075999986,1586.1637495000032,1586.1637495000032,1586.1637495000032,1599.531750299997,4,13.365281400008826,4,13.365281400008826,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,1,1,0,24,frames\Vid24_BB_T.png,frames\Vid24_L.png,['r'],0,[4.28281559998868],[None],4,2.01331310000387,,,,,0,1,1,23,1599.5962288000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.5790122000035,1599.5962288000155,1599.5962288000155,1599.5962288000155,1599.5962288000155,1599.5962288000155,1599.5962288000155,1603.8837639999983,['r'],0,[4.28281559998868],[None],1603.8848022999882,1603.8971526999958,1603.8971526999958,1603.8971526999958,1605.9149051000131,4,2.01331310000387,4,2.01331310000387,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,2,2,0,34,frames\Vid34_BB_T.png,frames\Vid34_L.png,['r'],0,[0.27555419999407604],[None],3,3.931281500001205,,,,,0,2,2,33,1605.947442500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.9374917999958,1605.947442500008,1605.947442500008,1605.947442500008,1605.947442500008,1605.947442500008,1605.947442500008,1606.2330353000143,['r'],0,[0.27555419999407604],[None],1606.2340884000005,1606.2470485999947,1606.2470485999947,1606.2470485999947,1610.181620999996,3,3.931281500001205,3,3.931281500001205,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,3,3,0,8,frames\Vid8_BB_T.png,frames\Vid8_L.png,['l'],0,[4.078987599990796],[None],3,2.2125442999822553,,,,,0,3,3,7,1610.2481445999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.2380227000103,1610.2481445999874,1610.2481445999874,1610.2481445999874,1610.2481445999874,1610.2481445999874,1610.2481445999874,1614.3346434000123,['l'],0,[4.078987599990796],[None],1614.3360687000095,1614.362700400001,1614.362700400001,1614.362700400001,1616.5642891000025,3,2.2125442999822553,3,2.2125442999822553,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,4,4,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['l'],1,[2.5827344999997877],[None],5,1.2476093000150286,,,,,0,4,4,27,1616.6003490000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.5885499000142,1616.6003490000148,1616.6003490000148,1616.6003490000148,1616.6003490000148,1616.6003490000148,1616.6003490000148,1619.183567,['l'],1,[2.5827344999997877],[None],1619.1845175999915,1619.1973449999932,1619.1973449999932,1619.1973449999932,1620.4487631999946,5,1.2476093000150286,5,1.2476093000150286,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
,,,5,5,0,25,frames\Vid25_BB_T.png,frames\Vid25_L.png,['l'],1,[3.469751000026008],[None],5,1.5459987000213005,,,,,0,5,5,24,1620.4972387999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.4767979999888,1620.4972387999878,1620.4972387999878,1620.4972387999878,1620.4972387999878,1620.4972387999878,1620.4972387999878,1623.9843171999964,['l'],1,[3.469751000026008],[None],1623.9857563000114,1623.9971425000113,1623.9971425000113,1623.9971425000113,1625.548703700013,5,1.5459987000213005,5,1.5459987000213005,,,,,,,,sub149_NB,001,2026-02-03_11h41.50.843,recognitionstage,,2025.1.1,59.98814634280907,2026-02-03 11h42.38.087277 +0530,
