path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,text.stopped,ISI.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.015360399993369356,0.07395029999315739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07397779999882914,0.08249869997962378,0.08249869997962378,12.385984399996232,space,12.28981119999662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.386037499993108,12.401409299985971,12.401409299985971,29.585397399991052,space,17.179080000001704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
Trimmed_videos/natural_12.mp4,48,0,44,44,0,,,,,,,,,,0,44,44,13,,,,,1510.4504186999984,,,,,,,,,,,,,,,,,,,,,,,,1510.4068091999798,1510.4504186999984,1510.4504186999984,1559.0485210999905,1558.907145699981,None,0,1,1559.0423233999754,1559.0485210999905,1561.551200499991,1561.5361886000028,1.6369505999900866,None,1561.5362752999936,1561.551200499991,1561.551200499991,1628.085739799979,space,66.53296469998895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,0,0,0,39,frames\Vid39_BB_T.png,frames\Vid39_L.png,['r'],0,[17.383710499998415],[None],5,13.396754699992016,,,,,0,0,0,38,1628.1321970999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.121633599978,1628.1321970999998,1628.1321970999998,1628.1321970999998,1628.1321970999998,1628.1321970999998,1628.1321970999998,1645.5198232999828,['r'],0,[17.383710499998415],[None],1645.521063799999,1645.548038799985,1645.548038799985,1645.548038799985,1658.9350615000003,5,13.396754699992016,5,13.396754699992016,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,1,1,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['l'],1,[9.468494999979157],[None],5,2.899083900003461,,,,,0,1,1,12,1658.9992764999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.9868834999797,1658.9992764999915,1658.9992764999915,1658.9992764999915,1658.9992764999915,1658.9992764999915,1658.9992764999915,1668.4685678999813,['l'],1,[9.468494999979157],[None],1668.4690924999886,1668.483863100002,1668.483863100002,1668.483863100002,1671.384872900002,5,2.899083900003461,5,2.899083900003461,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,2,2,0,19,frames\Vid19_BB_T.png,frames\Vid19_L.png,['r'],0,[12.547281600011047],[None],5,1.8971616000053473,,,,,0,2,2,18,1671.4324968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.421630900004,1671.4324968,1671.4324968,1671.4324968,1671.4324968,1671.4324968,1671.4324968,1683.986684899981,['r'],0,[12.547281600011047],[None],1683.9878850999812,1684.0000231000013,1684.0000231000013,1684.0000231000013,1685.9013717999915,5,1.8971616000053473,5,1.8971616000053473,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,3,3,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],1,[8.324848000018392],[None],3,2.815621000016108,,,,,0,3,3,16,1685.950782400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.9410414999875,1685.950782400003,1685.950782400003,1685.950782400003,1685.950782400003,1685.950782400003,1685.950782400003,1694.2852258999774,['l'],1,[8.324848000018392],[None],1694.286105999985,1694.3005830000038,1694.3005830000038,1694.3005830000038,1697.1174944999802,3,2.815621000016108,3,2.815621000016108,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,4,4,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[3.2915703999751713],[None],5,1.464304799999809,,,,,0,4,4,27,1697.1681603000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.146348899987,1697.1681603000034,1697.1681603000034,1697.1681603000034,1697.1681603000034,1697.1681603000034,1697.1681603000034,1700.4690008999896,['r'],1,[3.2915703999751713],[None],1700.4699583999754,1700.4839269999939,1700.4839269999939,1700.4839269999939,1701.9510186999978,5,1.464304799999809,5,1.464304799999809,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
,,,5,5,0,22,frames\Vid22_EM_T.png,frames\Vid22_L.png,['r'],1,[3.8525991999777034],[None],5,1.0323984999849927,,,,,0,5,5,21,1701.9833405999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.977158900001,1701.9833405999816,1701.9833405999816,1701.9833405999816,1701.9833405999816,1701.9833405999816,1701.9833405999816,1705.8515239999979,['r'],1,[3.8525991999777034],[None],1705.852275799989,1705.8670002,1705.8670002,1705.8670002,1706.9016125999915,5,1.0323984999849927,5,1.0323984999849927,,,,,,sub179_NB,001,2026-02-04_14h03.08.665,recognitionstage,,2025.1.1,60.0030481536079,2026-02-04 14h03.38.624851 +0530,
