path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.0061234000022523105,0.008499399991706014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008520300005329773,0.025340299995150417,0.025340299995150417,10.161495200009085,space,10.124627300014254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16156839998439,10.17611199998646,10.17611199998646,17.72773819998838,space,7.549779399996623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
Trimmed_videos/natural_23.mp4,24,0,44,44,0,,,,,,,,,,0,44,44,25,,,,,1516.3910082000075,,,,,,,,,,,,,,,,,,,,,,,,1516.3494363999926,1516.3910082000075,1516.3910082000075,1541.4738687000063,1541.3174055999843,None,0,1,1541.4537366000004,1541.4738687000063,1543.960221699992,1516.3910082000075,2.018217300006654,None,1543.9603470999864,1543.976124399982,1543.976124399982,1561.309298499982,space,17.317534600006184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,0,0,0,12,frames\Vid12_EM_T.png,frames\Vid12_L.png,['r'],1,[6.50390320000588],[None],5,17.330474599992158,,,,,0,0,0,11,1561.3733505999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.3615413999942,1561.3733505999844,1561.3733505999844,1561.3733505999844,1561.3733505999844,1561.3733505999844,1561.3733505999844,1567.8938759999874,['r'],1,[6.50390320000588],[None],1567.8949407000036,1567.922547299997,1567.922547299997,1567.922547299997,1585.2419944999856,5,17.330474599992158,5,17.330474599992158,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,1,1,0,17,frames\Vid17_BB_T.png,frames\Vid17_L.png,['l'],0,[5.37115800002357],[None],4,1.5814967999758665,,,,,0,1,1,16,1585.2901057999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.285331399995,1585.2901057999989,1585.2901057999989,1585.2901057999989,1585.2901057999989,1585.2901057999989,1585.2901057999989,1590.6764508000051,['l'],0,[5.37115800002357],[None],1590.6772476999904,1590.690941000008,1590.690941000008,1590.690941000008,1592.2752162000106,4,1.5814967999758665,4,1.5814967999758665,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,2,2,0,30,frames\Vid30_EM_T.png,frames\Vid30_L.png,['l'],1,[3.343201199983014],[None],5,1.5479460000060499,,,,,0,2,2,29,1592.294167999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.2842773000011,1592.294167999993,1592.294167999993,1592.294167999993,1592.294167999993,1592.294167999993,1592.294167999993,1595.6433695000014,['l'],1,[3.343201199983014],[None],1595.6441212999925,1595.6576100999955,1595.6576100999955,1595.6576100999955,1597.2085770999838,5,1.5479460000060499,5,1.5479460000060499,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,3,3,0,15,frames\Vid15_BB_T.png,frames\Vid15_L.png,['l'],1,[3.19414889998734],[None],5,1.4150457000068855,,,,,0,3,3,14,1597.275281899987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.2543121000053,1597.275281899987,1597.275281899987,1597.275281899987,1597.275281899987,1597.275281899987,1597.275281899987,1600.476150500006,['l'],1,[3.19414889998734],[None],1600.4772498999955,1600.4913783000084,1600.4913783000084,1600.4913783000084,1601.9078956999874,5,1.4150457000068855,5,1.4150457000068855,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,4,4,0,14,frames\Vid14_BB_T.png,frames\Vid14_L.png,['r'],1,[2.9959679000021424],[None],5,1.4815951000200585,,,,,0,4,4,13,1601.9774500000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.9544242999982,1601.9774500000058,1601.9774500000058,1601.9774500000058,1601.9774500000058,1601.9774500000058,1601.9774500000058,1604.9766037999943,['r'],1,[2.9959679000021424],[None],1604.9776555999997,1604.9913185999903,1604.9913185999903,1604.9913185999903,1606.4748022999847,5,1.4815951000200585,5,1.4815951000200585,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
,,,5,5,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],0,[6.238899299991317],[None],4,1.1479867000016384,,,,,0,5,5,25,1606.5103982999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.4888150999905,1606.5103982999863,1606.5103982999863,1606.5103982999863,1606.5103982999863,1606.5103982999863,1606.5103982999863,1612.7600002000108,['l'],0,[6.238899299991317],[None],1612.7609926000005,1612.7744870999886,1612.7744870999886,1612.7744870999886,1613.9260563999997,4,1.1479867000016384,4,1.1479867000016384,,,,,,,,sub156_NB,001,2026-02-03_16h33.55.123,recognitionstage,,2025.1.1,60.554497533498726,2026-02-03 16h34.40.159047 +0530,
