path,duration,is_repeat,thisN,thisTrialN,thisRepN,movie_id,target_img,lure_img,resp.keys,resp.corr,resp.rt,resp.duration,conf_radio.response,conf_radio.rt,movie.thisRepN,movie.thisTrialN,movie.thisN,movie.thisIndex,recogloop.thisRepN,recogloop.thisTrialN,recogloop.thisN,recogloop.thisIndex,thisRow.t,notes,age,gender,handedness,vision,caffeine_2h,alcohol_smoke_12h,demographics.started,demographics.stopped,Instructions.started,text1.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction_2.started,text2.started,key_resp_2.started,instruction_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Videos.started,movie_2.started,vigilance_resp.started,movie_2.stopped,Videos.stopped,movie.vigilance_resp.keys,vigilance_pressed,vigilance_correct,ISI.started,text.started,ISI.stopped,text.stopped,movie.vigilance_resp.rt,movie.vigilance_resp.duration,recognition.started,text_4.started,key_resp_3.started,recognition.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,recognition_task.started,leftimage.started,rightimage.started,resp.started,frames_question.started,right_label.started,left_label.started,recognition_task.stopped,recogloop.resp.keys,recogloop.resp.corr,recogloop.resp.rt,recogloop.resp.duration,confidence.started,conf_text.started,conf_radio.started,conf_label.started,confidence.stopped,recogloop.conf_radio.response,recogloop.conf_radio.rt,confidence,confidence_rt,thank_you.started,text_6.started,key_resp_4.started,thank_you.stopped,key_resp_4.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,Age (years):,Gender:,Handedness:,Vision:,Caffeine consumed in last 2 hours?,Alcohol or smoking in last 12 hours?,0.008678399986820295,0.011041099991416559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011062100005801767,0.027742500009480864,0.027742500009480864,7.72977579999133,space,7.690219800017076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.729828100011218,7.744825000001583,7.744825000001583,17.86302560000331,space,10.101301799993962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
Trimmed_videos/natural_27.mp4,50,0,44,44,0,,,,,,,,,,0,44,44,29,,,,,1534.2101537999988,,,,,,,,,,,,,,,,,,,,,,,,1534.1598161000002,1534.2101537999988,1534.2101537999988,1584.875973599992,1584.7281214999966,None,0,1,1584.8641663999879,1584.875973599992,1587.361647200014,1587.377630300005,1.6913225000025705,None,1587.3617108000035,1587.377630300005,1587.377630300005,1602.378687999997,space,14.98782820001361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,0,0,0,2,frames\Vid2_BB_T.png,frames\Vid2_L.png,['r'],1,[2.2748400999989826],[None],5,3.149307300016517,,,,,0,0,0,1,1602.4424080000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.4249123999907,1602.4424080000026,1602.4424080000026,1602.4424080000026,1602.4424080000026,1602.4424080000026,1602.4424080000026,1604.728933700011,['r'],1,[2.2748400999989826],[None],1604.729877900012,1604.7584112999903,1604.7584112999903,1604.7584112999903,1607.894407499989,5,3.149307300016517,5,3.149307300016517,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,1,1,0,28,frames\Vid28_EM_T.png,frames\Vid28_L.png,['r'],1,[6.215185399982147],[None],5,2.0462925999891013,,,,,0,1,1,27,1607.9422300999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.925608599995,1607.9422300999868,1607.9422300999868,1607.9422300999868,1607.9422300999868,1607.9422300999868,1607.9422300999868,1614.163489700004,['r'],1,[6.215185399982147],[None],1614.1646402000042,1614.1769172000058,1614.1769172000058,1614.1769172000058,1616.2280402999895,5,2.0462925999891013,5,2.0462925999891013,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,2,2,0,26,frames\Vid26_EM_T.png,frames\Vid26_L.png,['l'],1,[2.5451657000230625],[None],5,1.4662559000134934,,,,,0,2,2,25,1616.2600549999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.2426395000075,1616.2600549999916,1616.2600549999916,1616.2600549999916,1616.2600549999916,1616.2600549999916,1616.2600549999916,1618.8119472000108,['l'],1,[2.5451657000230625],[None],1618.8127144000027,1618.826915200014,1618.826915200014,1618.826915200014,1620.294280400005,5,1.4662559000134934,5,1.4662559000134934,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,3,3,0,23,frames\Vid23_EM_T.png,frames\Vid23_L.png,['l'],1,[3.934399999998277],[None],5,1.83058149999124,,,,,0,3,3,22,1620.3269438999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.308813599986,1620.3269438999996,1620.3269438999996,1620.3269438999996,1620.3269438999996,1620.3269438999996,1620.3269438999996,1624.262633300008,['l'],1,[3.934399999998277],[None],1624.263723799988,1624.2770909999963,1624.2770909999963,1624.2770909999963,1626.11116890001,5,1.83058149999124,5,1.83058149999124,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,4,4,0,38,frames\Vid38_EM_T.png,frames\Vid38_L.png,['r'],1,[2.8845831000071485],[None],5,2.2295566000102554,,,,,0,4,4,37,1626.1287769000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.1201959000027,1626.1287769000046,1626.1287769000046,1626.1287769000046,1626.1287769000046,1626.1287769000046,1626.1287769000046,1629.013883000007,['r'],1,[2.8845831000071485],[None],1629.0148917000042,1629.0417873999977,1629.0417873999977,1629.0417873999977,1631.261249800009,5,2.2295566000102554,5,2.2295566000102554,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,5,5,0,13,frames\Vid13_BB_T.png,frames\Vid13_L.png,['r'],0,[3.886275199998636],[None],4,1.7639554000052158,,,,,0,5,5,12,1631.3109224000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.293963700009,1631.3109224000073,1631.3109224000073,1631.3109224000073,1631.3109224000073,1631.3109224000073,1631.3109224000073,1635.2127556999912,['r'],0,[3.886275199998636],[None],1635.214003400004,1635.2270430999924,1635.2270430999924,1635.2270430999924,1636.994218900014,4,1.7639554000052158,4,1.7639554000052158,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
,,,6,6,0,20,frames\Vid20_EM_T.png,frames\Vid20_L.png,['l'],1,[2.7828567000105977],[None],4,1.7990840999991633,,,,,0,6,6,19,1637.014225299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.00062169999,1637.014225299994,1637.014225299994,1637.014225299994,1637.014225299994,1637.014225299994,1637.014225299994,1639.811355999991,['l'],1,[2.7828567000105977],[None],1639.8120571000036,1639.8270908000122,1639.8270908000122,1639.8270908000122,1641.6277733999887,4,1.7990840999991633,4,1.7990840999991633,,,,,,sub160_NB,001,2026-02-03_19h02.09.832,recognitionstage,,2025.1.1,59.47849257023834,2026-02-03 19h02.53.671130 +0530,
